Female above 60 (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Spain,12.4292224830824,12.9669015020604,13.7016010716336,14.1135138409352,15.9069875057844,16.8832593080002,17.5975316389499,19.2101364124048,21.2245103977387,23.151925181574,23.960868295532,23.996525555454,24.8225096911886,25.6507295740297,27.1616078753076,29.5461912479741,32.3307364870292,35.2892002706899,38.102374004259,39.4884249285127,39.5269741985926
Sri Lanka,10.3715584068431,7.74193548387097,6.31180307174416,5.76315300241681,5.76796308503626,6.14126394052045,6.62960954446855,7.5106757096207,8.33527901003969,9.21009143990305,9.93307128439392,10.7544303797468,13.1751543209877,15.8869847151459,18.6184565569347,21.4979685567921,24.1261796574624,25.2476968538154,26.7704889507569,29.307624890447,30.9894212818917
Sudan,5.57483731019523,5.46332046332046,5.1948051948052,5.04989416389477,5.02860183583877,5.03720663995421,5.07430582714118,5.1185704742819,5.20810149120855,5.320813771518,5.5065444271464,5.78533895218771,6.15614215091876,6.55578538562202,7.07350901525659,7.67589860276602,8.42446066933166,9.37210021651717,10.5187908496732,11.8431263858093,13.3169025282239
Suriname,8.33333333333333,8.06451612903226,6.20689655172414,5.98802395209581,5.85106382978723,5.52486187845304,6.66666666666667,7.06521739130435,8,8.37209302325582,9.52380952380952,9.67741935483871,10.3846153846154,11.2727272727273,13.3802816901408,15.3061224489796,17.6079734219269,19.4805194805195,21.0862619808307,23.1511254019293,24.6794871794872
Swaziland,5,5,4.44444444444444,4.90196078431373,4.7008547008547,4.7970479704797,5.04731861198738,4.83870967741936,4.59518599562363,4.76190476190476,5.00894454382826,5.36332179930796,5.87275693311582,6.57492354740061,7.07070707070707,7.29023383768913,6.87830687830688,6.36132315521628,5.8968058968059,6.30952380952381,7.40740740740741
Sweden,15.8716638273708,16.7718912983805,18.4533333333333,19.6539256198347,21.182021355848,22.8189550425273,23.9980916030534,25.8987701040681,25.2597552528284,24.5912653975364,24.5480919437626,25.4370629370629,26.9017094017094,27.7184160905091,28.4307692307692,29.4153104279686,30.4468169236853,31.1853153680922,31.2548262548263,31.2476154139641,31.7684766214178
Switzerland,15.1664611590629,15.8546017014695,16.8306010928962,17.410119840213,18.5759493670886,19.7230769230769,20.6960271019403,21.6762134458848,22.1995926680244,22.3209328151027,22.8781284004353,23.8884504077874,25.2829218106996,26.5877016129032,28.3493708364175,30.7543520309478,32.8113879003559,33.8310779281381,34.1699286207691,34.4161744661518,34.6274685816876
Syria,6.24263839811543,6.04026845637584,5.57768924302789,5.1659125188537,4.83922317733206,4.6430488459474,4.48933782267116,4.39888164026095,4.45466074825618,4.66979828681956,4.95170558748013,5.05018489170629,5.23292343595728,5.91063582856669,6.79230769230769,8.12580048384801,9.80053191489362,11.8387278532524,14.3374710459108,17.1861693067621,19.8260774447604
Tajikistan,6.97084917617237,7.19738276990185,7.6056338028169,8.13135261923378,8.31099195710456,7.68789443488239,7.16791979949875,7.13664055700609,7.19640179910045,6.51195012123312,5.84795321637427,5.48651106395878,5.47180346175321,6.0528992878942,7.26805328347745,8.90723441233978,10.221220811143,11.4603670441234,12.7016885553471,14.5840900835452,17.5441696113074
Tanzania,4.05922900178708,4.20769919427037,4.30212186100837,4.40632357887656,4.48365634943593,4.5533070088845,4.59356477561389,4.65221728484629,4.70002334448681,4.7993653731738,4.95959067387639,5.1530612244898,5.33356959333747,5.40187991559563,5.48258138206739,5.54547347752358,5.66749960125472,5.9615016280406,6.46612619270143,7.12353292222001,7.92811645281495
Thailand,5.61775873819492,5.43936582897622,5.50432067387989,5.57945265257777,5.73000971188087,5.90915563149651,6.12045945831391,6.60452126655848,7.86236468438071,9.16093353961618,10.3000094640209,11.0294776453723,12.4166402032391,14.7069561066023,17.5873050735779,20.7329899409401,23.7121635652104,26.0374266532748,27.4631906696923,28.470457433291,29.1954452118723
Timor-Leste,6.01851851851852,4.86725663716814,5.24193548387097,5.51470588235294,5.01672240802676,4.81927710843374,3.87323943661972,3.41614906832298,3.35195530726257,3.88349514563107,4.51127819548872,4.93827160493827,5.21739130434783,5.42521994134897,5.66037735849057,5.66448801742919,5.84851390220518,5.81196581196581,5.90943975441289,6.72676837725381,7.7602523659306
Togo,6.53789004457652,6.16438356164384,5.89711417816813,5.64516129032258,5.70902394106814,5.55555555555556,5.46099290780142,5.4341405788541,5.337361530715,5.35475234270415,5.43191248585439,5.68031704095112,6.01635514018692,6.41125879593432,6.9078947368421,7.48502994011976,8.19092516205068,9.05454545454546,10.27292761485,11.7441120305538,13.328313253012
Tonga,0,0,0,2.5,2.22222222222222,2.17391304347826,4.16666666666667,4.44444444444444,6.52173913043478,8.33333333333333,8.33333333333333,8,7.84313725490196,10,11.1111111111111,10.7142857142857,12.5,12.0689655172414,13.3333333333333,16.3934426229508,15.2542372881356
Trinidad and Tobago,6.58307210031348,6.38888888888889,6.38297872340426,6.40176600441501,7.31707317073171,7.8740157480315,8.48708487084871,8.61486486486486,8.89967637540453,9.3167701863354,9.95475113122172,10.7988165680473,12.1739130434783,13.8373751783167,16.7832167832168,20.249653259362,22.6388888888889,24.5441795231417,26.8847795163585,30.2325581395349,33.3333333333333
Tunisia,9.04465799886942,7.70811921891058,6.4145524174246,5.29333921482135,6.52006172839506,5.22361359570662,5.33751962323391,5.74744404531639,6.91947796109333,8.50293984622343,9.24818453652285,9.60244648318043,10.2171384257464,11.7386489479513,13.8040600176522,16.1597281223449,18.7314172447968,21.4493691362019,24.4419642857143,27.5453827940016,30.5153991200503
Turkey,7.17405445590558,7.1947140876091,6.91118302768788,7.01978302488832,7.07025327118549,7.01780489014532,6.95271453590193,6.8285759343952,7.18066909143289,7.89560403348052,8.41719204655674,8.97656934512874,9.80683506686478,10.9168004817342,12.4865626716992,14.5091125560949,16.8080593849417,19.5097366389294,22.1868520806718,24.6563220283174,26.4425815902987
Turkmenistan,9.54692556634304,8.67052023121387,8.24108241082411,8.21205821205821,8.36330935251798,7.97498045347928,7.29525120440468,7.25167580743449,7.42734122712594,7.22379603399434,7.62823323103902,6.97105584997962,7.08301599390708,8.01144492131617,9.87487318227934,12.0879120879121,13.8706654170572,15.7112526539278,17.654028436019,19.8837209302326,22.7560414269275
Uganda,4.99032882011605,4.62525320729237,4.45486518171161,4.51276965038433,4.50526315789474,4.54628446229688,4.57691097829506,4.58888440317588,4.61590296495957,4.66552641581148,4.44897959183674,4.3766116105652,4.27487252460572,4.16245706203273,3.93830423291885,3.7600480805349,3.82041731219303,4.22798958363812,4.84692537940451,5.68999190206259,6.71123345130423
Ukraine,12.6920005636714,12.6229072548499,12.9865222320191,14.7377685322239,16.9380981784501,19.4596008670304,19.512912957104,20.8913446508415,22.8694052728388,22.4928785333431,24.9523591737175,24.6921889227602,25.0735053903953,26.3922721545569,28.4120876745493,30.1997229793128,31.1535431246234,32.4408917994896,33.860237106698,35.8218253556225,37.5788622270154
United Arab Emirates,5.88235294117647,5.12820512820513,4.65116279069767,4.91803278688525,5.95238095238095,4.32098765432099,2.84810126582278,3.0241935483871,2.32919254658385,2.06561360874848,2.37642585551331,1.99081163859112,2.13040671400904,2.70114942528736,3.87231815803244,5.65217391304348,8.09843400447428,12.1576763485477,17.2026346377373,20.5978855267955,21.7526844475234
United Kingdom,17.3003072196621,18.4376534582405,19.4944649446494,20.3580617495712,21.597374943275,22.5924899542746,22.8901494189264,23.6178484191695,23.5180149558124,23.1854906299239,22.9720337580672,23.2286150547416,24.533511043412,25.1582671300894,26.1849851307884,27.9312188168211,29.4950613327118,30.2743614001892,30.4272876278754,30.8016171755193,31.383505835719
United States,13.0915904889722,13.9320681174887,14.3693550100946,14.8526996814594,15.7450199203187,16.7596512629162,17.7682066006939,18.5207828943614,18.6213056937364,18.2000899737335,17.9957198629809,18.5128034845792,19.9336023226753,21.828912071535,24.0726822075471,26.0341671751068,27.2058744360821,27.8772177324194,28.2913251418642,28.7413768830072,29.299784967498
Uruguay,12.2965641952984,12.4787775891341,12.6871552403467,13.2494448556625,13.9617292700213,15.5244755244755,16.0942760942761,17.1521035598705,18.3520599250936,19.3140794223827,19.7084548104956,20.4994192799071,21.0315186246418,21.8397291196388,22.8206551915602,24.0547945205479,25.1084598698482,26.4404954227248,28.0128548473487,28.9614561027837,30.1663982823403
Uzbekistan,8.63022113022113,8.53723404255319,8.84615384615385,9.48128443853316,9.78190104166667,9.11644893945779,8.22644301924026,8.02824551873982,7.71233008772776,7.3339683089445,7.44040452684806,6.96690343055766,7.11781958652264,8.15114709851552,10.0171941667197,12.20961970037,14.0370348735323,16.0093203000682,17.9728375820995,20.4369968785937,23.5227211179115
Vanuatu,0,0,0,2.7027027027027,2.63157894736842,4.25531914893617,3.7037037037037,3.2258064516129,5.47945205479452,4.76190476190476,4.3010752688172,4.67289719626168,4.91803278688525,5.22388059701493,7.23684210526316,8.33333333333333,8.88888888888889,11.1675126903553,11.4285714285714,12.8888888888889,15.1260504201681
Venezuela,3.54017501988862,4.18027433050294,4.43906376109766,4.71297744025017,5.09722484425146,5.30917183277698,5.48477940190425,5.75128324778348,6.23658112667416,6.72445255474452,7.21709006928406,7.99488567990373,9.16505391208184,10.6264411990776,12.2349982033776,14.1872811476336,16.0601180891036,17.7214539098247,19.6736758579647,21.7114773055796,23.820732511063
Vietnam,7.67609217125827,7.86055143160127,7.99100272286019,8.24144238306768,8.08905380333952,8.02931798418154,8.02055243786896,7.88364111782971,8.00725273439785,8.62690633263,8.91103912285074,9.74114122548331,10.0422034651266,11.4124222024641,13.8048434491843,16.7212411803688,19.7605694971582,22.5387932623199,24.740550232735,26.4386555826286,28.5444268112195
Virgin Islands (U.S.),0,0,0,0,3.2258064516129,4.44444444444444,5.66037735849057,5.66037735849057,9.25925925925926,12.280701754386,12.7272727272727,15.7894736842105,22.0338983050847,26.3157894736842,30.3571428571429,33.3333333333333,35.1851851851852,37.2549019607843,36.9565217391304,39.5348837209302,37.5
West Bank and Gaza,6.83229813664596,6.58682634730539,5.893536121673,5.51724137931034,5.2434456928839,5.21172638436482,5.0561797752809,5.42099192618224,5.42340627973359,6.37140637140637,5.61652679147837,5.24041058887088,4.98384863867097,5.04605526631958,5.54385964912281,6.2208398133748,6.98580573337044,7.9536873898817,8.87096774193548,9.90646258503401,11.4014251781473
Western Sahara,0,0,0,0,0,0,4.34782608695652,3.52941176470588,2.88461538461538,4,4.02684563758389,3.41463414634146,3.98406374501992,4.39189189189189,6.4327485380117,8.13008130081301,10.6598984771574,14.1486810551559,16.9373549883991,20,22.4137931034483
"Yemen, Rep.",6.69162377164249,5.76430401366354,5.18375241779497,4.70055710306407,4.41590980269339,4.1958041958042,3.95238095238095,3.74257425742574,3.53692484034714,4.10564853556485,3.96878483835006,4.01540683678382,4.16006669445602,4.46655530539618,4.89501563596911,5.40847630951028,5.90585463299698,6.52722009524699,7.5162135463643,8.98361178675386,10.8585103200718
Zambia,4.58793542905692,4.42278860569715,4.44444444444444,4.66030320044919,4.66122056703508,4.74452554744526,4.71925594212883,4.72279260780288,4.77626948215184,4.80454247652326,4.88314649439483,5.02205632846963,5.17994277970185,5.25824102495663,5.22017045454545,5.05576208178439,4.88602481485044,4.86605182257356,5.17770597738287,5.62285030656498,6.32356013649976
Zimbabwe,5.88662790697674,5.84940883634101,5.79787234042553,5.5079006772009,5.32159264931087,5.07597801487229,5.02732240437158,4.79405806887238,4.81080053242061,5.00843170320405,5.40710468406162,6.08181676777104,6.51041666666667,7.0442181615288,7.13561470215463,6.83538315988647,6.21802002224694,5.94987363100253,6.88311688311688,9.2109011489887,12.1931334359996
