Male 20-39 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Iran,27.3235499650594,26.4899979377191,25.5592790508106,24.9921085858586,25.4695155144257,23.047127178825,24.4060045730192,26.6430554996579,26.9817907995619,28.5542663842433,32.4600563909774,36.4042264067223,39.9266151225265,39.9250397140588,36.1113077957941,31.3254381378856,27.676245971836,26.4607769288712,27.1560445118867,26.6251168588345,25.2360000826258
Iraq,29.6984572230014,26.3031033443808,24.8144220572641,24.2223238792315,23.1939895973801,25.3426892950392,25.6087321578505,26.2178702570379,27.5290761465877,28.1769004460473,29.6227780905654,30.3605180259013,30.2533157332328,31.2114876760563,32.4460784313726,33.228936921041,33.3400540344369,32.9040422839276,32.0129036733844,31.3955764337444,30.8608001978851
Ireland,26.887417218543,24.0677966101695,21.9803370786517,22.1453287197232,23.2996632996633,24.9842668344871,27.3419203747073,28.9014084507042,28.3029612756264,29.2573981016192,30.9687665431445,33.1739961759082,32.4336090552895,29.5630869742752,26.6279069767442,25.2135165243223,25.438910784665,26.1517145826117,26.2558606831882,25.4793630159246,24.236641221374
Israel,32.7666151468315,28.0721533258174,27.0522388059701,24.3055555555556,26.4383561643836,28.2492581602374,29.7182349813929,30.2393746946751,29.7910182303246,29.0675726689317,29.6370296370296,29.8129149064575,29.6624239070282,28.8283658787256,28.4921592279855,28.7018024184349,29.035752979415,29.0175801447777,28.3330021855752,27.3617511520737,26.4859813084112
Italy,30.0682261208577,29.4786324786325,30.4036322739201,28.8008008008008,28.2110622541078,27.5967603478521,27.7311540293913,29.7355072463768,30.8722888076185,31.8888246349574,31.2029258400927,29.4233404786169,26.7674005196226,24.1567141455493,22.3717210058971,21.8792586535841,22.0541319337244,21.9499550701597,21.6663761547847,21.0975222923202,20.5125455715205
Jamaica,30.058651026393,28.4953395472703,24.3933588761175,22.7110582639715,20.3073545554336,19.5320447609359,25.2371916508539,27.8558875219684,30.1984469370147,31.358024691358,30.4897314375987,28.9877300613497,28.3895131086142,29.4721407624633,31.1688311688312,31.4510364546104,30.9116809116809,29.5470884255931,28.6234522942462,28.3693224125093,27.6758409785933
Japan,27.8635255889521,29.7501771388083,32.0070791819612,34.2092689918777,35.5866401342229,34.325613575122,32.2976501305483,30.5091875883422,28.0886976667218,28.5317027954401,28.7841871722469,28.2753408798559,26.7675787567113,24.0574065588794,22.4518067261954,21.5018584813552,21.0049452490286,20.5732972814966,19.8919943154903,19.2085835220002,18.8481782620272
Jordan,21.9512195121951,23.9884393063584,26.5086206896552,27.4956217162872,28.4513805522209,27.547931382442,22.6366001734605,24.1159830268741,25.974025974026,32.6965792980897,33.1210191082803,33.9972047519217,35.3224834237492,34.3354874964878,33.5068992449883,32.4684772065955,32.3294547113849,32.0779220779221,31.3108303996687,30.2891326021934,28.8174956454422
Kazakhstan,26.7570900123305,27.3411154345006,32.65475695887,31.2238493723849,29.1574279379157,30.520909757887,30.4202616198163,33.5304165024307,33.5998001498876,32.6273388773389,32.1717312517424,32.8236914600551,34.68107819589,34.7128815312985,32.7868852459016,30.9742191373327,30.1468788249694,30.2997341068407,31.4214166467923,31.1925524393118,29.0685413005272
Kenya,28.8091353996737,27.7651083238312,25.9842519685039,23.7573715248526,22.9549099982178,23.1273268801191,23.9288801086554,25.0459840588596,25.9681288553804,27.5124160093485,28.7383475929,30.1962757926522,31.1600587371512,31.0524278525655,30.7674605914164,30.952298472304,31.8292259632072,32.9265118431327,33.4873287579779,33.3134372901589,32.5742181113213
"Korea, Dem. Rep.",25.4435212216483,30.0920727599371,34.4934862920474,37.1292192294579,36.3225430154564,31.8543216209284,31.661105815062,30.865952328887,33.3535967578521,36.6084834834835,34.1170184344109,33.6409902527387,31.2911392405063,30.4023845007452,31.422298121493,30.1219316540992,28.6614550095724,26.76,25.9743403534253,26.2173202614379,26.5113193465462
"Korea, Rep.",26.4450716002927,25.6487971206668,27.9166003501512,27.5760549558391,28.0439058435378,29.2633992548008,32.043079547878,35.0910976151681,37.5139353400223,38.4037558685446,36.1705808572294,33.9331946861339,31.1097230897356,29.4388489208633,28.4154569617665,25.6860817563693,24.0224849136149,21.7252261729434,20.0579384296091,19.9534091927247,20.0952914798206
Kuwait,42.3913043478261,43.4426229508197,49.1329479768786,45.6747404844291,38.2978723404255,34.2440801457195,38.149556400507,40.5737704918033,40.7559572719803,49.3731918997107,47.1976401179941,48.955773955774,44.7513812154696,38.8832997987928,33.8904363974002,30.8988764044944,29.6868645790972,29.0782876976475,28.5242290748899,27.960410038883,27.2414977670903
Kyrgyzstan,27.1084337349398,29.2873051224944,31.747572815534,28.6530612244898,24.7706422018349,25.1098556183302,27.2054638588503,30.7534597642235,31.130758492322,31.1918475852902,31.3267813267813,32.1040372670807,33.8809784592917,34.631288766368,34.3636961525814,32.8571428571429,31.7730936143831,31.1077389984826,30.6726457399103,30.2098728938812,28.3480825958702
Laos,30.4506699147381,29.0948275862069,28.1609195402299,27.2959183673469,26.8825301204819,27.682119205298,25.527950310559,26.5496434448711,27.9600570613409,28.3930058284763,28.285820066642,28.9177193581427,30.9271935283136,32.9826556724481,34.6896191966615,34.1610414657666,33.190626408292,32.0373911196091,31.0240355483741,31.0870824483491,30.6334757570128
Latvia,26.6903914590747,28.5390713476784,31.3978494623656,34.27734375,33.1481481481482,32.4468085106383,31.4878892733564,31.1818943839061,31.285367825384,30.461270670148,30.1834862385321,30.9297912713472,33.0106485963214,32.0866141732283,29.2707292707293,26.0204081632653,22.9166666666667,22.8144989339019,24.4808743169399,25.5011135857461,24.8587570621469
Lebanon,28.1980742778542,27.9012345679012,27.5499474237645,25.9528130671506,25.4471544715447,26.4150943396226,26.2662807525326,28.6116983791402,30.822391154112,32.3050058207218,30.6442880346508,32.6663331665833,33.5573691790686,33.9030023094688,33.6898395721925,31.6767502160761,29.6171644930585,27.7800744109136,26.2770739681242,26.0657734470158,25.9619279060348
Lesotho,28.0346820809249,25.4054054054054,23.4256926952141,22.2737819025522,22.4789915966387,22.117202268431,21.9430485762144,22.2713864306785,21.9676549865229,22.4287484510533,24.4620611551529,27.379679144385,31.2690355329949,34.0733590733591,35.2177942539388,34.91921005386,34.3804537521815,33.9897260273973,33.5576114381834,33.2780082987552,32.7033689400164
Liberia,28.7469287469287,28.476821192053,27.7777777777778,26.8092105263158,26.0623229461756,25.8064516129032,26.6171792152704,27.4223034734918,28.0636108512629,27.8125,27.7022190408017,27.7845036319613,28.2981853849926,29.4446835987947,30.2902979373568,31.1879493324204,32.0024760136181,32.6732673267327,32.96875,32.8979196903725,32.5028312570781
Libya,25.8003766478343,25.9581881533101,26.7341040462428,27.8571428571429,28.4351145038168,28.9977046671767,28.46670739157,28.0547409579668,29.2916123424598,31.8863456985004,34.0272792534099,36.82839465972,36.3394441159077,34.0124966041836,31.8043588443994,29.8342541436464,30.2352398523985,31.2152854921129,31.0662947865265,29.4887780548628,27.1695052716951
Lithuania,25.7758620689655,28.4166666666667,31.269592476489,31.962481962482,30.6856754921928,29.9420476497102,30.3671437461108,31.3361294188137,32.3613493424814,32.5146198830409,30.8348567946374,30.4456999372254,31.3197636244255,31.5254237288136,30.4378040305768,27.6278409090909,24.544792425346,22.7952167414051,22.976098689283,24.1653418124006,24.4081632653061
Luxembourg,29.9319727891156,30.2631578947368,29.6774193548387,29.4478527607362,28.7425149700599,30.7262569832402,32.2033898305085,32.9608938547486,33.6898395721925,33,31.6037735849057,29.1304347826087,27.4590163934426,28.0155642023346,27.4725274725275,27.5862068965517,27.0358306188925,26.3157894736842,25.2941176470588,25.3561253561254,25.6830601092896
"Macao, China",39,31.1827956989247,23.5294117647059,21.9047619047619,21.3740458015267,31.7829457364341,40.9448818897638,43.7086092715232,39.5604395604396,34.1708542713568,27.9620853080569,29.7413793103448,33.3333333333333,30.8550185873606,28.2142857142857,24.7349823321555,21.0526315789474,19.3661971830986,19.434628975265,20.5035971223022,20.7407407407407
"Macedonia, FYR",27.1103896103896,28.2576866764275,29.8295454545455,29.2942743009321,30.2267002518892,31.1764705882353,32.2332233223322,32.7173913043478,32.6359832635983,31.1926605504587,31.0515873015873,31.4285714285714,31.5686274509804,31.4397649363369,30.0294406280667,27.8817733990148,25.6716417910448,23.8866396761134,23.1644260599793,22.9957805907173,22.9437229437229
Madagascar,31,29.6185169309901,27.9462571976967,25.7844474761255,24.3373493975904,24.4984160506864,25.2135765412145,26.7060501120391,27.6980329611909,27.9829111992676,28.2074852265266,27.8062678062678,28.3477914049257,29.2732226030407,30.4089451872703,31.7198257692848,32.4071123574023,32.6386456509048,32.5260262150062,32.3013519626074,31.9020431274477
Malawi,27.0893371757925,27.7084701247538,27.3584905660377,27.4058577405858,27.4022988505747,26.4254817145104,25.6231306081755,25.1342945999435,26.9967707212056,26.3367916999202,26.7497439399112,26.5918156300783,27.2202998846598,28.9614441720526,30.2679006332197,31.5585756063994,32.7260147601476,33.3912318488154,33.7601419878296,33.9706225227326,33.8823783550251
Malaysia,27.9084551811825,26.5134529147982,26.0207779656922,25.0829875518672,25.8400292184076,28.1452658884566,29.3591224018476,30.5840618269353,32.2008058368725,31.9793558252891,32.0013516938413,31.8234165067178,32.0934500282326,32.3635647205622,32.3148148148148,31.8347010550996,31.1874508040032,30.3145336225596,29.4563045535808,28.3041115554188,27.0757941294733
Maldives,30.2325581395349,29.7872340425532,26.9230769230769,25.8620689655172,25,27.027027027027,27.1604938271605,26.5957446808511,24.5454545454545,26.7716535433071,29.4964028776978,34.2281879194631,38.6075949367089,40.5882352941176,39.4444444444444,35.2631578947368,30.6930693069307,27.536231884058,26.8518518518518,27.1493212669683,26.7857142857143
Mali,30.4347826086956,30.2374893977947,29.4871794871795,28.8468404141378,27.8451951459495,27.0262127146731,26.5777036419238,26.0847371107708,26.1810565510822,26.6878306878307,26.8949595998461,28.1849315068493,28.9969604863222,29.5711974110032,30.0782661047562,30.591677503251,31.5530638339727,32.5545871147453,33.3250784216609,33.5699023199023,33.1508991399531
Malta,27.2727272727273,23.0263157894737,23.841059602649,22.2222222222222,27.5862068965517,31.2925170068027,32.7044025157233,34.3195266272189,31.0734463276836,29.5698924731183,28.6458333333333,29.5,30.6930693069307,30,28.169014084507,25.8215962441315,23.3644859813084,22.4299065420561,21.3270142180095,21.1538461538462,21.8446601941748
Martinique,28.5714285714286,26.0504201680672,25.1798561151079,22.1476510067114,23.75,21.875,27.3885350318471,30.4878048780488,32.183908045977,32.5842696629214,30,25.5434782608696,25.2631578947368,24.7422680412371,26.6666666666667,27.1794871794872,26.0204081632653,23.8578680203046,22.680412371134,21.9895287958115,21.505376344086
Mauritania,29.153605015674,28.6103542234332,27.5700934579439,26.5060240963855,25.9581881533101,25.3393665158371,26.1780104712042,27.0762229806598,27.7555110220441,28.7467134092901,29.9314546839299,31.0390469887492,31.6529894490035,31.6789862724393,31.8072289156626,32.2380106571936,32.7976926246395,33.2435552135437,33.0318379160637,32.4759945130316,31.7616240995416
Mauritius,27.1255060728745,26.7605633802817,26.4437689969605,26.2599469496021,27.4271844660194,29.3181818181818,32.0083682008368,34.3873517786561,36.2428842504744,36.5248226950355,35.9060402684564,34.1935483870968,32.0373250388803,30.9090909090909,30.1775147928994,29.5487627365357,28.695652173913,27.0503597122302,26.4748201438849,26.3005780346821,26.1939218523878
Mayotte,12.5,27.2727272727273,30.7692307692308,23.5294117647059,26.3157894736842,25,24.1379310344828,25,26.0869565217391,29.0322580645161,29.3333333333333,29.8850574712644,31,33.9285714285714,36,35.5072463768116,34.8993288590604,33.3333333333333,31.7647058823529,30.7692307692308,30.6878306878307
Mexico,26.9715859669469,26.2207274539113,25.630029648454,25.1139697585195,24.7056098220146,25.2305140961857,26.4957762889601,27.641196013289,29.3560010640613,31.3177372455723,32.7712847983118,33.1396467464502,32.5487460066831,31.431336324448,30.5695256218567,29.9001238134544,29.0826368945823,27.6110749289152,25.9554868526902,24.5844393881936,23.5622646326674
"Micronesia, Fed. Sts.",25,26.3157894736842,27.2727272727273,25.9259259259259,25,21.875,26.3157894736842,26.6666666666667,30,25.4545454545455,26.4150943396226,29.0909090909091,29.6296296296296,34.4827586206897,34.4262295081967,36.0655737704918,35.3846153846154,33.8461538461538,32.3076923076923,30.3030303030303,29.8507462686567
Moldova,31.4730100640439,30.8631921824104,31.9088319088319,29.6153846153846,27.3646638905413,28.808864265928,30.5540897097625,32.5337331334333,31.7307692307692,30.4096385542169,29.1475242470648,29.3393057110862,32.1344339622642,33.7599024984765,32.3144104803493,28.8547664747281,25.4654255319149,24.0880935994494,25.1072961373391,26.218611521418,25.1152073732719
Mongolia,28.3018867924528,28.2296650717703,28.0590717299578,27.859778597786,27.84,27.8393351800554,28.0575539568345,28.4671532846715,29.8372513562387,32.5396825396825,34.2616033755274,35.9461599366587,38.3982035928144,38.1560283687943,36.1429534726905,32.9023917259211,29.5554164057608,28.1422440220723,27.9589371980676,28.29064919595,27.5088547815821
Montenegro,24.0837696335079,26.6990291262136,30.0884955752212,29.6747967479675,29.1338582677165,30.3703703703704,30.9859154929577,33.2167832167832,31.3793103448276,31.629392971246,31.547619047619,29.2207792207792,30.1639344262295,29.6774193548387,29.2604501607717,28.2958199356913,26.6025641025641,25.8785942492013,25.08038585209,24.6753246753247,24.7557003257329
Morocco,27.5384958714573,27.5508190250641,27.5073111990366,25.6795314611804,22.0151199165798,22.1875361313447,26.6578113824461,28.4214304944808,29.7365017782089,30.5814734642084,30.6235533422179,31.9717465182915,33.1592853548062,33.4957513815438,32.8199052132701,31.0015125324114,29.7015236902526,29.0474980949962,28.8337147974923,28.563738683631,27.5992073082314
Mozambique,28.8888888888889,28.6259541984733,28.280664167113,27.8502415458937,27.461588400779,27.1659607239122,27.346251053075,26.3352316453748,23.2123552123552,26.1206783225976,26.7677919708029,27.123858674077,27.9785927355676,29.1774687720952,30.5332670595754,32.333354884593,33.6295769640953,34.3543182191106,34.5273226824056,34.0642577938793,33.5775280898876
Myanmar,32.964965906419,31.3386666666667,28.538572113081,26.162840684378,24.7166921898928,25.6663509673928,27.4770973963356,29.2182181641364,31.0984378874287,32.6234582159191,34.195652173913,34.8277608915907,34.723010787574,33.7232194557035,32.2989397465736,30.7692307692308,29.7675062275118,29.1507552972188,28.7733970529669,28.018991486575,27.0550393137956
Namibia,29.4605809128631,28.9473684210526,28.2828282828283,27.5964391691395,27.154046997389,26.6816143497758,24.3407707910751,23.9713774597496,27.6410998552822,29.040404040404,30.2690582959641,31.2436804853387,32.8754578754579,34.4221105527638,34.7959969207082,34.4975053456878,34.0439706862092,33.2493702770781,32.9927884615385,32.7972429638139,32.2062084257206
Nepal,30.499766464269,30.3851947493006,30.0218124132461,29.6396885750498,28.5597381342062,28.1505250875146,27.7648277648278,27.3577282696525,27.5507052403995,27.4187592319055,28.1578083989501,29.5012929442187,31.384055038446,33.2940446650124,34.5706593343644,34.7011549310767,33.7456359102244,32.3978869917932,31.12499438177,30.2810829453354,29.8271913387466
Netherlands,29.265873015873,27.9551820728291,27.1343596920924,27.0340779390184,29.2870313460356,30.9138995004408,32.80649295173,34.435607646156,34.1044372294372,33.0671553868307,30.5982471738854,27.6118478126162,25.3662671025548,24.5745567059384,24.8152059134108,25.1680964525852,24.8763657274296,24.2924258049731,23.9536750372664,23.7684162062615,24.0235729142593
Netherlands Antilles,31.4814814814815,28.3333333333333,25.7575757575758,24.6575342465753,27.8481012658228,30.4878048780488,31.3253012048193,31.8181818181818,34.4086021505376,31.8681318681319,28.5714285714286,25.8426966292135,25.531914893617,23.1578947368421,23.469387755102,19.3877551020408,19.7916666666667,19.7916666666667,21.0526315789474,20.6521739130435,20.6896551724138
New Caledonia,29.4117647058824,30.5555555555556,29.2682926829268,28.2608695652174,30.188679245283,29.8507462686567,30.1369863013699,30.379746835443,31.3953488372093,32,31.8181818181818,31.0344827586207,30.7086614173228,30.1470588235294,30.7692307692308,29.6052631578947,29.1139240506329,27.7777777777778,26.7857142857143,25.4335260115607,25.2808988764045
New Zealand,29.0625,27.6951672862454,26.1744966442953,25.7207890743551,26.0653409090909,28.5435630689207,29.9424184261036,32.5138291333743,32.196289646918,31.720725673447,29.179810725552,27.5147928994083,27.0117647058824,27.4527452745275,27.5832252485949,27.0033388981636,26.3264479546375,25.5344418052257,25.2909231962762,25.0667684090042,24.6621621621622
Nicaragua,27.9503105590062,27.2363150867824,26.3276836158192,25.7032007759457,24.6666666666667,25.2857142857143,26.2737875997544,26.4150943396226,27.2065955383123,27.8328306764326,28.8582677165354,30.5134835611378,31.7598056230476,33.3333333333333,33.7780473013948,32.8834003446295,32.0790991485856,30.8917197452229,29.8734830880454,29.1867240942488,28.158754081889
Niger,27.5951557093426,27.6169265033408,26.9648562300319,27.094668117519,26.447429365447,25.7923930269414,25.5506607929515,22.7017440141886,24.5128205128205,23.3138147907178,24.3920145190563,23.1191820540211,23.1503579952267,23.3836543466944,23.8413469883701,24.7493825366846,26.3768469898644,27.726356068049,28.8996318800727,30.1096863896184,31.0613038583564
Nigeria,28.424505225706,28.360976098612,28.1839039093077,27.9560810810811,27.497310864109,27.2937085045843,27.3247960231264,26.5264602209553,26.3758292173841,26.6853268870754,27.5454866347913,28.5205673758865,29.3893755120045,30.1543094566903,30.886591994729,31.8215367146102,32.9243497160485,33.6800679316764,33.8093488841951,33.3244237034683,32.4763305071936
Norway,31.2306740878169,28.5043988269795,25.2242152466368,24.2587601078167,25.7128045619492,27.7023629964806,29.9753086419753,31.2591152163345,31.4108674928503,31.047265987025,29.6529968454259,27.695652173913,26.5314569536424,26.1250497809638,26.2042389210019,26.0268857356236,25.5628177196805,24.6803977272727,24.2149337055129,24.1935483870968,24.2055442866802
Oman,28.1385281385281,26.0869565217391,24.4604316546763,23.8095238095238,25,28.9416846652268,33.76,34.4242424242424,34.5365853658537,38.0952380952381,40.1438848920863,36.9448183041723,38.3017715332926,38.1512605042017,36.8012422360248,33.3011583011583,30.8776716689404,30.1813471502591,29.0335960182497,28.2,27.2868820552744
Pakistan,26.7691364512174,26.6576676074774,26.7962774575186,26.9401709401709,26.3963854691006,25.9967129678719,25.8715173842966,26.4774630877712,27.1085338295893,27.3724410497802,28.3585601129323,29.600598984534,31.2988897300025,32.158157041128,32.4562006774066,32.3627918733609,31.8524217776801,31.7626431428415,31.5924133353097,31.0918876650233,30.254583673946
Panama,28.3446712018141,26.7465069860279,25.7839721254355,25.5639097744361,25.9114583333333,26.7428571428571,28.1973816717019,29.981884057971,31.6434995911693,32.9385640266469,33.0423102753526,32.3926380368098,31.5402038505096,30.651945320715,30.35538005923,30.242311276794,29.7957371225577,29.4117647058824,28.7953795379538,28.0659429030961,27.5236593059937
Papua New Guinea,30.1052631578947,30.2395209580838,29.8701298701299,27.7067348678602,28.8329519450801,28.8828337874659,27.4221961244862,28.9763779527559,30.0748362956034,30.6164666942491,30.3603931561704,29.9485861182519,29.8771779491574,30.3333333333333,31.6891577477897,32.7945555082943,33.6076817558299,33.8430730020026,33.3901773533424,32.9038492510871,32.3326696278144
Paraguay,26.1772853185596,24.6359223300971,23.7486687965921,23.4200743494424,24.1129032258065,26.4017033356991,27.9156327543424,28.9529914529915,29.5158286778398,28.8714991762768,28.8248337028825,29.8392498325519,31.3286284136238,32.7097505668934,33.2893347412883,32.9110779930452,32.2428806778065,31.5339631129105,30.7243243243243,29.8723047938036,28.9527302363488
Peru,27.4193548387097,27.3809523809524,27.3345330933813,26.9297334717895,26.8380694632386,27.2346551498495,27.9523045173125,29.332654100866,30.448307410796,31.4112165085705,32.3599294857055,32.5668027795687,32.70193478555,32.7934963512994,32.4580598103574,32.1091351445288,31.3646980313647,30.275821280714,29.1540152863574,28.0925982958628,27.0802734869587
Philippines,26.2189604906002,25.6876778477192,25.7210297263406,26.1900258495681,26.9318552331268,27.8525232497758,28.768761339271,29.7769610492559,30.4376826324482,30.446246314357,30.7619631275216,31.2295443466958,31.8380419105794,32.4483027701912,32.5071013732337,32.1651577967679,31.6821416036502,31.0128405318133,30.4285340998171,29.8874706079946,29.1365440017394
Poland,30.3660495392679,29.955040768117,30.4344793918683,28.5433457833694,29.2170953101362,31.2224303583298,33.0486960535426,33.8606548340866,31.784406633642,30.1213798977854,29.5755754681547,31.4022739577694,32.8480287911009,32.2385432139517,29.5714444321084,25.8950217060382,23.613595706619,22.5724121557455,22.5790664953814,22.7244034844085,22.1236629272111
Portugal,30.786350148368,31.240946402704,29.6628153737326,28.1818181818182,26.0280599903241,26.2572421784473,27.2882077479779,29.4847920546245,29.7027644980254,30.8042174901799,31.3816855753647,30.9169278996865,29.4072363356428,26.9856459330144,24.6260069044879,23.3468286099865,22.8871187099281,22.5774813652413,22.0941784224121,21.3247172859451,20.8847736625514
Puerto Rico,26.9713261648746,24.6880570409982,22.1936589545844,24.9408050513023,25.1501501501502,28.7404314544189,28.1853281853282,28.8484848484848,29.2568753657109,29.003359462486,28.9831430125068,29.035695258391,28.8622129436326,28.754484879549,28.2388663967611,26.8671679197995,25.909317389138,25.0373320059731,24.3512974051896,24.3853487205218,24.1292276627966
Qatar,36.3636363636364,36.8421052631579,40,46.5116279069767,45.7142857142857,46.9026548672566,48.6301369863014,55.3719008264463,49.6794871794872,48.9913544668588,42.9280397022332,55.2469135802469,58.6994727592267,51.5327257663629,50.4665629860031,44.4771723122239,39.2156862745098,36.6867873910127,35.6958762886598,34.9315068493151,34.3030303030303
Reunion,30.2521008403361,28.5714285714286,25.609756097561,24.8677248677249,24.2152466367713,25.4237288135593,27.8225806451613,32.2222222222222,33.8983050847458,34.2592592592593,33.5227272727273,30.8900523560209,29.4117647058824,29.4663573085847,29.7356828193833,29.7872340425532,29.038854805726,28.8844621513944,28.6549707602339,28.0230326295585,27.3764258555133
Romania,30.6470064827762,30.8362779740872,33.2145640797239,32.0274766555758,29.9115222199879,29.4876696616326,28.9483293773964,28.8007133303611,30.174672489083,30.1006651087543,31.419325011558,33.1752205673086,33.0387491502379,30.9431716750967,27.8914320437513,26.0113812726332,23.4944868532655,23.291553133515,23.100235716691,22.7314814814815,22.111816113971
Russia,31.5327374200281,31.8540211759405,35.5331563002581,34.1005535860853,31.9684004851098,32.9536195039275,32.9592236049151,35.3893276478184,33.5949900435774,32.1560964395529,31.1604563625222,32.211379175326,34.4775451642265,33.2861301235151,30.5508726297706,27.3903891063382,24.7160243407708,25.2656618974858,26.6978381453563,26.8767814672936,25.9561221464572
Rwanda,27.1281571562208,27.1836734693878,26.9473684210526,26.5486725663717,26.1662198391421,25.7457549334557,25.4012841091493,26.7390566677978,26.9208549971115,25.7866462010744,25.6470588235294,28.4727021423635,31.5271924543448,31.7743913119636,31.4090626939789,30.6305046833496,30.4989816700611,32.1016435481991,33.1832314785033,33.2174776564052,32.5317983474144
Saint Lucia,32.5,30.952380952381,21.4285714285714,19.1489361702128,17.6470588235294,20.7547169811321,24.5614035087719,25.8064516129032,29.4117647058824,29.5774647887324,31.1688311688312,33.3333333333333,32.9411764705882,34.0909090909091,33.3333333333333,31.9148936170213,29.5918367346939,28,26.4150943396226,26.9230769230769,26.9230769230769
Saint Vincent and the Grenadines,19.3548387096774,18.1818181818182,21.6216216216216,17.948717948718,19.047619047619,20,24.4897959183673,26.9230769230769,29.6296296296296,33.3333333333333,33.3333333333333,33.9622641509434,32.1428571428571,30.9090909090909,32.7272727272727,30.188679245283,29.0909090909091,28.0701754385965,27.1186440677966,27.1186440677966,26.6666666666667
Samoa,26.1904761904762,26.0869565217391,27.2727272727273,26.5625,27.3972602739726,30.2631578947368,31.6455696202532,33.3333333333333,29.0697674418605,31.0344827586207,30,26.8817204301075,27.9569892473118,30.8510638297872,34.020618556701,36.8421052631579,35.6435643564356,33.3333333333333,30,28.7128712871287,29.4117647058824
Sao Tome and Principe,45.4545454545455,45.4545454545455,47.0588235294118,36.3636363636364,20,20,22.4489795918367,21.1538461538462,24.5614035087719,25.8064516129032,27.536231884058,29.8701298701299,31.7073170731707,33.3333333333333,34.020618556701,34.9056603773585,34.7826086956522,33.3333333333333,32.3308270676692,32.1428571428571,30.2013422818792
Saudi Arabia,27.4461538461538,27.3874862788145,27.2286821705426,27.5184275184275,27.9864636209814,29.535311105277,33.1405436668595,37.8496134926212,38.0261408949934,36.6009223824944,38.4268102101059,38.2769985437265,36.1039503936459,34.7914806784849,33.4843492586491,33.1871024347445,32.603305785124,31.9606396063961,31.5809397624568,31.0248546711219,30.394730986605
Senegal,28.476821192053,29.4464944649446,29.6272493573265,29.3429844097996,28.6389413988658,27.0313757039421,25.3155680224404,24.4356314826114,24.8677248677249,25.9190751445087,27.2930194805195,28.673451169434,29.6249803860034,30.5381727158949,31.3522287426645,32.1926345609065,33.3506116524984,33.9563268809002,34.0019439780861,33.5562159484894,32.6122480740798
Serbia,29.060874885286,31.3881019830028,33.6551354250469,31.836839404823,30.9977717256747,30.8256446652472,30.4171364148816,30.9347826086956,30.3515049463271,28.9385254002767,29.0463866215409,29.6737122922224,30.1701168272187,29.6014790468365,28.1649484536082,26.8409043766853,25.5279113527075,24.8313659359191,24.6910950149127,24.2345838723588,23.9624290083006
Sierra Leone,29.7268907563025,30.0980392156863,30.3085299455535,30.4274937133277,30.2003081664099,28.7517531556802,27.4905422446406,26.5571913929785,26.3476070528967,27.4469186949767,28.648121034651,29.3027005239823,29.4200351493849,29.1328758577667,29.356007805966,30.4642409033877,31.7665758401453,33.0781961108813,33.7315130830489,33.6481287163344,33.3279194412863
Singapore,33.0188679245283,30.6686046511628,28.7703016241299,26.3429752066116,27.9661016949153,31.8377911993098,37.1753246753247,41.0144927536232,42.1226104152933,38.220193953223,32.8726554787759,28.5048905449464,26.3266145619087,26.7350157728707,27.1576524741082,26.0674157303371,23.7007003317361,20.3683241252302,18.6731270965337,18.9425637124382,20.147802411513
Slovak Republic,29.013079667063,27.5283937263386,28.7055335968379,27.6814988290398,27.4070756829378,29.9529311082584,31.4671025745811,32.7128712871287,31.8677042801556,31.0847067842085,31.9556065824722,33.1546707503828,34.1082317073171,32.9791271347249,29.5454545454545,26.2395118230359,23.9752513534416,22.8830248129185,22.9317269076305,23.1622176591376,22.7310924369748
Slovenia,27.3371104815864,28.5129604365621,31.3413014608234,31.6730523627075,32.1782178217822,32.2657176749703,31.8233295583239,32.6732673267327,32.583065380493,31.7610062893082,31.540847983454,30.7692307692308,29.9595141700405,28.0719280719281,25.0992063492063,22.8401191658391,21.8,21.9413549039434,22.3697650663943,22.8070175438596,22.3149113660063
Solomon Islands,28,28.0701754385965,27.4193548387097,27.3972602739726,25.5813953488372,24.0384615384615,25,24.113475177305,25.3086419753086,28.042328042328,29.6296296296296,31.4285714285714,32.129963898917,32.258064516129,32.7485380116959,33.0666666666667,33.2512315270936,32.6530612244898,32.1199143468951,31.25,30.5019305019305
Somalia,29.3855743544078,28.08,27.2074659009332,26.2284620293555,25.7175014068655,26.0570304818092,26.2578616352201,27.2987591473115,27.9362158846979,28.4119106699752,29.0322580645161,27.9536119835709,27.5312365359759,27.12596207997,27.2055199605717,28.4021958971396,29.2975734355045,30.2868199408149,31.0175222871196,31.6373124592303,32.2448281757565
South Africa,30.2230046948357,29.2686100989068,28.0721922060007,27.5560970656919,27.6468487770041,28.4698898695618,29.3043839026414,30.129378737947,30.8436915630844,32.0494578283696,32.9736591558236,34.0968641703998,35.3089989157933,35.4204215970535,35.1054852320675,34.7220140866177,34.2681986711207,34.1945508419455,34.0225698164417,33.528078747964,32.9182496130576
Spain,31.4606741573034,31.6588950120107,30.8837461090811,29.1741703112941,27.5560946027896,26.7507163323782,27.5577288780223,29.2710101867572,30.9014454664915,32.6870236922598,33.6359026369168,33.6370073164975,31.1641844447426,27.657757663735,23.8524522372012,21.8172943951842,21.6253166592947,22.1324202731218,22.6698168930892,22.4735341224267,21.8271739553721
