Total 0-4 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Indonesia,14.3240440699935,15.5884422290328,16.7141275964711,16.7158753209783,16.4658188007287,15.7460709064328,14.6974751505973,13.5499886046555,12.0623950029878,10.9293897713862,10.0921676945411,9.64135175081656,8.8423642142295,7.99657646442144,7.21942277660424,6.86741084823786,6.65301341505639,6.42603894634371,6.14636279942575,5.84478771750541,5.61658527442548
Iran,16.6499142671318,17.4821877619447,17.4207519351272,17.5681105842642,17.7156743620899,17.2804702495202,17.9998982912937,18.6777098479841,16.214263052138,12.0603176644589,9.17284467296425,8.45038577848119,8.88954007219255,8.4918127698136,7.677426288826,6.5577909632401,6.02532884130002,5.98868467454917,6.0143939634127,5.82371894813429,5.47254447022428
Iraq,14.2857142857143,19.7437829691032,16.6911274182789,17.4209978006714,19.0205680705191,18.3921438082557,17.9062967981174,17.1875970919033,17.0925987387985,16.6809728183119,16.5679513184584,15.3132414916599,14.386500143007,13.0357242378643,12.0985383315104,11.3602291289074,10.6424306861863,9.84626992360653,9.0993728810582,8.46302378162494,7.94943117889736
Ireland,10.5759514988212,10.2704553235193,10.6563161609033,10.9527121001391,10.5245346869712,10.9468386284995,10.2028815054396,9.97175141242938,8.05120910384068,7.06762749445676,6.99080157687254,7.3100812231247,7.60514273262149,7.20425706099058,6.37388262728333,5.75418994413408,5.4907590166876,5.57865557865558,5.7315233785822,5.69568755085435,5.44876886417792
Israel,13.9793486894361,14.2938822184105,12.4881740775781,11.812865497076,12.0124266482568,12.6601131963062,12.0849933598938,11.3087984401657,10.8156028368794,10.0130281034804,10.2054231717338,10.0597907324365,9.59637561779242,8.78067484662577,8.12763395544852,7.68616717983806,7.43030697472611,7.17247097844113,6.81750224259942,6.38564676376965,5.981220657277
Italy,9.42285295259457,8.34943388386829,8.30337305594829,8.84740890373708,8.45234079238352,7.78043651656878,6.36699463645082,5.29507937345077,4.86148879804909,4.78446316819914,4.61533074202472,4.78975548204481,4.81380411993744,4.41555012870438,4.06899748377698,3.98200599800067,4.04366078925273,4.19933284792658,4.35213505801138,4.40950323974082,4.40024533426794
Jamaica,13.4519572953737,14.7116007777058,17.3726212400246,18.125,17.2284644194757,14.7540983606557,13.2676980778247,13.1040487592512,12.3096446700508,11.7146331576814,11.024542267238,9.74512743628186,9.2606149341142,8.90165111270639,8.57445306986591,8.02792321116928,7.38161559888579,6.82773109243698,6.42527511537096,6.19565217391304,6.00298284862043
Japan,13.5291773825479,10.398769216948,8.36812001674053,8.30792138784918,8.56789981617647,8.96352771481558,7.28627081638769,6.17246170642141,5.25204967935709,4.78707291018957,4.65498054505418,4.43710375996485,4.1001291379256,3.77133499216955,3.53457756501488,3.4696293598033,3.50269110233002,3.56536801104341,3.59182186603524,3.58324979667493,3.59047000727931
Jordan,18.6440677966102,17.4962292609351,17.3913043478261,18.7895212285456,18.977202711029,19.5764462809917,18.6882300089847,17.7383592017738,17.7989548109437,14.9628252788104,14.2386152895116,12.706685837527,11.9919641477361,11.1398591346845,9.87900545140274,8.91333910248486,8.1485780615206,7.51813585403385,6.99968517158149,6.72718103883006,6.39585977931842
Kazakhstan,11.0547516037595,13.7119979982485,15.2176088044022,14.7463889821968,11.892592875124,11.5953307392996,11.4544235924933,11.5272496831432,11.350435624395,9.18053375196232,7.46957335829878,7.89179227275719,9.40198070086338,8.92572130141191,8.02941528159751,7.06566427816281,6.54064710657544,6.51725323856471,6.64097914777878,6.52210549969103,6.10712684894666
Kenya,17.3798551678736,19.4985673352436,19.8790720631787,20.1199621172261,20.2862476664592,20.660237388724,20.5804587099551,20.2036141511835,19.0057606144655,16.8267132256656,16.318936454424,16.6071029707393,16.8342999779752,15.7369917298415,14.2848906484222,13.105328979365,12.3328639017675,11.7447376437991,11.0856576373818,10.3238361359214,9.58669944971315
"Korea, Dem. Rep.",15.783528445266,10.3623715086699,15.4822798684691,14.2775974025974,16.1016354320208,13.5523613963039,8.84093282283328,10.0304438391283,9.3815149409312,9.62335389999079,8.37270341207349,7.03842230533832,6.47353063776574,6.44262295081967,6.58388098213926,6.42734906674096,5.99557347245277,5.58915372149097,5.43849884710185,5.4982127796297,5.5695790245094
"Korea, Rep.",15.8398834001353,14.3525298814192,14.5438589492999,15.1391334977105,13.7445130097334,12.2951527893782,10.240529645746,9.27562709855817,7.54036573449351,7.64786240566143,6.68719848380427,5.1256175759487,4.67197228980248,4.49413057188778,4.29905408682998,4.1872120281303,4.04305538599276,3.86402593915863,3.69180022835878,3.61671941503874,3.67538625587041
Kuwait,15.0326797385621,17.1717171717172,15.8273381294964,17.27078891258,18.5234899328859,18.0555555555556,15.6136528685548,14.5348837209302,14.1989724427837,10.5507246376812,9.38061041292639,8.52167469433123,8.45347313237222,7.7287533313592,6.96476964769648,6.44110275689223,6.15492628130119,6.07394366197183,6.01456815816858,5.85549821357682,5.66793893129771
Kyrgyzstan,9.60322024151811,13.8874276696476,16.6666666666667,16.6407465007776,14.0640809443508,14.2424242424242,13.4472306420502,14.0792424619985,14.3149749658625,13.0065359477124,11.0191725529768,9.70892378399081,10.3802486934583,9.88936170212766,8.8354718206919,7.6983380370022,6.90814611034694,6.74846625766871,6.66666666666667,6.38111888111888,6.00203458799593
Laos,16.3265306122449,17.3636844891477,16.6666666666667,16.46418098031,16.5676077265973,16.8307086614173,16.9292554834724,17.0951859956236,17.3086067522587,16.7602412143897,15.7534246575342,12.9443782956285,12.4456183965196,11.9789443733106,11.5178454699961,10.7833655705996,9.7932904100305,8.92914224826851,8.36455696202532,7.97599457942116,7.58421738321236
Latvia,7.69625448948178,7.69230769230769,7.78301886792453,7.50220653133274,6.78253497244595,7.24460724460724,6.88146380270485,7.43897714064316,7.81661029688087,5.57561171279583,4.04892450442851,4.41240716470074,5.08474576271186,5.41894353369763,5.39033457249071,5,4.443359375,4.26921145153189,4.63439752832132,5.06062203479178,5.34557235421166
Lebanon,13.5828135828136,15.818858560794,17.037037037037,16.491067338525,15.2618657937807,14.1709276844412,13.7522441651706,13.3217993079585,12.2435250588631,11.1747851002865,10.548635038431,8.25777995589316,7.57468830863326,7.45425796250282,7.30324831044256,7.03273495248152,6.56784023059502,6.06796116504854,5.76345807484491,5.67164179104478,5.6637519872814
Lesotho,16.2346521145975,16.1783439490446,16.6471277842907,16.8983957219251,17.0708050436469,17.304347826087,17.3745173745174,17.0169491525424,16.4794007490637,15.5052264808362,14.7245762711864,13.7274549098196,12.9976019184652,12.5519150899862,12.0160213618158,11.4384748700173,10.8474576271186,10.3247293921732,9.92209922099221,9.48136142625608,9.03977501004419
Liberia,16.767922235723,16.7763157894737,19.187145557656,19.3181818181818,18.4744576627012,16.8807339449541,18.2818229439497,18.3664259927798,18.1146025878004,17.7195685670262,17.4220963172805,16.7767106842737,16.020482809071,15.195027861123,14.2041127189642,13.1808092880314,12.225656877898,11.3902611150318,10.6371911573472,9.93233446109232,9.26470588235294
Libya,16.7152575315841,17.4067495559503,17.6426982950334,18.0024660912454,19.1478696741855,19.5131845841785,18.6888454011742,18.2597402597403,13.4707903780069,11.274306992139,11.0321615557218,11.1955420466059,10.9566014669927,10.1005867560771,8.74139498636186,7.39194499017682,6.58759981211836,6.45706558485463,6.63198959687906,6.58500837520938,6.2429982686628
Lithuania,8.6482275029217,9.95819080197644,9.71572508096438,9.62962962962963,8.56415154409424,8.30051499545592,7.58863170231468,7.81161872532431,7.84207679826934,6.61521499448732,5.31580451557588,4.50819672131148,4.7019053472649,4.9618320610687,5.0670153644982,4.99329758713137,4.70952217256789,4.35090201627167,4.37956204379562,4.66867469879518,4.99806276636962
Luxembourg,6.4406779661017,6.9078947368421,7.98722044728434,7.78443113772455,7.12166172106825,5.83333333333333,5.49450549450549,5.70652173913044,6.03674540682415,6.61764705882353,6.4367816091954,5.85683297180043,5.69105691056911,5.5984555984556,5.83941605839416,6.01374570446735,6.02605863192182,5.87326120556414,5.62962962962963,5.53977272727273,5.57065217391304
"Macao, China",12.6315789473684,16.7597765363128,13.2947976878613,13.9423076923077,9.41176470588235,9.48616600790514,7.90513833992095,11.8032786885246,10.752688172043,8.23244552058112,5.42986425339367,3.69609856262834,4.1970802919708,4.21792618629174,4.26621160409556,3.82059800664452,3.27332242225859,3.09951060358891,3.09951060358891,3.32778702163062,3.53535353535354
"Macedonia, FYR",14.2392188771359,14.2540620384047,13.3524766690596,12.753036437247,11.0050890585242,10.6738223017293,9.8159509202454,9.25013683634373,8.58638743455497,7.83715012722646,6.66998506719761,5.79567779960707,5.34051935325821,5.38423886441508,5.32746823069404,5.1495831289848,4.90827962320278,4.63709677419355,4.57348406988695,4.6768260641093,4.79267635971998
Madagascar,15.4618965939721,17.9419525065963,18.2085456683653,18.2685634975711,18.4053765083244,18.7758367782371,18.5960018596002,17.0671847837202,18.1052071320855,18.2912887737215,17.8330605564648,16.6515271942773,15.6152280736586,14.6589069268805,13.699536730642,12.7500349699259,11.8497843187008,11.024010684319,10.2850095181918,9.62128966223132,9.0200028106994
Malawi,19.2921582234559,18.4659090909091,18.9801699716714,19.341046277666,19.6503651250277,19.6171341925701,20.01287001287,19.5981282686485,18.7850566197481,18.5626971608833,18.8625031691034,18.066642255584,17.0820319969405,16.3629292143572,15.6400642742367,14.6934552039321,13.5884465382091,12.5572772744762,11.7124032495362,11.0102558057291,10.3425649998633
Malaysia,16.6884816753927,18.2623606744784,18.6140803538518,18.0421052631579,16.3641389477564,15.2823107049608,13.5706501997821,15.2972697116611,13.6828150030382,12.8386908808391,11.4161725530635,10.6573044665496,9.75461221565466,9.04037546183803,8.31693681876386,7.57818052594172,6.93956230865178,6.68213457076566,6.47497225011893,6.23825822889055,5.96777853415022
Maldives,12.3456790123457,16.6666666666667,16.4948453608247,15.5963302752294,15.8333333333333,16.9117647058824,17.7215189873418,18.9189189189189,18.4331797235023,15.8536585365854,11.3553113553114,8.9041095890411,8.94568690095847,8.92857142857143,8.58725761772853,7.83289817232376,6.94789081885856,6.2200956937799,6.03248259860789,6.06741573033708,5.92105263157895
Mali,16.1237403327865,15.7291215923842,16.8346176644932,17.0466883821933,17.3653686826843,17.0960897241588,17.2072950020883,17.9689488419445,18.209127671866,17.9828236279849,17.5,17.3034657650042,17.3296307415191,16.6677782965384,15.5860423501342,14.4646312620942,13.3818643736564,12.5726029845411,11.9063270336894,11.2293368801064,10.5307855626327
Malta,15.112540192926,13.6942675159236,13.3333333333333,10.4918032786885,7.54098360655738,8.22368421052632,8.38509316770186,8.13953488372093,7.54189944134078,6.87830687830688,5.92783505154639,4.97512437810945,4.41176470588235,4.56730769230769,4.72813238770686,4.46009389671362,4.4392523364486,4.23529411764706,4.03800475059382,4.05727923627685,4.32692307692308
Martinique,15.3846153846154,17.1428571428571,15.8450704225352,16.4516129032258,14.9390243902439,12.1212121212121,7.95107033639144,8.52941176470588,8.35654596100278,7.85907859078591,7.29166666666667,6.80100755667506,6.1576354679803,5.78313253012048,5.5421686746988,5.51558752997602,5.2757793764988,5.07246376811594,4.8780487804878,4.73815461346633,4.60358056265985
Mauritania,17.6923076923077,17.2043010752688,18.1606519208382,18.2459677419355,18.1026979982594,17.9003021148036,17.7588466579292,17.4285714285714,17.1112229491696,16.5198237885463,15.8602150537634,15.2144772117962,14.4725111441308,13.5656836461126,12.3716381418093,11.4137775776677,10.7031087001878,10.1031730582052,9.52468007312614,8.87696833362174,8.24810293632465
Mauritius,18.052738336714,18.7719298245614,18.6646433990895,17.9282868525896,13.9225181598063,11.4221724524076,11.2836438923395,10.2463054187192,9.28030303030303,9.84042553191489,8.61204013377926,7.66773162939297,6.78488820354665,6.87593423019432,6.7006554989075,6.49536045681656,6.12676056338028,5.88235294117647,5.73426573426573,5.66037735849057,5.61009817671809
Mayotte,12.5,15.7894736842105,17.3913043478261,19.3548387096774,18.9189189189189,19.5652173913043,20,18.3098591549296,18.4782608695652,17.8861788617886,16.8918918918919,14.367816091954,12.1212121212121,11.2612612612613,10.5263157894737,9.81818181818182,8.94039735099338,7.97546012269939,7.22543352601156,6.81198910081744,6.75324675324675
Mexico,17.2055801881691,18.9100378200756,18.9000263782643,18.4379923475129,18.2735836335266,18.0704947873573,15.9687536299222,14.2466838249852,13.1685910578756,12.4683571927374,11.0278308047825,10.0569638279692,9.07570923748498,8.13461322069401,7.33790106951872,6.86580472581364,6.57530563507251,6.2131395936128,5.82990714648681,5.50040783661911,5.26585144576351
"Micronesia, Fed. Sts.",15.625,18.9189189189189,18.1818181818182,16.9811320754717,18.0327868852459,17.741935483871,18.0555555555556,17.6470588235294,15.7894736842105,14.9532710280374,14.018691588785,12.7272727272727,11.7117117117117,11.5044247787611,10.1694915254237,9.91735537190083,8.8,8.59375,6.92307692307692,7.03125,6.25
Moldova,8.66780529461998,12.2239146991622,13.2578281145903,11.784107946027,9.46021146355036,9.66145833333333,9.43349139006738,9.93833017077799,9.78684391473757,7.55934547130675,6.21951219512195,5.00266098988824,5.98434004474273,6.20848974877274,5.95026642984014,5.31430306711206,4.77386934673367,4.72774698402348,5.0778605280975,5.34082923401265,5.22851919561243
Mongolia,16.7325428194993,16.8433451118963,17.0655567117586,17.291857273559,17.2386272944932,17.1507607192254,16.4161154539988,15.9685863874346,15.9603246167719,12.6928162185985,9.96649916247906,8.5423197492163,8.8180807706558,8.58745180511742,8.16122584943371,7.55980861244019,6.73671199011125,6.13293051359517,5.96793349168646,6.03221083455344,6.01219866395585
Montenegro,13.0982367758186,13.1147540983607,13.0620985010707,11.6370808678501,10.597302504817,9.83606557377049,9.35875216637782,8.8695652173913,8.53242320819113,6.7524115755627,6.67678300455235,6.41025641025641,5.92,6.08,5.85443037974684,5.85443037974684,5.66929133858268,5.5379746835443,5.3968253968254,5.27156549520767,5.31400966183575
Morocco,17.8467723922269,17.900138148806,18.0270061064763,18.4226324478463,18.4715871979099,18.537994799191,15.9656564624112,15.6785361915867,13.9505824499174,12.2101435832746,10.7083391147495,9.72026366707113,9.61336544994132,9.31492485145054,8.69060773480663,7.88855143272151,7.18088493771811,6.73086444202396,6.47722321731132,6.34735665533068,6.13610745820026
Mozambique,17.0754424091897,17.1711375699326,17.5124247972796,17.7171860245515,17.7864776214157,17.8349349915206,17.9354094579008,17.7887863093898,17.4272633289027,17.442298043151,17.3469946852227,17.6961843052556,16.4979281472938,15.2482952575413,14.2546855841654,13.4726987078778,12.767024666588,12.0130136424529,11.2370160528801,10.5119290252967,9.8847086004213
Myanmar,14.0043126056297,17.1402915698289,16.7647337951979,16.2178259944693,15.9786396000606,16.0018739124615,14.8787174444246,14.1785065698109,12.4051314694217,10.9355765285187,9.72904554523416,9.52321853345744,9.17534756604745,8.67665065461053,7.9790972159654,7.30398541286794,6.80650324319771,6.48317137736562,6.27107432683155,6.12699473374382,5.92198693470508
Namibia,15.6701030927835,16.4794007490637,16.6666666666667,16.8374816983895,17.201540436457,18.2522123893805,18.5404339250493,17.6215277777778,16.5371024734982,15.9975293390982,14.4188596491228,13.4328358208955,12.6976954360596,11.9867274989631,11.3618974751339,10.7193732193732,9.9966566365764,9.37005381449826,8.88485947416138,8.45396641574986,8.02451936472555
Nepal,15.0012306177701,15.7490974729242,16.1816305469556,16.4574747096291,16.5587419056429,16.6292303084756,16.6876950660734,16.4721141374838,16.1536850921273,15.9004717417445,15.0880065493246,13.3862317243406,11.6776095403993,10.9562488462248,10.5758598202387,9.97081328389998,9.16426796565552,8.40340038091699,7.82996774336088,7.39581129680558,6.9895982051805
Netherlands,11.9339529365236,10.3246209654916,10.0583471218323,9.88447770907908,9.11252588785764,7.52176776176191,6.25574326712377,5.99765339222859,6.2725692122509,6.30502330398757,6.17066733693603,6.11019182447754,5.57857443103345,5.30858358950106,5.33193326332983,5.4588425178695,5.46348154074751,5.38387115132889,5.25027048573544,5.15723270440252,5.17271107534916
Netherlands Antilles,14.4144144144144,18.0327868852459,16.2962962962963,13.6986301369863,11.4649681528662,10.7784431137725,9.03954802259887,9.39226519337017,8.994708994709,9.42408376963351,7.73480662983425,7.02702702702703,6.46766169154229,5.85365853658537,5.26315789473684,4.71698113207547,4.28571428571429,4.39024390243902,4.45544554455446,4.54545454545455,4.66321243523316
New Caledonia,14.2857142857143,13.2352941176471,15.5844155844156,15.2173913043478,14.9532710280374,13.953488372093,12.7659574468085,11.6129032258065,11.1111111111111,10.9375,10.1851851851852,8.47457627118644,7.84313725490196,7.38007380073801,7.24137931034483,6.9078947368421,6.25,6.06060606060606,5.79710144927536,5.64971751412429,5.50964187327824
New Zealand,12.1593291404612,11.8445692883895,12.1838111298482,11.5296803652968,10.5281814959234,9.8280895231917,8.16132105430295,7.6993583868011,8.09214412285883,7.95115332428765,7.23701214784182,6.88564476885645,6.76115241635688,6.59095969717212,6.33968729920754,6.0637417218543,5.79010856453558,5.61775682577097,5.54806395684839,5.51658767772512,5.47765937558422
Nicaragua,16.306027820711,20.2783300198807,20.5633802816901,19.0014541929229,18.5493955814923,18.9063616869192,18.7019378652722,18.167115902965,16.7311411992263,15.7973814123202,13.8262404393018,12.2778083195895,11.7161999656416,10.9497206703911,10.059880239521,9.15403145812668,8.36831415030467,7.73545525697887,7.19989859297756,6.7213318424649,6.29834254143646
Niger,20.0974421437272,18.5421089879689,19.4075902499229,20.1274561869357,20.3923357664234,20.2161100196464,20.2903443619176,20.3956043956044,20.3188259109312,20.2300333225841,20.2501812907904,20.3175087772859,21.5265542411276,20.4960835509138,19.5755436440493,18.8608981380066,18.2415625095968,17.4001301236174,16.1906888467121,14.7898963579443,13.4717784877529
Nigeria,16.7121046892039,17.4940898345154,17.5884294225786,17.6356243181593,17.6704978128819,18.1884998514395,18.7510063872041,18.7946260804209,18.1992829184602,17.5900189227607,17.1094895188357,16.7768084668403,16.2872253710689,15.1736486102427,13.8488287253365,12.6731061273261,11.8013518521787,11.1318551172813,10.4852265367178,9.78676176267239,9.09392804142755
Norway,9.77029096477795,8.87073241902539,8.59854829704076,8.38033843674456,8.51173587825638,7.73839241138292,6.38610227550771,6.11606067902721,6.60377358490566,6.97407662307869,6.66815343443354,6.16778089281863,6.11488573193329,5.83680762358547,5.8099268949596,5.81438688035781,5.74587638209172,5.59391042662418,5.45044263148759,5.37909836065574,5.36314727639543
Oman,17.1806167400881,18.6878727634195,18.9380530973451,19.1588785046729,19.4369973190349,19.4989106753813,19.2923336141533,19.0974493132767,17.4172544763972,14.6869244935543,13.0724396336386,11.1238532110092,10.3614457831325,10.2251407129456,9.73096737263881,9.01162790697674,8.2242529019511,7.5308929820471,7.0572569906791,6.76020408163265,6.49989747795776
Pakistan,13.735156268972,14.3868401537113,15.0064576969598,15.7830725855492,16.9775877704366,17.5776972963868,17.2947257562735,17.1644220205884,17.4801558167857,15.9731275978956,14.5410849782626,13.7586240169827,13.2457930317776,12.6840614689881,11.6420853449343,10.622972385875,9.7898702638007,9.18470621310093,8.69280916242297,8.1824746554295,7.62688098903328
Panama,16.1627906976744,16.6837256908905,17.2291296625222,17.3312883435583,17.0099667774086,15.768115942029,13.9201637666325,12.9995406522738,12.5155408205553,11.5557217651458,11.2127371273713,10.6060606060606,9.80895352152837,9.06440498277233,8.49267444747951,8.03655107778819,7.57744595498106,7.08947256032458,6.65704863973619,6.26003210272873,6.02906520031422
Papua New Guinea,15.2777777777778,16.71875,16.7788461538462,19.9650502402796,16.8820994907951,17.0272156315422,16.2863394810878,16.0385144429161,15.8518877057115,15.859872611465,15.9858893427404,15.004903563256,14.0928882438316,13.1431548782076,12.1605667060213,11.4624932541824,10.7984488416029,10.0932680764614,9.41257894281512,8.77981051943809,8.23684823995648
Paraguay,18.2496607869742,19.0334128878282,18.4058730991085,17.9604960955443,17.2566371681416,15.7463484146776,15.9737417943107,16.414686825054,15.4750705550329,14.3511768381587,13.2922041503085,12.3475609756098,11.4723641430562,10.6765629460462,9.88719309887193,9.13737222637746,8.48956490979837,7.95773856356075,7.521312183015,7.13168595558336,6.80182463253928
Peru,16.8042993839297,17.5181639949256,17.7021447991139,17.8425045783553,17.1378761464413,16.4072804009496,15.7193144439956,14.3954524504532,13.6618295371051,12.6686437492168,11.5588710297624,10.71633855439,10.0284784377543,9.17395903452255,8.48818466591649,7.92064871126557,7.43209465089152,6.98709867768152,6.59191655801825,6.24792629080422,5.96324509138447
Philippines,17.5026253938091,18.8495651425127,18.4344740926898,17.9468499572392,17.3467155280862,16.6587373328893,16.2489088415014,15.5390793945011,15.0354019158684,14.2826515736215,13.1846207313777,12.1819989473069,11.6208767732012,10.8340295866713,10.1329297423461,9.44998720900486,8.79929251919444,8.23402695022458,7.7379820699943,7.27627720762377,6.83990503362822
Poland,11.8836609732517,12.9210806055496,11.8462784263446,9.00069970103683,7.80393717662187,8.42519916512332,9.11339742508574,9.20136555468939,7.74862240881658,6.4383242220898,5.21193827899352,4.65207602492277,4.86355749513644,4.895604541004,4.68583315553659,4.29889348808268,3.96827590018515,3.86514558147454,3.98491404514092,4.14188679245283,4.19829444288258
Portugal,10.5294467578822,10.2787456445993,10.1805869074492,10.5134474327628,9.47113722779122,9.14989552402947,8.29408150727012,7.11935387376608,5.59118236472946,5.47863333001295,5.24102864965288,5.24319711766379,4.88213919686947,4.58843159065628,4.33732701773939,4.16511019798282,4.16156670746634,4.24317381790505,4.30635838150289,4.30865648256953,4.31352970544184
Puerto Rico,16.5389815232086,15.7707685473123,15.0783566285472,13.926499032882,11.7365710080942,11.1942837699898,10.6662496090084,9.683150725496,8.58600170019836,8.53823291002432,7.75681341719078,6.64451827242525,6.40640640640641,6.28220858895706,6.04302634759488,5.7922450933461,5.53039332538737,5.27320448580291,5.17613227893602,5.16409266409266,5.14508656425262
Qatar,16.6666666666667,17.1428571428571,15.5555555555556,15.7142857142857,14.5454545454545,12.8654970760234,11.7391304347826,11.0803324099723,11.134903640257,9.71428571428571,9.23824959481362,6.77200902934537,5.76540755467197,5.39546290619252,5.57471264367816,4.98374864572048,4.71553049718093,4.58536585365854,4.61323392357875,4.65532676812892,4.6160483175151
Reunion,16.9354838709677,19.1126279863481,17.0658682634731,16.7525773195876,16.4859002169197,12.8364389233954,11.4624505928854,11.4130434782609,10.5785123966942,9.93975903614458,9.39226519337017,9.42675159235669,8.93921334922527,8.2392776523702,7.83261802575107,7.41503604531411,7.0506454816286,6.73724735322425,6.39097744360902,6.18081180811808,6.03290676416819
Romania,9.96934396076027,10.6313622326433,9.83811386353759,7.56620428751576,10.0725818397274,9.07422224314021,9.03562902571956,7.5822918500264,7.7788312359938,5.42304131211146,5.13642934586194,4.94591846168069,4.96460594620104,4.80565710987108,4.60300323878693,4.32321410680293,4.15105957206629,4.15195742662943,4.24597364568082,4.3186395166704,4.33474159384224
Russia,9.77683005199509,11.3437042755451,11.2271279168682,9.56630137202458,7.18060018559278,7.52577626795399,7.69979733579512,8.14465452620139,7.79122541603631,5.42162184002478,4.40779426202684,4.88782722878775,5.40297933274915,5.62686166936027,5.37502584857168,4.89402697495183,4.58305526671116,4.70858455354579,5.08649414230395,5.34685721002872,5.36787886096229
Rwanda,19.1755442334414,19.2679002413516,19.8407202216066,20.0625,20.1536016949153,20.1859832161488,19.3188377910333,21.6238336880013,20.1342281879195,16.6360294117647,16.522176152783,16.8260676156584,16.9618528610354,16.7220093656875,15.2247827729505,13.5459253202507,12.3928970569974,11.7988394584139,11.3710099424385,10.74179950579,9.90444273357185
Saint Lucia,14.2857142857143,15.2941176470588,17.9775280898876,18.9473684210526,18.6274509803922,15.5963302752294,14.406779661017,13.3858267716535,13.0434782608696,12.1621621621622,10.1910828025478,8.53658536585366,8.72093023255814,8.19672131147541,7.8125,7.07070707070707,6.89655172413793,6.25,6.10328638497653,6.04651162790698,5.52995391705069
Saint Vincent and the Grenadines,20.5882352941176,20.2702702702703,20,19.3181818181818,18.6813186813187,17.0212765957447,15.1515151515152,13.4615384615385,12.2641509433962,10.9090909090909,10.2803738317757,9.34579439252336,8.49056603773585,8.10810810810811,7.40740740740741,7.20720720720721,7.20720720720721,6.25,6.14035087719298,5.98290598290598,5.98290598290598
Samoa,18.2926829268293,20.2127659574468,20.3703703703704,19.8412698412698,17.4825174825175,16,14.9350649350649,15.9235668789809,14.2857142857143,14.4578313253012,14.7727272727273,14.0449438202247,11.0497237569061,10.4972375690608,10.3825136612022,10.6382978723404,11.0526315789474,9.64467005076142,8.2051282051282,7.17948717948718,6.77083333333333
Sao Tome and Principe,16.6666666666667,17.2413793103448,15.625,19.047619047619,19.4444444444444,19.7530864197531,19.5876288659794,18.0952380952381,16.3793103448276,15.625,15.7142857142857,15.1315789473684,14.0243902439024,12.8491620111732,12.0603015075377,11.1627906976744,10.6837606837607,9.52380952380952,8.95522388059701,8.15602836879433,7.74410774410774
Saudi Arabia,17.2133708216182,17.4832962138085,17.7755953842377,18.322203672788,18.3321727019499,18.0777716492002,18.9380530973451,16.9050209855433,16.3786210714066,15.192855577471,13.2923254361094,12.0442129335536,10.9506572680511,10.3000138255219,9.61465451784358,8.85683354302601,8.07771240935832,7.34175249728275,6.77455219271155,6.59992408426646,6.43380668804398
Senegal,16.887417218543,16.3515016685206,17.6890619928595,18.1971830985915,18.8729016786571,19.1489361702128,19.2546583850932,18.848810437452,18.4182590233546,18.1293302540416,17.4141414141414,16.8143946108846,16.5940902021773,15.3745524648857,13.9364001234949,12.718316166592,11.8258110735851,11.1430050350572,10.4726639076454,9.72832275906946,8.98747270428686
Serbia,11.0929610929611,11.1403630317306,9.41455696202532,9.1001267427123,8.35576217274284,8.59988283538371,8.33985466741196,8.20750647109577,7.54598662207358,6.68496373260145,5.9804598835488,6.00649350649351,5.7325487012987,5.64655610947197,5.54078920466162,5.38065843621399,5.26807010266515,5.26315789473684,5.25647805393971,5.19717102443206,5.13266637668552
Sierra Leone,15.9897172236504,14.7580258744609,15.1286601597161,15.5828220858896,15.9355080614923,16.3425452064142,16.7433302667893,16.6620765629303,16.4259485924113,16.1023325808879,16.5721040189125,17.2083007047768,16.7952013710368,16.0921293471629,15.0628758884636,14.2152632227839,13.4101330947321,12.6708834931647,11.9359670473694,11.2321660181582,10.5736782902137
Singapore,16.1290322580645,18.0428134556575,18.4822521419829,15.0531914893617,11.3198458574181,9.92939099735216,8.02980132450331,7.96753965326448,7.59283819628647,8.59442368496694,6.84590490415733,5.01288357929257,4.07108906798925,3.91304347826087,4.15708812260536,4.40052209584188,4.32234432234432,3.90154968094804,3.51167494024637,3.46441947565543,3.73491668262785
Slovak Republic,10.995670995671,12.7928402211108,11.4809454896286,9.81201283814764,8.39779005524862,9.49968334388854,9.66639871382637,8.86986967516048,7.77862305058958,6.70651970857463,5.35415504740658,4.80876346082436,5.04527813712807,5.13433934486566,4.90628445424476,4.52614077221504,4.20639371845205,4.09134157944814,4.21359223300971,4.38666137356094,4.47336315575437
Slovenia,10.1016949152542,9.99346832135859,8.73417721518987,8.52760736196319,8.02875973636908,8.09414466130884,7.96943231441048,7.11630377057886,6.22729631551635,4.98474059003052,4.57976849521892,4.44333499750374,4.79012345679012,4.9412915851272,4.72249269717624,4.39238653001464,4.22396856581532,4.21209117938553,4.45891783567134,4.70647773279352,4.85685071574642
Solomon Islands,15.5555555555556,17.6470588235294,18.6440677966102,18.5185185185185,16.875,20.7253886010363,19.2139737991266,17.948717948718,16.8253968253968,16.5289256198347,15.6626506024096,14.7991543340381,13.8576779026217,12.7090301003344,11.631419939577,10.8965517241379,10.1651842439644,9.56316410861865,8.91089108910891,8.22060353798127,7.74577954319762
