Male above 60 (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Spain,9.34358367829687,10.0183693655504,10.8742725673298,11.3776691535889,12.4378411158278,12.8710601719198,13.2246672099973,14.7177419354839,16.6044678055191,18.3835346570584,19.1277890466531,19.1220202973802,19.9203899995528,20.7112970711297,22.3017120172029,24.790531196616,27.8298283002935,31.162161086117,34.1405788541051,35.5365443962655,35.5348728533043
Sri Lanka,13.6282792352156,9.34111759799833,7.02887537993921,6.16072965066254,6.12023551286024,6.54205607476636,7.02941942202552,7.72323060056036,8.29799426934098,8.79012884909369,9.00245910403079,9.443926685306,11.381061435826,13.5062180661332,15.5813514533786,17.714072275656,19.4454782285076,19.6220794936238,20.4283977177065,22.7358490566038,24.4714436047068
Sudan,5.12764564695614,4.83307453416149,4.59770114942529,4.40975905440218,4.36286246342112,4.3622245061094,4.36812919544703,4.41517561298873,4.47432223936522,4.57153910632536,4.74346563407551,5.00051339973303,5.33793103448276,5.7027577887775,6.15110234128942,6.70797885376186,7.41741253051261,8.34781548217934,9.45883707541739,10.7376488298891,12.1255012974758
Suriname,8.41121495327103,6.34920634920635,6.20689655172414,5.48780487804878,5.3475935828877,5.49450549450549,5.43478260869565,5.75916230366492,6.76328502415459,7.23981900452489,7.26495726495726,7.2289156626506,8.01526717557252,9.12408759124088,10.5633802816901,13.1487889273356,14.6666666666667,16.1716171617162,17.2638436482085,19.0938511326861,20.5211726384365
Swaziland,3.7593984962406,4.05405405405405,4.14201183431953,3.74331550802139,3.33333333333333,4.04858299595142,3.84615384615385,3.6036036036036,3.92156862745098,3.88768898488121,4.23892100192678,4.1970802919708,4.42930153321976,4.7244094488189,4.96350364963504,4.7945205479452,4.6875,4.625,5.05415162454874,6.17715617715618,7.93650793650794
Sweden,14.0280561122244,14.7318960751797,16.058981233244,16.8350168350168,17.9780876494024,19.2100098135427,19.8106336489439,21.2172647914646,20.1938992669662,19.4590877836351,19.6163507650148,21.1088844355377,23.0169050715215,24.1109229466554,25.0568534215423,26.1591415266248,27.2274267490532,27.9101831790427,27.9345921744209,27.9369352047683,28.5931270172774
Switzerland,12.5994694960212,12.7791563275434,13.2945736434109,13.459516298633,14.1437562106658,15.0582901554404,15.702210663199,16.301934665398,16.5445665445665,16.7345750873108,17.6118552294101,19.0986534762297,21.1704422869471,22.9033970276009,24.9411764705882,27.3242338398146,29.0183112919634,29.4858870967742,29.1968976732549,28.9264413518887,28.7262872628726
Syria,7.08446866485014,6.52703360935217,5.71791613722999,4.9890750182083,4.42998760842627,4.0912667191188,3.85296722763508,3.89205067009363,3.99126909884627,4.03039761161623,4.20117632937222,4.30954107531337,4.49744763245907,5.02092050209205,5.85572213151254,7.09912636720094,8.63879404754236,10.5752858185356,12.9254457050243,15.6147654732168,17.9909803500483
Tajikistan,7.8272604588394,7.63888888888889,7.38916256157636,7.14865962632006,6.56530753282654,5.76470588235294,5.06653019447288,4.79964773227653,5.27914925939992,5.26498094908209,5.20530229550598,4.72368014819389,4.52462772050401,4.83028720626632,5.73967339097022,6.97674418604651,7.76699029126214,8.52478839177751,9.29375242530074,10.8748824082785,13.5838680109991
Tanzania,3.40391316001072,3.53381699040487,3.58735306039724,3.69853454291696,3.75242936163851,3.82513661202186,3.86494408858973,3.90393175074184,3.96793905245615,4.05441810344828,4.19299592511664,4.31847461994331,4.38014689517026,4.38838977194195,4.43074035593391,4.56173588703709,4.84398922971332,5.29927111279945,5.911234575877,6.61096770379712,7.39972714870396
Thailand,4.49753361060064,4.5724813667197,4.78010093727469,4.92757211836078,5.03404278132204,5.20051013178404,5.40746060580457,5.94717039084696,6.91634482514261,7.90914894331888,8.94407100437251,9.44488940915532,10.6471255447436,12.7115435029565,15.1513420902342,17.4585759698427,19.3114397927634,20.7096327096327,21.710107193308,22.6090336192776,23.3778546133898
Timor-Leste,4.54545454545454,3.82978723404255,3.54330708661417,3.91459074733096,4.22077922077922,4.11764705882353,3.37837837837838,3.28358208955224,3.42105263157895,3.6697247706422,3.85542168674699,4.55445544554456,4.36241610738255,4.2674253200569,4.73300970873786,4.63157894736842,4.71785383903793,5.03300330033003,5.13392857142857,6.11559139784946,6.99386503067485
Togo,6.88073394495413,6.20592383638928,5.44747081712062,5,4.77099236641221,4.64344941956882,4.58515283842795,4.48484848484848,4.43298969072165,4.42720219078047,4.54720616570328,4.72334682860999,4.9434187016081,5.25198938992042,5.60859188544153,6.07638888888889,6.72636815920398,7.63569457221711,8.83513467147024,10.2609536082474,11.744966442953
Tonga,0,0,0,0,1.96078431372549,2.17391304347826,4.08163265306122,4.34782608695652,6.12244897959184,6,6.12244897959184,6,7.54716981132076,7.40740740740741,7.27272727272727,8.7719298245614,8.33333333333333,10,10,9.52380952380952,10.9375
Trinidad and Tobago,5.6782334384858,5.55555555555556,5.03597122302158,5.12249443207127,6.48535564853556,6.98602794411178,7.57855822550832,7.16723549488055,6.86767169179229,6.76328502415459,6.973058637084,7.51173708920188,8.76923076923077,10.1361573373676,12.143928035982,14.7761194029851,16.566265060241,18.0428134556575,20.2492211838006,23.7639553429027,26.6009852216749
Tunisia,6.98863636363636,6.05427974947808,6.10042233693102,5.8748943364328,5.82906656163844,6.43702157272095,6.36085626911315,6.76367555914848,7.39402697495183,8.64745011086474,8.8660658142947,8.78745224210738,9.18680475642501,10.4646908159532,11.9957909505437,13.4449518011162,15.1210673694614,17.2436104820446,20.0127775115796,22.9977841088952,25.9335118953836
Turkey,4.36445024713233,4.54177461139896,5.26205597040966,5.51200391964723,6.50070659854332,6.31473914282999,5.67728656575618,5.77049180327869,6.22925347835299,6.93431839538576,7.21840454138034,7.52207443835923,8.19654882154882,9.21262591004288,10.575549842902,12.2939937740341,14.2002128036886,16.5031973729692,18.7674832584555,20.912245495213,22.3599651726854
Turkmenistan,9.61214165261383,8.5972850678733,7.30769230769231,6.57327586206897,6.03528319405757,5.48387096774194,4.61975835110164,4.34235368156073,4.8699501936912,5.1257253384913,5.53555355535554,5.14644351464435,5.13725490196078,5.90841949778434,7.31280615815255,8.89560255119167,10.377358490566,11.9175911251981,13.5235732009926,15.5088360755637,18.0940892641737
Uganda,4.39346811819596,4.08997955010225,3.91575200237318,3.94175244790359,3.94204133816322,3.98671096345515,4.01842439644218,4.03258655804481,4.03490876119234,4.07517499280852,3.82500205203973,3.66499442586399,3.42546657217104,3.20361536530254,3.05586640268572,3.11379928315412,3.434926675634,3.98902798447576,4.64462940110799,5.42270848761377,6.30192992482525
Ukraine,8.6098094345517,8.64676673705839,8.72660163459003,9.35410931970114,10.4097556417325,11.3582243788471,10.7063197026022,11.1604853871133,13.3970489604292,13.8736379761804,16.263143942741,15.8147259642,16.0108872123006,17.0400943396226,18.5433806086913,19.8066126013724,20.372857680116,21.4373054690974,22.9357798165138,25.2271386430678,27.3240291262136
United Arab Emirates,5.55555555555556,5,4.54545454545455,3.52941176470588,4.22535211267606,2.710027100271,1.70940170940171,1.85792349726776,1.72131147540984,1.68119551681196,1.69026952946551,1.69003955411722,1.90174326465927,2.98464213271516,4.32115230728194,5.27619519445132,7.90083410565338,12.4292555507183,14.9434737923947,15.4566744730679,15.3215284249767
United Kingdom,13.6200862700415,13.7668850602605,14.0516797910649,14.6319262714757,15.836233064337,16.6392513799028,16.8777141188921,17.6986321303842,17.94033069734,18.172473682345,18.5040605067791,19.2198100407056,20.7588771514134,21.3728997636236,22.2443517769341,23.6456941576582,24.8037583254044,25.244475581633,25.1736011477762,25.5445209344318,26.2728559140978
United States,11.907752026487,12.2789876397881,12.1163814605158,12.0305796718378,12.3515162128243,12.7856087566553,13.4217266033508,14.1896589733589,14.4638842889257,14.2459215092862,14.3161864939505,14.9083814389444,16.4043266961746,18.3023969377525,20.4561852670779,22.3040410663349,23.3313791905506,23.8940624026115,24.25732357888,24.7531357071386,25.4102710342946
Uruguay,11.2091791703442,10.9807208717519,10.9362706530291,11.3179448994788,11.8279569892473,12.847965738758,13.2867132867133,13.9550714771954,14.5129224652087,15.0255754475703,14.8009950248756,15.1401869158878,15.5405405405405,16.173808086904,17.1005917159763,18.3507549361208,19.2660550458716,20.625,22.2660653889515,23.1288688801351,24.5208568207441
Uzbekistan,9.64998364409552,9.2157985117344,8.72402126631223,8.32830416415208,7.59732464414337,6.3510560815732,5.15043345232024,4.74969338833761,5.16765285996055,5.27750901574457,5.68412505075112,5.41800397371236,5.52982049797336,6.37556375563756,7.91139240506329,9.62593208849449,11.0080285459411,12.635609444799,14.310943998177,16.5112883297765,19.4113719817514
Vanuatu,0,0,0,2.63157894736842,4.16666666666667,3.77358490566038,6.66666666666667,5.55555555555556,5.1948051948052,5.74712643678161,5.15463917525773,5.45454545454545,5.6,5.03597122302158,6.9620253164557,6.3953488372093,8.02139037433155,8.41584158415842,8.7962962962963,11.2068965517241,12.6530612244898
Venezuela,3.25581395348837,3.82185723310171,3.98653895935801,4.22077922077922,4.47596242401916,4.62158808933002,4.68463752944255,4.91540923639689,5.35194296616126,5.77614085519224,6.25152625152625,6.98332340678976,8.10347193632496,9.40748772243128,10.7854280074176,12.4391348658136,13.9724547664056,15.2855659397715,16.8703172927038,18.5464888191448,20.3182845329102
Vietnam,6.34827332843497,6.59090909090909,6.76296782665791,7.03928288953335,6.94971648155958,6.9344750871007,5.99853128744251,6.03953273269158,6.00804816420751,6.31300332263333,6.64625126514935,7.14907613427494,7.39831856396274,8.61415151253986,10.744226185584,13.6421857449701,16.5510802880768,19.1480270491194,21.0902983167196,22.4870353974306,24.7148357381886
Virgin Islands (U.S.),0,0,0,0,3.33333333333333,5,6.25,6,9.61538461538462,9.43396226415094,11.7647058823529,14,20.7547169811321,21.5686274509804,24,26.6666666666667,30.4347826086956,27.906976744186,25.6410256410256,27.027027027027,26.4705882352941
West Bank and Gaza,7.8544061302682,6.83918669131238,5.95446584938704,5.48387096774194,5.15097690941385,4.6875,4.83660130718954,5.24590163934426,4.62794918330308,4.75113122171946,4.11985018726592,3.81599581808678,3.83244206773618,4.08950617283951,4.70071017923571,5.54390170812107,6.27682403433476,7.12202236266407,8.01068090787717,8.91129862111545,10.3031465848043
Western Sahara,0,0,0,0,2.38095238095238,2.4390243902439,5.06329113924051,4.08163265306122,4.31034482758621,3.73134328358209,3.6144578313253,3.84615384615385,4.27046263345196,5.45454545454545,7.38786279683377,9.22693266832918,11.8203309692671,14.7058823529412,17.0353982300885,19.3548387096774,20.8860759493671
"Yemen, Rep.",5.78246902248738,4.89335006273526,4.36267071320182,3.96852548751283,3.65853658536585,3.38356553881149,3.13397129186603,2.90823344468461,2.64217818591912,3.70887844531945,3.51715154146765,3.48716984679011,3.52307943239276,3.76512455516014,4.09594789252834,4.42285139889429,4.81162051747617,5.44734539761477,6.42423728094369,7.77339123568891,9.41547596956764
Zambia,4.28816466552316,4.01819560272934,4.03172504957039,3.98179749715586,4.03500243072436,4.10509031198686,4.07665505226481,4.09131337088645,4.04374364191251,4.06360424028269,4.20830130668716,4.34485118029422,4.35242557050023,4.17946321271198,3.96694214876033,3.83234797297297,3.89857973501096,4.23537580281201,4.80210241299674,5.46070061819252,6.2761219595752
Zimbabwe,4.81751824817518,4.8780487804878,4.81026189203634,4.58673932788374,4.50867052023121,4.3888166449935,4.3910521955261,4.22535211267606,4.28763699288598,4.44406017637904,4.79081214109926,5.17612039027617,5.00163452108532,4.60775736366288,4.0749902356464,3.64095169430425,3.50739578664276,4.20831141504471,5.98867812096534,8.7435294117647,11.8323009246791
