Aid received per person (current US$),1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,104.609004739336,102.966937505945,86.6619672192335,82.700281771317,71.2065164283,61.1258865248227,64.0845342657305,41.8486627201161,33.6517630492015,33.7831064697607,53.1034482758621,40.8616749385455,66.903025934059,121.531344648644,178.187415947173,271.646408839779,305.499155347067,226.54531646069,233.604630174985,696.080430159976,722.66391563503,550.884103289347,383.090584989494,347.80381579676,274.902904432123,229.735249621785,230.655976676385,227.157413914266,161.356852103121,110.755890052356,300.208201892744,264.967559943582,113.921778730244,79.258959783714,91.7421080195836,128.522050059595,117.201092705394,105.976033872924,89.7137512507069,92.6695865826301,115.210005211047,91.3919674631418,111.780468439857,256.738962044926,113.990548204159,130.915642612954,103.407982662091,113.074885199576,127.509936063591,125.168216398986,157.841905076898
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77790948603386,0.734225325314493,0.939963634498962,3.30968260831363,4.09911048942949,7.9888846301971,9.20521283289906,14.8135859645308,11.721262624115,12.7112841991595,10.5664598355065,12.6132751793734,19.7102170169613,17.8352284928832,15.1105540234986,11.3861400691203,13.61517604535,21.3991336863043,18.4857458743699,13.7184379592174
Kenya,2.60442530228174,7.56210542027032,5.69246613927142,6.24018621550835,6.16405874409939,7.58892898043954,5.64117657778598,3.61518800454818,5.78073595214986,5.13545983023261,5.09672762536572,5.73459373727463,5.94720395756381,7.57963807687095,8.96957315818686,9.25544463654324,11.0460273527074,11.0659925102863,16.2850586095686,22.241671073945,24.2685472521444,26.517817381558,27.6007938731022,21.7185926176524,21.5667266114967,21.707241526819,21.7268244222338,26.365541228416,38.0026039980038,46.7539863652369,50.3809051298585,37.807587325931,35.2658877987791,35.3777983161779,25.3962718079313,26.6848053578903,21.1062892251191,15.4991677255795,13.9818247390846,10.1919910194138,16.4050971115389,14.6909610762327,11.9294103012573,15.4709464057131,19.0258962435093,21.3171146555276,25.9079211628554,35.3947257008798,35.520612466103,45.0101753100968,40.1990171867664
Kiribati,0.491400491400491,6.26435984024919,7.56117939276168,9.50274235237837,6.36759585051068,9.59821428571429,13.5889100466757,30.7872228288764,27.0801810310102,28.699870892175,44.5807770961145,51.0589711014264,83.2621353078919,116.200308310366,107.443271484824,106.591337099812,74.8316195716437,112.660070422587,191.929705342205,159.158015450624,329.776247848537,258.2919639355,248.754907555428,270.455272815317,187.848794621168,185.076923076923,201.35795252575,270.367728234885,232.93594217195,246.290140724194,281.439209409145,270.628596421689,357.378506120141,209.100455953315,200.556518086838,198.581193040597,163.200775203682,196.705681632858,213.479681815379,252.774950317483,212.712772289013,145.295149035652,239.595166787153,213.683878525728,184.849222327928,304.278818976388,287.168302435478,283.66107972181,280.735921766875,276.862497067135,229.240753018705
North Korea,,,,,,,,,,,,,,,,,,,2.97901557596168,,,,,,,0.294323645331354,0.285692368351852,0.850517768249674,0.462246691753095,0.418827437400544,0.383752104679234,0.421182653528895,0.509030631194618,0.664930972976562,0.263606385925245,0.619175194335117,1.16022161367179,3.96252514114027,4.67244539682335,8.84545061971461,3.20169895337641,5.09629877619082,11.3808220704302,5.58913321286623,6.82829956186243,3.68736703253832,2.28828975568477,4.13560037596519,8.54626495394306,2.69079620214043,3.23828384264356
South Korea,9.99874292857441,8.90751946243441,8.93482348683331,9.66100555813641,6.16771175415197,7.72835611636874,7.79081582501806,8.56530461967894,8.05991819655643,10.8260212621394,8.60414121479811,9.95557221209004,10.9852061201393,8.31003576497946,7.28489252572916,7.03324735693433,6.07883065078524,6.55031308359881,4.43669019989721,3.56103799222039,3.63602979750288,8.53162203341683,0.861516553933784,0.193184665497369,-0.911498292332822,-0.218595304612067,-0.427107614607615,0.258568851473241,0.222989874925551,1.21260028315243,1.21299773729268,1.25104002958306,-0.070998328103887,-0.796940257853641,-2.56968033653522,1.2640542878052,-3.27073036792971,-3.47412630021326,-1.08821051267094,-1.18197224188601,,,,,,,,,,,
"United Korea (former)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.645492354698,349.055009911696
Kuwait,,-0.539734585517572,-7.35924698285711,-2.63345900929794,-2.03098170270121,-2.64350843134623,-2.68808171768422,-2.4482675956482,0.015583751757068,0.473722742998234,0.464719800515706,0.628708300305602,0.677813442763824,0.419019623011268,0.383108928958498,0.313166368209628,0.17023823496998,0.43259565877533,0.756312798099885,0.894004667162826,7.44391824616929,6.50204503150379,3.87050837740495,3.25693835171147,2.69283434972267,2.41664719763639,2.70179140754072,1.74984359805009,2.92875435245438,2.26536440210218,6.15992723047085,5.79023970410693,,,,2.59842214961383,,,,,,,,,,,,,,,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66846790981973,21.0352691124051,38.426612921087,62.4221559512324,49.7904243367038,51.0220594497913,50.2096875655274,58.4930997438228,43.8326800587947,38.00529817395,37.1911755865911,39.6764023556005,51.2018336043254,51.8885832719947,59.5105779549287,52.1144939640118,67.653749976498,58.2096483569558,69.8195635015327
Lao,15.6669020379649,23.7102613404831,14.0058722443872,15.9905090852377,19.6011199906168,28.5229145232658,28.2753699827463,29.5621195903957,23.4126423586208,25.4482782792088,25.7282327223435,26.1746659490832,23.5068782450076,25.9211066624723,20.0639687716575,12.6041842341183,9.11058999169938,10.1356666836502,22.5617647749568,16.9616572402113,12.6292488456681,10.5793851217691,11.3431035265042,8.56888364479765,9.57002750749225,10.0500198204155,12.0287313009784,14.2438239568196,18.5024707813887,34.6167972801193,35.3185539405221,32.4069393286442,36.675483756035,43.8930259175778,45.7889846068208,64.0047615154766,67.4434999470248,65.532745840988,53.786045076545,56.3808677397853,52.7810481732386,45.2660350177633,50.663125147816,53.933803270066,47.6261479728007,52.4808107150263,62.2623499290944,66.7837275779603,82.2965655435793,68.5487888617789,66.7307004441618
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,7.02987513452958,6.51101892109214,4.53639296602685,3.91688916640171,1.37849262762583,3.60270102754115,3.73075305826488,3.7632320093231,8.08786692593127,3.83429689255785,8.10782514691882,2.40070589454375,5.78228726033536,4.36322763292462,51.1138936522566,5.17124973194484,14.0390964631159,48.5813279468524,83.3750596367002,44.2373252969576,106.571942412577,162.067891977536,66.1334544182742,44.1505129209509,26.8713503636928,28.5602296462877,21.5790102321137,35.0633566950386,49.9750419434007,40.583652239335,96.894150398932,41.3871366109275,35.1892576462453,43.1934405789404,67.7674254530087,55.238647474685,66.295822964751,72.4394345837908,93.34907719753,52.5632155593188,53.4453277624709,52.1759298094114,52.5448597183821,135.787251224202,66.4700370831522,56.8746576119948,199.889834109302,236.759445032398,256.753497491549,138.263374465986,105.953807801453
Lesotho,1.83185884353342,4.77801283138808,6.72211371367876,6.27617157984815,6.18025376165622,10.1642560921274,13.1690181520318,14.183141617331,13.291971568493,12.9139095749674,9.41876628681837,15.7160972861515,12.8612582473748,12.676901011877,18.3572651414052,24.7695897623668,24.199207331715,30.3235782980096,39.7914191950714,50.736188286064,71.1155352634886,76.7430901487887,66.8458390908097,74.8949016731089,67.7586783547978,61.9872918654624,56.1943806935642,67.6388774204203,68.9284131907083,83.5784578715112,84.8779600982688,73.8741545300415,84.2472476643104,82.6986130958162,65.6350798554462,62.7740618579451,56.4228945420512,49.1149023867451,32.1784443876311,16.0365024295146,18.6722393142548,27.7126551609541,38.2039944066964,38.8718249994086,47.8943393424348,32.6709111258273,33.8613926900244,61.1501295267904,67.5938652221572,56.9467443947774,118.006666918434
Liberia,8.89099213434002,23.514215730459,67.5488678645743,28.4134240718129,12.7963526330081,27.9892672138749,29.3270538208608,19.3149297029897,11.9717370235315,11.6838689094175,8.95339718561872,8.61584870164228,8.48468517611801,6.57489501892599,9.0283978505707,12.0689686369665,15.5050661016244,18.578267072556,25.7696589794839,43.1571164946843,50.4801990703945,54.3960549662105,52.5908686791782,55.1387167845076,59.8815033556308,40.917762487062,43.5951110810993,35.2964039246347,29.3264640056698,27.8474517242912,53.4719133768167,75.3721869314392,58.2227741594087,60.2435448596,31.0796197109497,58.7704234382751,78.350710066072,32.0862728451594,28.3332054226268,34.6555817987925,23.6786558446804,13.0915702263399,18.4107110553049,35.2076043684558,68.9522268578381,69.9095910529298,78.5975149363947,201.711320928898,341.94442470329,133.623432550498,355.33716796833
Libya,31.771588520123,26.2083866837388,22.0921226353987,17.3709522325395,11.909762419449,4.86137981855778,1.18422377092375,1.14260896851402,3.75215899119279,3.80759510619425,2.15646940822467,1.62027254234224,3.26733380492312,5.43661158214672,4.79495535147488,0.628548256285483,2.7096372895852,2.35654969802978,1.84789368713766,1.1730161151211,3.96016976820111,1.45813837080241,31.8271480071805,1.47919824637526,1.25130051653901,1.35851177762175,2.70468605746929,1.50465596519998,1.32079871339797,2.30170830060028,1.92411555859682,1.69384775949623,0.727277565039235,0.624099052130537,0.842737501562798,1.22303434401904,0.77529502854916,0.80386566475651,1.10092114369639,0.915407753776349,,,,,,4.1197918300559,6.36438199322739,3.22261816391123,12.0657861786582,6.55631219095634,1.34380007779564
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao, China",10.382035578886,6.8520918865522,,5.40546269700792,,,1.56776671631261,0.616045340937093,0.716915408198982,0.285355553019062,0.83667005318831,0.945332225193892,0.353940537989618,0.474602816767718,0.119737535322573,0.080576606193924,,,,0.082281839986506,17.9913089387971,0.039643053942304,2.75954053650067,2.06136233964626,1.58639507582968,1.41791296715168,1.16424977038407,0.433924193443405,1.04188062429487,0.947070252523368,0.639405741863562,0.324769346103986,0.344019095706112,0.4672982115459,0.739973360959006,-10.0646042175962,0.790498211497796,0.875805863033694,1.19779127289279,0.754197580911259,,,,,,,,,,,
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70751765506395,53.3606568284342,40.132743633256,53.4084568711128,49.5664636403338,52.6549836278184,138.333521555804,124.528953641224,122.614486068227,135.259895512683,131.042267579108,129.579412888784,111.524947880609,100.46052770043,98.1092053310624,99.7357399962193,93.5788122049681,90.8343981717618
Madagascar,0.519236029415799,0.285062604722244,0.931916148463394,1.51094707584353,8.46321135034192,8.81636867618113,8.07107145250183,7.20061908164057,7.820820529863,7.14340691131281,7.32181571257071,6.97031342323571,7.91677859187284,7.39428704706823,8.59858659790721,10.9582694012088,7.95308986291518,7.6363321000241,11.0907950814095,16.3530922362594,26.6640678251181,26.3734770981025,26.504601382915,19.5029387886735,15.7614790124485,18.8705489945944,30.8139315730213,31.9727606277102,27.8181816131199,31.699898015851,35.1895395866807,39.1636730191714,30.1927626891442,29.263994576577,22.6380697160468,22.8048460126403,26.1816568074854,59.5823130090506,33.2969780688293,24.0461901729311,20.8405578865045,23.3649106182523,22.8876144441926,32.4376181610288,72.7478009597122,51.0467228302501,42.4152338405817,47.1049305570154,43.1053844408875,22.0610559949116,22.6940285613194
Malawi,1.18005949088376,2.2812874555246,3.14291577039877,4.34963680796908,8.39648533851426,8.5315001300733,7.78226541721753,7.18939263034604,10.9454483797215,6.24331823055734,8.1147048957469,6.75251703714463,7.51338835119451,5.95873560500486,8.06494511881813,11.8599865217138,11.2496200562153,13.9166191521673,16.7481449736892,23.3557267773028,22.6253698377762,21.3196494802477,18.3072961038791,17.1318401085615,26.0240997056573,15.4727605256666,25.3869986821578,33.9355883243073,43.5902691107237,46.10425660615,53.338211334274,57.344264676175,59.6009307429418,51.0552767954312,48.1101217703673,43.9264014731847,48.8093813628873,33.3216236841786,40.944736761018,40.8907859313064,39.7292451630439,35.5120159988384,31.9561176773428,42.6621940239334,40.5370280307684,44.7140658901359,54.7769593315938,54.7448585677488,65.9494857342458,53.4118896656971,68.6437765492565
Malaysia,1.62742844369925,2.24356875262798,2.50518804696941,1.4146612019775,1.84990248709591,2.31778069050428,2.85960149040601,2.08662108009441,3.16782331891895,2.89637617479677,2.41627528231968,3.77270182412235,4.36955664967036,3.83463272001918,5.75203873937394,8.04045502153218,4.99274143805556,5.48328923198812,6.05092755367412,9.215300568462,9.72992324067242,10.0827019948671,9.26341321053082,11.7885142552584,21.2588924674032,14.5068888531368,11.8112209558359,21.725873553931,6.0127672758484,7.89332227195062,25.729104802455,15.4636249080195,10.6071171204338,4.83319267399252,3.27337491090273,5.21697752163164,-21.4975199911969,-11.0419397673227,9.03709127242675,6.31720779240656,1.95046668769885,1.28105510201893,3.53941899929281,4.25695198407162,11.9501596943204,1.0019064574921,8.97868890078558,7.39820891849963,5.61813522852586,5.11495866010695,0.072532613884918
Maldives,0.333148250971682,2.81002096707952,5.04652263049992,3.06883394539522,2.78967819069443,1.16607876862082,18.8938998338476,3.43677723181527,2.63502217053137,1.508242099473,2.07304011332619,7.12441747410065,5.19202375350867,4.54934073777757,4.62991074139292,23.9155230140918,21.5229065219412,25.3999624219734,54.8694986553586,41.3506110408765,133.502739008849,78.2432023516189,31.4832923891526,61.1407963833177,30.0713501037517,47.0758354755784,81.5935842711163,84.8932955807462,129.380889203087,130.146855214557,95.0454267931509,142.661568656988,155.335784186817,123.481730259337,122.175814779492,232.196275209881,126.437234210112,99.9992278051907,94.744700928877,114.221891288161,70.0859330395702,89.1677556148327,97.2841220692538,81.070238780458,97.0143098684482,256.808020593416,125.309349106102,123.443774935017,176.802153222032,106.499347210327,350.6022761448
Mali,0.015244259726362,0.459151856196649,1.77646132991172,1.3044535990627,3.12192662711864,3.86083278931502,4.3959335412372,2.98726089538282,4.7721826070798,3.91161831499882,3.66090809745142,4.86117944203304,6.0504702996479,11.0938982773899,17.8744117823977,21.7995690356783,12.9412576333199,16.0910302581457,22.5222286568261,26.3894533374011,36.7699118830495,30.8070747681119,27.6523640758663,28.3141728273148,40.6237991114553,47.2739008490325,46.5277375053692,43.6090070792742,51.9628824278021,52.5269938215767,55.2493131453171,50.7461494068293,47.3421819844097,39.6712481270889,45.9681494518482,54.9554125345692,48.5169903593202,41.3418210842227,32.5157746524578,32.2952489693224,25.4972765721461,30.2247513230041,35.4085986645267,45.1684412344194,46.0247298364644,54.7423235753085,63.6947689055291,72.7377195543816,66.6729368415884,66.0229608513534,70.8284663784696
Malta,37.7583830960037,30.0384319754035,27.2923741895647,53.4490776623779,61.011673151751,51.8820577164366,55.3299492385787,51.7412935323383,54.7255602468334,49.4577719355899,64.6291095324632,52.9897588371325,49.7272276409324,90.9662475181999,71.2923349978145,110.610015054796,99.1582018091793,101.540867185718,127.44130865105,165.314576405333,50.3087053324701,154.773623590046,76.9565937808762,133.212716776997,34.5137374354569,54.4802824771438,19.9636970545509,-4.15112414183491,-8.14798819549414,-14.8550703976369,14.9928000677641,60.9403260027898,12.8162542213364,84.6439852592788,115.480471053783,24.8627957012469,193.647752671813,59.6691149036873,57.9313194672544,66.1640657950232,55.694967786597,4.32539157515495,27.8809704800123,,,,,,,,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77688832036972,155.563207680933,644.484412470024,976.169287056264,762.233375156838,1419.36990406507,1217.28533570613,969.189293279415,1207.75729646697,1097.51654041615,1419.69269724348,1203.08838781546,1092.8604400677,983.104987684729,1091.33885504545,1054.20417544532,993.007792405738,1006.42965204236,1099.33328339201,1677.153114475
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,0.046829250017854,1.14957050452487,2.47849847251467,1.74249008286508,12.6311078673608,9.45340032710798,21.4448067990908,12.000476560158,19.6061032052569,10.7312405295894,6.62526829690024,12.52053547785,11.1114625348118,24.9587388724275,76.8983243731115,63.3930122883978,152.601417885428,127.876796661446,167.613092935941,115.401021431618,115.540938070927,142.835743695844,116.748872354442,108.573011056839,101.585405006827,118.752356481346,128.437852822553,105.194233114457,96.6692877767491,129.105975603479,118.353454790363,106.025196346569,94.7148164491196,155.72131864724,120.505121714481,100.272550416592,115.312608422355,98.4136879508068,66.3683477363188,86.6325692505591,84.5560843411561,103.971265641731,129.873840004028,90.4440418694915,65.6192592002904,61.9247065139738,72.0808163940806,108.093823459102,137.215522688084,110.571613823894,108.21519215278
Mauritius,0.803820726744936,8.07924357127244,6.1255191698765,8.08223233204537,2.91968503252665,2.90836653386454,5.69709557385101,6.60784409774098,12.0739547261767,6.64693266214084,7.27602905569007,11.0100873371603,12.3935981432137,15.8645876502279,28.4382881175562,31.8609865470852,18.786392430198,24.2679669781996,46.7517666999276,33.6760073792919,34.2546583850932,59.5220437270334,48.1552629688102,40.1077587620956,33.1043311883069,26.2204724409449,52.7188976070578,60.6142763081452,55.0612620935105,57.5257822644828,83.3888219876744,62.9002509656478,41.5236974625637,23.7658264183405,12.7061606008379,20.5976710020963,17.0988257454171,36.3150579473371,34.470248297816,35.2685815223264,17.0279381197483,17.5267380681918,19.5009733960449,-11.5553425672487,27.0718169332229,27.8382597910482,15.3428839193485,54.6412536307832,86.4520146780023,121.542047572139,97.7965905861706
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,-0.057003299085456,1.71655533709989,0.706426535997448,0.369816692536484,-0.296272925609311,0.900476920907925,0.898551385480145,0.857643659779907,1.4283716661078,1.15246571479021,1.54506598293545,0.779163287532416,1.06352074639767,1.07624185363301,0.905421137254767,0.933007426649452,0.987584800372804,0.77114578972524,0.22853137534902,1.06756920864739,0.805363338892458,1.40489572670226,1.93721117869612,1.79369047048061,1.10869620647253,1.89234930854226,3.23059446925829,1.959455525904,2.12751267919172,1.16818844673602,1.85335426044096,3.1909669170936,3.5864723973933,4.71980026686881,4.6767424771834,4.1630926157841,3.03467864289529,1.04462065156353,0.196903292638509,0.364923900424398,-0.578033560240351,1.16501068202785,1.21937967374272,1.18505250818197,1.02647023915644,1.69490638839875,2.50205732802107,1.03817266302861,1.34813189361694,1.64647373944454,4.15321235374676
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65827502050654,134.236137157747,615.051069570245,982.187573824711,719.554614717484,1045.37366548043,887.009365707245,742.437619069746,1005.34330501599,948.059344742911,1282.13253798117,1038.26303282341,1061.0662358643,792.372803554707,974.053866330345,988.259297379519,1043.49089852124,852.972355867243,1092.91987422747,1127.36800403371
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8404794987506,10.8492976975562,29.3693527198664,33.6576557566406,34.3553281600238,39.3617658448289,33.8512135369425,32.8835100753787,47.0379524597086,64.0715990985966,74.6427636861375,83.3476419614314,68.3138307882285,132.049919400617
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,0.064007715063256,1.64589652554878,1.77672789311367,1.41231578596354,1.39746538888409,2.92714707866999,5.95196558532451,31.7273674145025,54.5237916549911,54.0982971386505,80.0001747969078,90.6366550729338,85.9949539191414,107.012309762289,86.0663443034017,93.0401170096891,89.9737866747064,87.7423223927558,84.5109488041782,101.42134745332,102.590534277313,86.203681567314,78.2696623213189,90.9236737233517,92.3945275567822,136.809237444679,109.568175047832
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9721115537849,32.1097697922515,6.15886357798063,152.438149245544,168.354136078298,166.660044343079,119.013062409289,127.127903846458
Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,5.14364399996938,9.31812079458386,6.50017189325348,7.49429146077388,7.82289484611051,8.00195151242213,7.16685072116207,4.41254368212549,6.39124705993327,5.20717870255191,5.5885060707074,8.4374183842764,6.30148020496675,5.70898555279848,6.79249585184202,15.3776409643574,14.0754373717501,33.163586042183,22.9166038470289,28.0278027750345,59.2499994889334,52.2147096338952,41.24169219373,21.097834909489,15.6328530405134,38.8433713925339,18.7469862854432,18.250154806352,20.2815741902678,20.5309744705855,50.0821089293637,60.7287810329769,37.1342427017155,29.876161014429,25.7702574311179,18.5884152908061,23.7738979662464,17.0163487231982,18.9134343426718,23.8922130721343,15.0872239577378,16.5366688358528,11.9702188478679,19.2389627305266,25.5975702802113,24.0954396833716,35.8991917291347,39.3831918591732,46.3318224732422,29.3853006923701,31.0640418645661
Mozambique,0.00261530281676,0.460227852528125,0.011306696013824,0.020922134461389,-0.004821185833331,,0.791252558575792,2.03797644198702,0.002211615070609,0.003244900773638,0.008462577161514,0.012415208009051,0.013154663323089,0.010880934288455,0.066641278593092,1.91426431046749,6.40487500181045,7.11557567414729,9.02686915948642,12.1502455970769,13.7548875093749,11.2726269352046,16.0636469482016,15.9324717489361,19.267748287991,22.1740248123506,31.3820356206987,49.7268989819158,68.6101613373568,60.1580194496976,73.6181003192128,76.8059124471729,101.946010267934,79.1358092010618,77.8058508644831,66.6767000647443,53.9655013896697,56.1670250086213,60.1196113143975,46.1502237935155,49.7905130452441,51.3988713883842,115.586852743546,53.1397759617675,61.3870582788834,62.4530182046588,76.9951479858674,81.5223246858077,89.391883723117,88.0368606888425,83.431644924824
Myanmar,1.70154719118982,0.998736257624999,1.30613469422568,1.88027921967338,0.935851170221426,0.733384700266402,0.703426854171145,0.525473065119639,0.621380812329413,1.12059487422761,0.88021268506873,1.52345027915622,1.61377331136311,2.50313984430463,2.31198020307159,1.95162396851561,2.34153936849603,3.28592473959686,8.67369447266284,11.265201104753,9.36896173823862,8.41216901786905,9.25746266997371,8.57155915504069,7.54072891251478,9.52426004161179,10.8633465520141,9.36319050656366,11.4463239879337,4.51533117498244,4.09414167721631,4.44125127318086,2.81953622463357,2.44351950447035,4.02068132390758,3.56393541349661,0.910708857446242,1.13904277640777,1.64131636029292,1.82148392306151,2.34976642467602,2.7727091376045,2.60977521861116,2.72709375938993,2.67960354804255,3.12664867949556,3.12646992471539,4.17535012598947,11.310612426605,7.47520439220935,7.40320478622152
Namibia,,,,,,,,,,,,,0.02410190284523,,,,,,,,,,,0.009239889712676,,4.58245727532482,12.1974582772471,13.2497256673557,16.9631251413913,42.9922613929493,84.5472600948524,123.1571641024,94.1075976315086,97.910535892507,85.4810099353749,115.281296779851,109.302017960287,94.2762941584773,100.317378600328,96.4596004179286,80.3496499439035,57.9064541966816,72.1695665569411,72.7814286610548,84.7191777771579,60.1600710785975,71.616258065856,100.704775950169,95.508952373681,145.191202090204,112.311669701032
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,0.884968290005135,1.08190548864871,0.894867253273269,1.57560168167795,1.85690281948161,1.66988674002525,1.38897149314436,1.25168309713527,0.95586315056353,0.930018270054484,1.96595499599257,1.95570652851591,2.41581141757537,2.75785406674179,2.4510021552285,3.26477041283493,3.62512987066109,5.52775230589959,5.28115881961536,9.10307861817771,10.6338651683855,11.5686286728546,12.4751720051029,12.2500417579884,11.7251347395917,13.6171420817872,17.0118827721486,19.7274126503463,22.4580215492735,26.7329790019827,22.1601898091218,22.9495805753964,21.4595700821532,17.6502587479749,21.166769131439,19.8565659476935,17.547826828557,17.7112530753416,17.233249076351,14.6226468153362,15.8221480237007,15.598764204459,13.3992771384946,17.8468630670763,15.9103222093823,15.5461789839397,18.9177386449108,21.2621923054611,24.0979544346069,29.0258369734686,27.3156666476631
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,,,,,,,182.327001356852,119.651249072471,157.809630280284,158.898305084746,211.759259259259,336.502068479887,461.313770585372,600.337810665165,481.030125432191,486.541353383459,341.328751936448,563.846231634908,821.453059825153,1051.16890831177,1384.40559440559,1042.84722222222,1097.99307958478,1251.03163686382,866.508206299463,950.130718954248,1341.49350649351,1803.05069824116,1634.83814413625,1714.98172959805,1800.05952380952,1804.52699994773,2025.6445078201,2172.47490313491,2182.8219612957,2337.87564766839,2010.86294416244,1680.30469842592,1650.68292682927,1503.29327865248,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ngorno-Karabakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,4.34317881205599,4.56049213943951,3.76639042933668,4.09300543983591,4.63743781560688,5.06819511144694,7.83620127318268,7.5216504336937,7.47518610421836,7.93548101438317,9.90342595990259,7.79380669418025,5.32719280868199,12.5897097670504,17.2288903657329,14.8062888611398,13.5528685111389,12.2525287259155,13.4993436638722,36.0407998994476,67.3772974440116,43.4095805190135,35.0211948119256,34.0464617683528,31.0647727250686,27.1054980067179,39.2745968733718,36.0522781332552,55.4622564589342,60.094170282285,79.9748204048877,197.903571692672,151.128904255883,71.0512570363926,131.015419103391,139.988009592326,196.66759909439,85.2118399129166,122.624995775553,134.611880922492,110.445938509617,180.816857283532,99.0799513537497,159.335631627048,231.5584804515,140.730588960566,134.742215702226,151.041024477798,131.436408374866,135.30628363481,107.263738080631
Niger,0.012307824853498,0.594988047915972,1.2718323968814,1.27134614132351,4.06587928333269,4.01791784221082,5.68827627444966,5.50801563856211,7.44058637161323,7.86457475575171,7.21251089365846,9.07654531014082,9.31784095023014,14.8225819577901,27.3818347190127,27.0685225835916,24.0646128441976,17.6579651044267,28.0088441764231,30.2380556788236,28.1773385589922,31.6914115049297,41.4231149873199,27.1987127896161,24.0486234964275,44.1373108716081,43.803090749314,49.7365568250504,50.6220317942506,39.4485227550674,49.766325920322,45.9861023816685,42.9777919359681,39.4612511077057,42.0384932601457,29.6767199701479,26.5329332165039,33.8726985561631,28.6810712783625,17.7347474488347,19.1431917887069,22.908288847656,25.6659259184592,39.5945907362422,43.6432932478783,40.1842897781756,40.4460934947324,39.0565897839773,42.372989853915,31.3439717204961,47.9965353169907
Nigeria,0.710704615941562,0.647797256980426,0.646280015983018,0.422918958073015,0.897964227038104,1.47102180796178,1.30602622778072,1.36013626323375,1.25665671886492,1.51918383254257,1.87491473400715,1.82329135462173,1.37893205799064,1.23751820794661,1.14592323093978,1.24161323876563,0.772654426848391,0.60772063864857,0.563353650031439,0.350562423202961,0.461986163501166,0.510926178885809,0.443963587852237,0.57266717747354,0.387016246569234,0.369456806567062,0.660023385178178,0.74830750206158,1.27335640616032,3.61597139245256,2.61480903472902,2.5835581845067,2.52643441359375,2.74864876447704,1.76505689339731,1.91756213497601,1.67601526522695,1.73290732008247,1.7218528631934,1.25678473334075,1.40433386647894,1.39039806267047,2.29472683357805,2.31627507437094,4.22978282359199,45.8350515729348,79.7272540157424,13.3122853879175,8.56306208452314,10.726200272601,13.0155194080119
Niue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
