Total 20-39 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
South Africa,29.3670516006432,28.5918606163048,27.7247643136353,27.3140203896235,27.4185664133671,28.1316885239522,28.8986723533054,29.6459237234139,30.5575965384929,31.97583081571,32.7211945620682,33.3825640172238,34.0714186686736,34.0601721969624,33.9371155160629,33.7313543875312,33.3838900665156,33.3609704223067,33.2084225553176,32.7322007475775,32.1062638639484
Spain,31.1078581884394,31.2988080558981,30.3779594785407,28.9368604941353,27.0057433832672,26.0921956003923,26.8787975695555,28.5119450372144,29.9786308282485,31.6527037319116,32.4806913850051,32.2998676234934,29.9159255908379,26.6048048811491,23.0005765587678,21.0611780944262,20.90892652643,21.4080974561089,21.930602352663,21.7443179595509,21.1209082751356
Sri Lanka,27.123786407767,27.8130217028381,27.661909989023,27.7251608291637,28.6581469648562,29.6975850315469,30.964871505412,31.5766685222985,32.3270876705991,32.6734302166164,32.5163833981565,31.027951264462,29.9544363333497,29.4973544973545,27.8990513033066,26.2957247889625,25.8526695201622,26.245055735347,26.7556116469846,25.6804034713072,24.2836082189256
Sudan,27.4211099020675,27.5067750677507,27.541937692571,27.5348062953995,27.5797872340426,27.3366489452924,27.1978155931542,27.1941130004573,27.4260824628105,27.9771747236002,28.5747027646469,29.4407979740555,30.4162615178034,31.5091453833099,32.5036323315745,32.9623030923107,33.022378883515,32.6065593907382,31.909591422776,31.3093893739499,30.7377049180328
Suriname,26.9767441860465,26.5060240963855,24.9134948096886,24.024024024024,22.4598930481283,22.8650137741047,26.3013698630137,30.5851063829787,33.4158415841584,34.8729792147806,33.5470085470086,31.8637274549098,31.3092979127135,30.2919708029197,31.0405643738977,30.5460750853242,29.5681063122924,29.1530944625407,27.831715210356,26.8488745980707,26.3754045307443
Swaziland,28.4671532846715,27.6872964169381,26.7241379310345,25.1908396946565,24.7191011235955,24.6124031007752,24.0863787375415,24.3626062322946,25.2023121387283,25.3099173553719,26.4325323475046,27.9608192341941,31.0833333333333,34.8367029548989,36.6739288307916,36.4948453608248,35.498687664042,34.9086326402016,34.9726775956284,35.1797289334119,34.7651775486827
Sweden,29.5224518888097,27.3065271275131,25.4010695187166,25.6658908714766,27.4061178811241,28.1913595313644,29.0132370637786,28.4824529883818,27.7602523659306,27.4272119632944,26.7268623024831,25.9377758164166,25.5326016785023,25.6475047378395,24.9047668073716,24.4655102864058,23.8931903911058,23.149328365526,23.8413806476634,24.2743557812051,24.0870387890255
Switzerland,29.2261777872522,28.6485405837665,28.4534534534534,28.8763661202186,29.9159120310479,29.9195202777339,30.1361190250079,30.8964451313756,31.328171530673,30.8708623384003,28.9631176061239,27.3985487772104,25.7470053968672,25.3748707342296,25.2664974619289,24.6134663341646,23.8615441266724,23.0312575720863,22.7615965480043,22.9910979228487,23.249530075188
Syria,27.7793493635078,26.9857178651967,26.4502164502165,25.453871804372,24.7332077840552,24.8739718758291,24.7715622910631,25.238051215679,26.187106918239,27.9838488913222,30.3555205620495,33.5442706971393,35.7120639857809,34.3853345853917,32.8964761868792,31.878584417401,31.7899214659686,32.1961752004935,31.9603646917417,30.7191377084152,28.769201593021
Tajikistan,28.3757338551859,29.1806958473625,30.2928468554969,26.8924302788845,23.1815091774303,23.1395348837209,24.1719342604298,27.7047744196233,28.921568627451,29.3700242298373,29.3240395526017,28.6151491966335,31.0388692579505,33.2646225199691,34.5844186597206,34.3433230498017,32.8862549386567,32.146399523904,31.9309292119824,31.6820702402958,30.7443074430744
Tanzania,27.4604626846164,27.4713958810069,27.2979948381973,27.119369755095,27.0554493307839,26.7234362281635,26.6077170418006,26.6871446909958,26.8452684919668,27.2654477512345,27.6552108054262,28.0198933552092,28.3687470858589,28.3850168867056,28.4688433274051,29.1500979286605,30.3830666525379,31.8137383467252,32.8490919121226,33.2679990892802,33.1271527898329
Thailand,28.0320310604222,28.2971303726734,28.395195716663,27.323269971425,26.4990588867975,27.0747010773056,28.5777758970887,32.0626522533496,34.666078517865,35.5276941751609,33.9578153821477,33.2721731087085,31.4973803548629,30.0490427372424,28.7105985107217,27.4921517871895,26.6015082627753,25.8594796444372,25.5681971732022,25.3401268361429,25.0173798067093
Timor-Leste,29.6551724137931,30.0215982721382,29.6,28.8566243194192,28.7603305785124,28.3803863298663,31.2714776632302,32.2188449848024,31.6216216216216,31.5665488810365,22.1674876847291,24.7225025227043,26.4102564102564,27.942238267148,29.7096973440395,29.144385026738,29.5336787564767,30.5788590604027,31.6603773584906,33.094262295082,33.3333333333333
Togo,27.765237020316,27.5694444444444,27.2321428571429,26.9859813084112,26.607226654153,26.2254901960784,25.8713618397413,25.7919904363419,26.2165605095541,27.0983754512635,28.3619047619048,29.6345736692808,30.8214127709777,31.6246056782334,32.0937944102321,32.3998276604912,32.5160652496293,32.5528217323699,32.3075611627312,31.7745035233824,31.1505229649841
Tonga,26.6666666666667,27.2727272727273,26.4705882352941,27.1604938271605,27.5510204081633,25.531914893617,23.7113402061856,25.8064516129032,29.0322580645161,27.3684210526316,27.2727272727273,28.8461538461538,27.8846153846154,27.1844660194175,28.7037037037037,31.858407079646,34.2105263157895,32.7868852459016,31.9672131147541,31.1475409836066,28.4552845528455
Trinidad and Tobago,28.9308176100629,26.4909847434119,25.7413997627521,25.752508361204,24.8971193415638,27.7942631058358,30.6765523632994,33.1350892098556,32.7302631578947,33.2541567695962,33.4621329211747,34.6737481031866,35.7886904761905,34.5534407027818,31.6967509025271,27.4693583273252,24.4573082489146,24.0117130307467,24.3484735666418,24.5627376425856,24.0407204385278
Tunisia,28.5107587768969,27.720207253886,26.9540502131691,25.1403887688985,22.3240397738351,24.2852100247088,25.8054522924411,28.5227117719274,30.5258033106134,31.147174034695,32.5679822241033,34.4907876088277,36.0034702139965,35.6703114949922,33.1251099771248,29.7982366904035,26.8904098293065,25.3821887891288,25.1994256541161,25.3181566674571,24.8308418568057
Turkey,27.048035747533,27.5061969198261,28.4358175120431,27.6034504313039,26.4306230667256,26.4516755235253,27.3515012347819,28.8672255800351,30.6534724079522,32.515848637344,33.8665021517349,34.6532149280576,34.16551086454,33.1945226036391,31.9907953881556,30.32713703585,29.3684163937328,28.2036656370739,27.0352542158649,26.2435837610826,25.4104673012353
Turkmenistan,28.3236994219653,28.1388478581979,29.3341708542714,26.4550264550265,23.8117001828154,24.3554145180484,26.2237762237762,29.8017348203222,31.0880829015544,31.4306185813231,31.8373694734504,32.4179227751394,34.3248985899169,35.5599927391541,34.5823306978343,33.4541261736122,31.601593625498,30.0371977681339,29.7682169368278,28.7393957434142,27.3248969982342
Uganda,28.7209302325581,28.7336836751992,27.114647804303,26.2947709971297,25.590509479928,25.3305178112376,25.8158830501778,25.9614734707672,25.9420126353791,25.473633977571,25.5934839554682,26.4520399986063,27.2154333224842,27.8576645093052,28.511593764843,29.3099897013388,30.440501833369,31.5957104870993,32.6712526583874,33.4104570174602,33.6477884057018
Ukraine,31.780888030888,29.933414798374,33.4556589219765,31.6938685487428,28.6831371388719,29.1015545309886,27.7586827065265,29.1550457634442,28.6683597309191,28.4178367898478,28.1235932064661,29.0721210184297,30.6320978959415,30.029887243581,27.5887763418326,24.2118415993849,21.7980939109662,21.5966560016514,22.8566085121163,23.7836195946319,23.4247865931995
United Arab Emirates,27.536231884058,27.5,28.5714285714286,34.7222222222222,38.2222222222222,48.0225988700565,51.6256157635468,47.5549255846917,43.7667201712146,45.9070341423283,48.1481481481482,53.206069505629,53.0898279889573,46.3419329996149,40.5548683512988,38.382184378582,38.3066361556064,37.3108763916643,36.1010345290877,34.8213150197126,33.8422391857506
United Kingdom,29.3083351443191,27.2524854001055,26.4626136103261,25.4503302728661,25.7271175783706,26.4251285061274,27.7865577554826,29.5535319600389,29.7384650325827,29.5200027566245,28.4302907874858,27.203783604381,26.4285368099646,26.4823938673677,26.4749262536873,25.8224350985721,25.1920303717002,24.7266257810692,24.809214647759,25.100964774512,24.9678712084571
United States,30.9406128811497,28.1885586411999,25.8740057748248,24.8666345787458,26.0084119868425,29.0511028858046,32.3164885735702,34.032525528758,33.2434818433288,31.3577263708614,29.2573703629074,27.7429477439387,27.2261050245561,27.2605270601263,27.0622324167856,26.6724090830532,26.3275681724197,25.8834891670768,25.6898143267448,25.4057187503938,24.9214597470373
Uruguay,30.5357142857143,30.6070826306914,30.5511811023622,29.4401186503522,28.3018867924528,26.6077738515901,26.8175582990398,27.523240371846,27.6349614395887,28.3545088317323,28.8768443239988,28.0601503759398,28.164838422769,28.2215743440233,27.9495990836197,27.9548660084626,27.3842721695482,26.4015465341066,25.5085211654755,24.8421630524293,24.181568088033
Uzbekistan,27.0034843205575,27.3842337375965,28.9787333489133,26.2093227792436,23.0788506515202,23.6889175073335,25.5015045135406,29.2246739668739,30.4235512014427,30.8870369562372,31.2156926057475,31.9831287760763,34.3071996545893,35.9259887964692,35.6336582863007,33.7266169458369,31.0111101287832,28.9123068971458,28.2734157259086,28.0775202395475,27.4438772709808
Vanuatu,25.531914893617,27.7777777777778,27.6923076923077,27.3972602739726,28.2352941176471,27.7227722772277,27.9661016949153,28.2442748091603,28.8590604026846,29.0697674418605,28.9473684210526,29.4930875576037,30.4878048780488,30.9352517985612,32.1428571428571,32.1533923303835,32.3369565217391,32.1608040201005,31.7016317016317,30.989010989011,30.2904564315353
Venezuela,28.5237534354142,27.8446477290965,27.0088402163874,25.8990432200594,25.8088578088578,27.7651307009969,29.7873749751606,31.3340645384749,31.7477203647416,31.5408292594604,31.8571018886476,31.7981143370248,32.0444842308222,32.121057172989,31.5586281199497,30.8612304908392,30.002961527071,29.3619219839835,28.7558363087064,28.0447198930611,27.1966129108986
Vietnam,31.1540710422453,29.9257928188746,27.5023775558726,24.5859471377202,22.7469812112453,23.3850964043773,24.8780853777478,28.123170588924,30.504022823675,31.0159548220845,32.9913682417401,32.8016651798989,32.7073200867133,33.0026589212682,32.1460274056464,31.1041213475219,28.987747515363,26.5364653202454,25.4932445947666,24.9563715524531,24.492244868718
Virgin Islands (U.S.),28.5714285714286,26.6666666666667,24.2424242424242,30,34.375,29.4117647058824,29.5918367346939,29.2452830188679,28,29.2452830188679,24.7706422018349,22.9357798165138,23.4234234234234,23.1481481481482,24.7619047619048,25.2427184466019,25,22.8260869565217,22.4719101123596,21.9512195121951,21.3333333333333
West Bank and Gaza,23.2604373757455,24.8560460652591,26.8181818181818,27.5689223057644,27.6965265082267,26.975259377494,24.0352064996615,25.9529147982063,26.2081784386617,27.5611620795107,27.3420133375675,26.9128586609989,27.7324263038549,28.5068762278978,30.2445745780227,31.8174881733557,32.5454297035114,32.9128014842301,32.5376173775314,32.0196529374869,31.4399844115355
Western Sahara,30.7692307692308,33.3333333333333,34.375,36.5384615384615,34.6153846153846,26.3157894736842,34.6666666666667,33.879781420765,34.4036697247706,33.7164750957854,35.0157728706625,37.4149659863946,37.6181474480151,36.3636363636364,34.3922651933702,31.0077519379845,28.5189718482252,27.6995305164319,28.0721533258174,28.4463894967177,28.2051282051282
"Yemen, Rep.",27.3528048215114,26.7596702599873,26.1494252873563,25.6339485941004,25.0078247261346,24.3936830231246,25.0238663484487,25.416872224963,25.5604288499025,25.0386498325174,25.5679630342703,27.2407231208373,29.2934289718856,31.1428263292231,32.1542595226806,32.358905035485,32.6166514181153,32.8295238536789,33.0750512295082,33.1574353277258,32.6292653851885
Zambia,27.7469003847798,27.731725697061,27.5295663600526,27.1210407239819,26.7166344294004,26.1579269536829,25.7706962244545,26.2490788504053,26.8841679312089,27.4044795783926,27.6175009552923,27.389674561254,28.0120709166352,28.6000400560785,29.5779642983804,30.871843735112,32.2353617082396,33.4759451672051,34.1888911169039,34.4163792144208,34.1380024865313
Zimbabwe,28.373954165151,27.4430221667187,26.1460554371002,25.4919701425017,23.9861618297136,24.3514915693904,24.5021288284576,26.0314230812705,27.860078371404,28.0286860753009,28.4819780043349,29.6352705410822,32.7216641619869,37.35120108347,38.6087738454621,36.9070321811681,34.8068765349408,33.2157894736842,32.8185712862409,32.6747648532401,31.9430040131668
