Male 40-59 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Iran,16.2240857209411,15.4980408331615,14.9714699755457,14.1729797979798,13.4050081654872,16.4152825870063,14.7678695695397,12.7540548154707,11.8428258488499,12.630014858841,14.984727443609,16.9139465875371,19.2687721137466,21.2470214455917,23.894828766315,28.2135794330916,32.099501169823,33.1755084472183,30.8780138256618,27.4602679962605,24.9612691330483
Iraq,18.5834502103787,17.7161795721603,16.9936373276776,15.416285452882,13.523405894818,12.2225848563969,11.3210187517492,10.9424724602203,10.3467193328944,11.4358925690424,11.6303386149763,12.1666083304165,13.5772204412597,14.6456866197183,16.3333333333333,17.7856197617997,18.9927013186016,20.3565845306335,22.0194942592528,23.4357669472173,24.5099251746954
Ireland,21.523178807947,22.9830508474576,22.8230337078652,22.4221453287197,21.3468013468013,19.4461925739459,18.3255269320843,18.1408450704225,20.3302961275626,22.3897264098269,24.2456326098465,24.7131931166348,25.1197213757074,26.623111474071,28.4496124031008,29.4467137021909,29.1651737728413,27.4333217873225,25.4186202277294,24.4718882027949,24.9363867684478
Israel,20.8655332302937,22.2096956031567,20.7089552238806,20.5246913580247,18.4931506849315,16.973293768546,16.1616161616162,15.5837811431363,17.0742552245442,19.2147980369951,20.3463203463203,21.1225105612553,20.6419479800775,21.0431654676259,21.8576598311218,22.6100844170659,23.1419284940412,23.0403309203723,23.3260480826545,24.0207373271889,24.8971962616822
Italy,21.8234981392876,23.8547008547009,23.1890698546257,23.7997997997998,23.6982180050914,23.4986750270593,25.2904313409316,25.0253623188406,25.5241336857733,25.8529709411595,26.4882676709154,28.098534631198,29.4646519896075,31.3529789897486,31.9968819901037,30.6827473426002,28.3317896470104,25.9521670007604,24.4064842252048,24.1109505515807,24.5156908999928
Jamaica,17.1554252199414,17.7097203728362,17.2413793103448,15.8145065398335,14.7091108671789,13.8351983723296,12.9032258064516,12.7416520210896,13.4598792062123,14.5679012345679,16.2717219589258,19.1717791411043,20.5992509363296,21.3343108504399,20.4184704184704,19.5139385275197,19.7293447293447,21.7109992810927,24.1806263656227,25.3164556962025,25.6880733944954
Japan,17.9282672377717,18.2395830952435,18.2267086173746,18.6730094102495,20.5470365601467,22.5620857912752,24.668407310705,26.761795786498,29.1130233327817,29.6115004959914,28.9245663574022,28.0598790841266,26.7287664143864,27.8555999214505,29.1045648001335,29.5455713331392,28.758389261745,26.4999269219526,25.216485078162,24.5083177478098,24.1997255616769
Jordan,14.6341463414634,12.7167630057803,11.8534482758621,11.0332749562172,11.0444177671068,11.5035317860747,11.5351257588899,11.3154172560113,10.5667060212515,11.3727232341182,12.0222929936306,12.6135569531796,14.9789029535865,17.7858949143018,20.5935954178599,23.0601357904947,24.3440565822496,25.1298701298701,25.7196106854421,25.8225324027916,26.6305399651635
Kazakhstan,17.2009864364981,16.0311284046693,13.7931034482759,12.6220362622036,14.6499841621793,15.2311078503302,18.7586974672975,17.763762974642,17.4244316762428,19.2177754677755,19.5985503206022,22.396694214876,22.9116626634641,22.8918779099845,22.9886506935687,24.0580069410015,26.7197062423501,27.8583514624124,26.9973765800143,26.0193259486213,25.9988283538371
Kenya,15.9543230016313,15.2793614595211,14.2962598425197,13.374052232519,12.4754945642488,11.7051377513031,10.7050253117669,9.6668710402616,9.45853324194654,10.0204498977505,10.6755203677691,11.0663758877146,11.2726382770436,11.9908821125973,13.3049514823764,14.9270793639796,16.4652424978701,17.2860572056569,17.8866130798195,18.7644557188689,20.1784504706514
"Korea, Dem. Rep.",6.06332809342017,7.56793173141702,8.98308380322769,11.1489942038868,12.5984251968504,14.6063093100795,18.4938036224976,21.2879947518041,22.8368794326241,21.4151651651652,21.9520883426841,22.7292331579401,26.1350210970464,30.327868852459,29.3079612913719,29.4962297449061,28.0312699425654,28.032,29.7748729121278,29.3300653594771,28.5015341238909
"Korea, Rep.",15.7311591930595,15.7132032581928,14.9610058889066,14.2296368989205,14.180572298712,14.6804241903124,16.4214118148859,17.3949538339999,19.2075436640654,21.2072434607646,24.255006271355,27.8129111667586,30.8848636268999,32.879753340185,32.0956859537927,31.3918243630704,29.6602463420683,29.0342941300231,28.9908336215842,27.1391452378819,26.2331838565022
Kuwait,13.0434782608696,13.1147540983607,11.5606936416185,11.7647058823529,12.5295508274232,13.6612021857923,15.7160963244613,16.8032786885246,17.0090386195563,17.9363548698168,22.4926253687316,21.8673218673219,25.3591160220994,30.3822937625754,33.7511606313835,34.7882454624028,32.9808865392436,30.158118010027,27.2760646108664,25.6981265464829,25.5238749570594
Kyrgyzstan,19.3975903614458,17.1492204899777,13.8834951456311,12.4081632653061,14.1848976711362,14.9403640929065,16.9607285145134,15.325474115838,13.6807817589577,13.6464333185645,14.987714987715,17.8959627329193,19.240598758671,20.1240523776706,20.782637290365,22.1269841269841,24.7365158090515,26.6160849772382,27.3841554559043,26.9287614543305,26.8436578171091
Laos,14.9817295980512,14.9784482758621,14.9425287356322,14.7108843537415,14.3825301204819,13.841059602649,13.8509316770186,12.7262753702688,11.6500237755587,11.7402164862614,12.217697149204,13.3834073062479,14.4368388301182,15.3539948820017,16.2754303599374,17.6470588235294,19.7611536728256,22.1159974506055,24.4193092304585,25.0627534273026,25.2089912688092
Latvia,21.2336892052195,22.1970554926387,22.4731182795699,20.3125,21.2962962962963,22.3404255319149,25.3460207612457,26.2363788767812,25.141471301536,25.065274151436,25.7798165137615,26.9449715370019,27.9767666989351,28.6417322834646,28.7712287712288,29.8979591836735,32.5,32.089552238806,29.8360655737705,26.7260579064588,23.728813559322
Lebanon,17.7441540577717,17.4074074074074,15.4574132492114,14.7912885662432,14.7967479674797,15.021770682148,15.629522431259,14.5172656800564,13.4070490670352,15.1338766006985,17.7585273416351,19.2096048024012,21.2193951032165,23.094688221709,24.6434937611408,26.3180639585134,27.5136726966765,28.4415047540306,29.1785860237025,28.1770198944377,26.9339813689753
Lesotho,13.8728323699422,14.8648648648649,14.8614609571788,13.6890951276102,12.6050420168067,12.2873345935728,12.0603015075377,11.7994100294985,11.455525606469,11.0285006195787,10.7587768969422,10.1604278074866,8.93401015228426,8.68725868725869,10.1019462465246,12.657091561939,15.3577661431065,17.4657534246575,18.7552565180824,19.3360995850622,19.6384552177486
Liberia,14.2506142506143,14.7902869757174,14.176245210728,13.8157894736842,13.4560906515581,13.2754342431762,12.8313891834571,12.6142595978062,12.2544434050514,11.875,12.4552612741589,12.953995157385,13.3889161353605,13.5600516573396,14.0565317035905,14.7894556658679,15.8155369854534,17.2560113154173,18.671875,20.0774068698597,21.4722536806342
Libya,14.8775894538606,13.588850174216,13.4393063583815,14.047619047619,13.263358778626,13.0833970925784,13.6224801466096,12.9032258064516,13.6462407648848,14.6408839779006,16.4393395549174,17.5838489091501,18.9532820816085,20.9453952730236,23.1626964014192,26.3271679077588,27.4907749077491,27.0162186180849,26.1531860115855,25.2078137988362,26.0340632603406
Lithuania,23.1034482758621,21.6666666666667,19.9059561128527,18.6868686868687,18.7372708757637,20.8628461043142,23.4598630989421,23.7866986219293,23.0417381360778,22.8654970760234,24.1925655088361,26.6792215944758,28.6277084701248,29.6271186440678,29.1174426685198,29.1903409090909,30.6627822286963,31.5396113602392,30.9946029298381,28.6963434022258,25.7959183673469
Luxembourg,27.2108843537415,28.9473684210526,27.0967741935484,24.5398773006135,24.5508982035928,24.5810055865922,25.4237288135593,26.2569832402235,26.7379679144385,26.5,27.3584905660377,29.5652173913043,30.7377049180328,30.3501945525292,29.3040293040293,27.9310344827586,27.0358306188925,26.625386996904,26.7647058823529,27.0655270655271,26.5027322404372
"Macao, China",18,19.3548387096774,20,17.1428571428571,16.793893129771,16.2790697674419,14.9606299212598,14.5695364238411,18.1318681318681,24.1206030150754,30.8056872037915,34.4827586206897,34.0996168582375,34.5724907063197,31.4285714285714,30.3886925795053,31.2280701754386,30.2816901408451,28.9752650176678,26.6187050359712,23.7037037037037
"Macedonia, FYR",16.0714285714286,16.9838945827233,16.1931818181818,16.2450066577896,17.2544080604534,18.4705882352941,20.1320132013201,20.8695652173913,21.5481171548117,22.6299694189602,24.3055555555556,26.1083743842365,27.4509803921569,27.9138099902057,28.5574092247301,29.5566502463054,30.3482587064677,30.8704453441296,30.1964839710445,28.4810126582278,26.6233766233766
Madagascar,17.4285714285714,17.3596228032576,16.852207293666,16.1323328785812,14.9698795180723,14.1235480464625,13.1147540983607,12.1205948258301,11.3946482367535,11.5196826365578,11.9369665134603,12.6267806267806,13.381194535846,14.0434133052114,14.8174212213621,15.2732893072924,16.3023389204002,17.6532399299475,19.1811856087168,20.8674674574056,22.1771339593262
Malawi,11.8155619596542,11.6874589625739,12.1462264150943,12.081589958159,12.0919540229885,11.9543845851357,11.6650049850449,11.5634718688154,11.3455328310011,12.0111731843575,11.5568453397064,11.0060570246713,10.2652825836217,10.006685981725,10.9108621529469,11.792533975572,12.8459409594096,14.5348433266171,16.1511156186613,17.7722079738867,19.333585353999
Malaysia,15.5753337571519,15.6109865470852,14.9553032133366,13.9834024896266,13.2943754565376,13.1160830090791,13.8135103926097,13.9110604332953,14.8535337035827,16.4484373506642,18.3745881557827,20.383877159309,21.5203274985884,22.2565180271885,22.716049382716,23.6283704572098,24.8397616102553,26.0412147505423,26.8640235566306,27.2121398544038,27.2818657016486
Maldives,20.9302325581395,19.1489361702128,19.2307692307692,17.2413793103448,15.625,14.8648648648649,14.8148148148148,13.8297872340426,12.7272727272727,11.0236220472441,11.5107913669065,13.4228187919463,15.8227848101266,18.8235294117647,21.1111111111111,25.2631578947368,29.2079207920792,32.3671497584541,31.9444444444444,29.4117647058824,26.7857142857143
Mali,14.6910755148741,15.3095843935539,15.6177156177156,15.7443770082114,15.4804854050508,14.9442603193733,14.2618849040867,13.4507401735579,12.4505468931813,11.3650793650794,10.8503270488649,10.7020547945206,11.0182370820669,11.6235167206041,12.2215532811559,13.2423060251409,14.4191993705124,15.5899002605805,16.7079412250289,17.8647741147741,19.3048546449641
Malta,19.4805194805195,19.7368421052632,18.5430463576159,18.9542483660131,19.3103448275862,21.0884353741497,20.7547169811321,20.7100591715976,23.728813559322,26.3440860215054,28.125,29,27.7227722772277,27.1428571428571,27.6995305164319,28.6384976525822,30.3738317757009,30.3738317757009,29.3838862559242,27.4038461538462,25.2427184466019
Martinique,17.1428571428571,15.9663865546218,15.1079136690647,16.1073825503356,16.25,15.625,17.1974522292994,17.6829268292683,18.9655172413793,20.7865168539326,23.3333333333333,26.6304347826087,27.3684210526316,27.8350515463918,25.6410256410256,23.5897435897436,23.469387755102,24.3654822335025,26.2886597938144,27.2251308900524,26.3440860215054
Mauritania,13.4796238244514,13.8964577656676,13.785046728972,13.4538152610442,13.2404181184669,13.1221719457014,12.434554973822,11.9453924914676,11.3226452905812,11.4811568799299,12.033511043412,12.9715420251489,14.1852286049238,15.4171066525871,16.7228915662651,17.9840142095915,19.077049855789,20.0461716044633,21.0926193921852,22.2908093278464,23.6083824492469
Mauritius,12.1457489878543,12.3239436619718,12.1580547112462,12.2015915119363,13.1067961165049,14.3181818181818,14.8535564853556,15.6126482213439,17.6470588235294,19.5035460992908,21.4765100671141,24.3548387096774,26.5940902021773,27.8787878787879,28.2544378698225,27.6564774381368,26.3768115942029,26.7625899280576,26.7625899280576,26.7341040462428,26.4833574529667
Mayotte,37.5,27.2727272727273,23.0769230769231,17.6470588235294,15.7894736842105,12.5,13.7931034482759,11.1111111111111,10.8695652173913,11.2903225806452,10.6666666666667,12.6436781609195,14,16.0714285714286,16.8,18.8405797101449,20.8053691275168,22.8395061728395,25.8823529411765,27.4725274725275,26.4550264550265
Mexico,14.1707741374311,13.5899352267065,12.5688267683185,12.1958925750395,12.0613103741168,11.8839137645108,12.0506845324789,12.6671096345515,13.3225314986336,14.6136223455811,16.0802694586478,17.8897140878131,20.2328057870965,22.9805577549045,25.0543699877668,26.2121337185307,26.5867509922235,26.4546566486109,26.5501522154045,26.8376311465049,27.0121912299738
"Micronesia, Fed. Sts.",18.75,21.0526315789474,18.1818181818182,14.8148148148148,12.5,12.5,10.5263157894737,11.1111111111111,10,12.7272727272727,15.0943396226415,14.5454545454545,14.8148148148148,13.7931034482759,14.7540983606557,16.3934426229508,18.4615384615385,23.0769230769231,24.6153846153846,27.2727272727273,28.3582089552239
Moldova,18.9387008234218,20.1954397394137,18.6609686609687,18.7179487179487,19.6906603212374,20.1108033240997,22.0052770448549,20.5397301349325,19.9038461538462,21.5903614457831,24.5022970903522,27.8835386338186,28.0660377358491,26.2644728823888,25.2027448533999,26.1036468330134,30.186170212766,32.8974535443909,32.1173104434907,28.6558345642541,25.4224270353303
Mongolia,14.2857142857143,13.6363636363636,13.2911392405063,13.2841328413284,13.12,13.0193905817175,13.189448441247,13.3472367049009,11.6636528028933,11.8165784832452,14.0928270042194,16.9437846397466,19.6107784431138,22.3404255319149,24.2076871207013,26.1150614091791,28.9292423293676,30.0429184549356,29.5893719806763,27.933293627159,25.974025974026
Montenegro,15.7068062827225,15.5339805825243,14.1592920353982,13.8211382113821,15.3543307086614,17.7777777777778,21.1267605633803,20.6293706293706,21.7241379310345,23.3226837060703,25.297619047619,26.2987012987013,26.8852459016393,26.4516129032258,26.0450160771704,26.3665594855306,27.5641025641026,28.4345047923323,28.2958199356913,27.2727272727273,26.0586319218241
Morocco,13.0551216246374,12.9859877639629,12.8161018407019,13.0950593182159,12.9953076120959,12.8685397155741,12.9968325329519,12.3844566095306,12.4232137083737,13.6299171456296,16.2797222417058,18.6846138468715,20.0553598389532,20.8390278685602,21.2705935454751,23.1363439930856,25.0208724692131,26.3906527813056,26.9081500646831,26.2246146317592,25.7673159650056
Mozambique,14.3492063492063,14.3276570757487,14.1938939475094,14.0096618357488,13.7416143691842,13.4578359645745,13.1086773378265,12.8059104201939,12,12.3438937820429,12.271897810219,11.9392616117507,11.4055097385506,11.1163484955613,11.467727046794,12.3230102799509,13.5383339258206,14.9319039544932,16.4546657169024,18.3334922299552,20.0359550561798
Myanmar,17.2819186456619,17.0773333333333,17.0675610924772,16.7827357922793,16.531393568147,15.8774184819375,14.7299903567985,13.7878869739046,13.5680634763204,14.9997690211115,17.0347826086956,19.1573792637622,21.1614891718712,22.7678054429647,24.2085041929883,25.8773648769017,26.916689731525,27.1332499746545,26.8418956591,26.3523248199083,26.2135291441939
Namibia,14.5228215767635,14.6616541353383,14.4781144781145,14.2433234421365,14.3603133159269,13.677130044843,12.7789046653144,11.8067978533095,11.4327062228654,11.3636363636364,11.8834080717489,12.639029322548,13.5531135531136,14.6566164154104,16.0123171670516,17.6051318602994,19.5203197868088,21.3476070528967,22.4759615384615,23.0327398047099,23.5587583148559
Nepal,14.9229332087809,15.1280395954379,15.1298830061471,14.9375339489408,14.6644844517185,14.4982497082847,14.4133644133644,14.3022047789449,13.7444661793473,13.4324224519941,13.3038057742782,13.5205024011821,14.3868878996358,15.5086848635236,17.0246892364095,18.8408111128852,20.857855361596,23.002546929535,24.9089846734685,26.0044835316434,26.1877992921091
Netherlands,21.3492063492063,21.6806722689076,21.4310706787964,21.2783303440404,20.9588199139521,20.9667940052894,21.5292609995728,22.4222129203293,24.8917748917749,26.6134310773661,28.2992506033278,29.8797868385178,29.8825523671147,29.33476139474,27.5372521412648,25.3419893345699,23.7032777458309,23.352813108743,23.9422084623323,24.689226519337,24.7284492720129
Netherlands Antilles,18.5185185185185,16.6666666666667,18.1818181818182,17.8082191780822,16.4556962025316,15.8536585365854,16.8674698795181,18.1818181818182,19.3548387096774,23.0769230769231,26.1904761904762,29.2134831460674,30.8510638297872,32.6315789473684,33.6734693877551,33.6734693877551,32.2916666666667,30.2083333333333,27.3684210526316,25,24.1379310344828
New Caledonia,20.5882352941176,19.4444444444444,19.5121951219512,19.5652173913043,16.9811320754717,16.4179104477612,16.4383561643836,17.7215189873418,19.7674418604651,20,20.9090909090909,22.4137931034483,23.6220472440945,25.7352941176471,25.1748251748252,25.6578947368421,25.9493670886076,26.5432098765432,27.3809523809524,27.1676300578035,26.9662921348315
New Zealand,21.6666666666667,21.7472118959108,21.4765100671141,21.1684370257967,20.9517045454545,19.7009102730819,19.8976327575176,20.0983405039951,21.3644524236984,22.979659153381,25.34174553102,27.0216962524655,27.1529411764706,26.5076507650765,25.0324254215305,23.9983305509182,24.0178209801539,24.9406175771972,25.5236617532971,25.5246089278901,25.1876876876877
Nicaragua,12.5776397515528,11.8825100133511,11.5254237288136,11.3482056256062,11.4166666666667,11.4285714285714,11.3566605279312,10.9973045822102,10.5237633365664,11.1589831968979,12.244094488189,13.5574436645733,15.203054494967,16.2467700258398,17.6167374166161,19.7013210798392,21.7248008788794,23.9384288747346,25.3808417247612,25.6397263744616,25.9984928409947
Niger,10.3806228373702,11.0616184112843,11.629392971246,11.4798694232862,11.1162575266327,11.6877971473851,13.0125381226703,12.6514927579072,12.025641025641,12.1882454998916,12.9582577132486,13.5205249504044,12.4481849013943,11.8063508589276,11.3174796042354,10.7511259625163,10.9659299059714,11.2828998397022,11.8330598305761,12.749111694732,14.2598846927984
Nigeria,14.3540137869691,13.9249386180288,13.7118178955419,13.7025418275418,13.6464682681965,13.4745494783433,13.1301669638515,12.9071940573916,12.6103039947095,12.5520274814155,12.5132368513943,12.3971631205674,12.4116201398954,12.8111945114289,13.7642068851919,15.0435276305829,16.4139732174157,17.7291877592345,18.9954694339854,20.394865163588,21.9717477635936
Norway,24.4279529993816,25.2785923753666,25.7286995515695,25.822102425876,24.6241575946086,22.7249874308698,21.1851851851852,20.9528439474964,22.9742612011439,24.9304911955514,26.9040108156827,27.9565217391304,27.8973509933775,27.9968140183194,27.1676300578035,26.101568334578,25.0907770515614,24.9289772727273,25.3314724354501,25.531914893617,25.4225828262339
Oman,14.7186147186147,13.8339920948617,12.9496402877698,11.4285714285714,9.78260869565217,9.28725701943844,9.76,12,14.5365853658537,16.1592505854801,15.0359712230216,19.1117092866756,19.7923029932804,20.5602240896359,22.1532091097308,24.469111969112,25.8753979081401,26.8134715025907,27.4989630858565,26.6,26.041261191125
Pakistan,21.2383955158522,20.2110688428028,18.8764552955804,17.4837606837607,16.0986111953424,15.1813169335171,14.5774810039143,14.1220927967587,13.5733749833843,13.5826043193155,13.9152484772436,14.4411427501813,15.2514929767012,16.1523694239808,17.2274470023898,18.6909539005972,20.6697442661391,22.1802914908772,23.2523668047974,23.9863399495385,24.4102534158589
Panama,16.3265306122449,15.9680638722555,15.1567944250871,14.4360902255639,13.9322916666667,13.4857142857143,13.4944612286002,14.0398550724638,14.8814390842191,16.0621761658031,17.4613834788449,19.079754601227,20.8380520951302,22.4500525762355,23.2477788746298,23.6253494874185,23.8454706927176,23.9130434782609,24.463696369637,25.1708886208283,25.6309148264984
Papua New Guinea,14.8421052631579,14.7704590818363,14.378478664193,13.384484228474,13.9588100686499,13.7602179836512,14.445096887845,13.490813648294,13.2366697848456,13.4464211832851,13.6148525664361,14.5244215938303,15.3099114538703,16.025641025641,16.5658445788739,17.0565716716291,17.8326474622771,19.006007646095,20.7878581173261,22.4673860525044,23.9546638076275
Paraguay,10.803324099723,11.5291262135922,12.1405750798722,12.360594795539,12.741935483871,12.5621007806955,12.8411910669975,12.8205128205128,13.2216014897579,14.497528830313,15.5949741315595,16.5773610180844,17.0297637312059,17.0918367346939,17.8722280887012,19.5727769498261,21.4638738526712,23.4143049932524,24.7135135135135,25.2250366338706,25.4686226568867
Peru,15.1404786680541,14.6749084249084,13.997200559888,13.5167878158532,13.291234400842,13.3752126684989,13.5977986700298,13.8563423331635,14.2543458371455,14.9525711432851,15.9883498122174,17.4152876280536,18.8743065890948,20.3367046472923,21.8879163627522,23.0435034466779,24.2853965076187,25.3508253131889,25.9868076641189,26.5167847243609,26.6953659154216
Philippines,14.1047552025736,13.994998706562,13.196134838091,12.4582308807767,11.6346049342463,11.7216635981683,11.9990103908956,12.542788167045,13.2575276330835,14.1642095713314,15.2494765333742,16.3761286878206,17.4662764062102,18.4217713616855,19.5563677154385,20.7682545054573,22.1578762643183,23.5101496293377,24.4505414743199,25.0475870563207,25.4878512801
Poland,21.2697607574605,21.3061037872438,19.6945393681568,19.8610838084005,20.4488149268785,21.4333192337906,22.4901915531964,21.1167456730239,21.8931725177687,24.2067717206133,27.1556580994795,29.1066594477531,28.4475707508588,27.6063156736535,27.9449317197735,30.5068500873879,32.8005078192625,33.1612060778727,31.1616810423931,27.824769599798,25.7174536916254
Portugal,19.2383778437191,20.1352003862868,20.9148785663759,21.5617715617716,22.3996129656507,22.0393974507532,22.5840783312048,21.8497827436375,23.1136977759302,23.9818069051065,25.2228525121556,26.8416927899687,28.0792917628945,29.6650717703349,30.9551208285386,31.0198573356468,29.959199533709,27.9717536288741,26.0083449235049,25.1009693053312,24.9794238683128
Puerto Rico,13.4408602150538,14.5276292335116,15.5955441302485,17.5217048145225,16.8168168168168,15.9359777313848,16.988416988417,18.4242424242424,19.8946752486834,21.444568868981,22.7297444263186,24.0809802876931,24.4258872651357,24.910302409021,25.4554655870445,25.9649122807018,26.3577478824116,26.8790443006471,26.8463073852295,25.9407927747115,25.3407370015144
Qatar,9.09090909090909,15.7894736842105,16,13.953488372093,15.7142857142857,15.929203539823,15.7534246575342,17.3553719008264,23.0769230769231,23.342939481268,28.0397022332506,23.6111111111111,23.0228471001757,30.6545153272577,30.7153965785381,35.5670103092783,38.8655462184874,39.3024815560027,37.1134020618557,33.1880448318804,29.6969696969697
Reunion,15.1260504201681,15,14.6341463414634,14.2857142857143,14.7982062780269,14.8305084745763,15.3225806451613,15.9259259259259,16.9491525423729,18.2098765432099,20.1704545454545,23.2984293193717,25.2450980392157,25.5220417633411,24.8898678414097,23.4042553191489,23.721881390593,24.1035856573705,24.9512670565302,25.7197696737044,26.2357414448669
Romania,21.6855217999237,22.4499411071849,20.5211001002116,21.1226789739186,21.9083048461693,22.8732555916651,25.1415008216177,24.0927329469461,23.2489082969432,24.1506381448859,24.8821081830791,25.339151883123,27.5128678255803,28.5926807497769,30.6663965971238,32.9229177444387,33.5665818490246,32.0108991825613,29.4309125603322,27.8240740740741,25.559679157189
Russia,16.5275193974318,17.7271703291077,16.8792310281632,16.6058362293278,20.061312491578,21.7952478732766,25.6460828050403,24.1163929011141,22.995007359095,24.7780108623811,26.30795716495,29.283756513358,29.0439531618815,28.1535677759421,27.5468426376379,29.010295036674,32.025016903313,31.6693290734824,29.4801592945527,26.7478803943284,24.5349095760451
Rwanda,11.9738072965388,11.9183673469388,11.7894736842105,11.6940581542351,11.5281501340483,11.3813675998164,11.7174959871589,10.0101798439091,9.27209705372617,9.55487336914812,10.562091503268,11.1955770559779,11.3987557696167,11.4380802242074,12.1042830540037,14.2877114497414,16.8151731160896,17.9508101177293,18.5697437546907,18.8182720953327,19.4596601986816
Saint Lucia,15,14.2857142857143,14.2857142857143,14.8936170212766,13.7254901960784,13.2075471698113,12.280701754386,12.9032258064516,13.2352941176471,14.0845070422535,15.5844155844156,17.283950617284,21.1764705882353,22.7272727272727,23.6559139784946,25.531914893617,26.530612244898,29,28.3018867924528,26.9230769230769,25.9615384615385
Saint Vincent and the Grenadines,12.9032258064516,12.1212121212121,10.8108108108108,10.2564102564103,9.52380952380952,8.88888888888889,10.2040816326531,11.5384615384615,12.962962962963,11.7647058823529,14.8148148148148,20.7547169811321,23.2142857142857,25.4545454545455,23.6363636363636,26.4150943396226,25.4545454545455,26.3157894736842,27.1186440677966,27.1186440677966,26.6666666666667
Samoa,11.9047619047619,10.8695652173913,10.9090909090909,10.9375,9.58904109589041,10.5263157894737,11.3924050632911,11.1111111111111,11.6279069767442,11.4942528735632,13.3333333333333,15.0537634408602,15.0537634408602,15.9574468085106,16.4948453608247,13.6842105263158,15.8415841584158,18.6274509803922,23,27.7227722772277,26.4705882352941
Sao Tome and Principe,15.1515151515152,15.1515151515152,14.7058823529412,15.1515151515152,11.4285714285714,15,14.2857142857143,13.4615384615385,12.280701754386,9.67741935483871,10.1449275362319,10.3896103896104,10.9756097560976,12.2222222222222,13.4020618556701,16.0377358490566,19.1304347826087,21.9512195121951,22.5563909774436,23.5714285714286,24.8322147651007
Saudi Arabia,15.1384615384615,14.5993413830955,14.0988372093023,13.5544635544636,13.1641285956007,12.8380152270937,12.2614227877386,11.1735769501054,12.0957022596367,13.9142380531842,14.2906754644904,17.6515674101326,21.1454051417822,23.3834970029333,24.8117204048011,24.6983987716604,24.400826446281,24.7035670356704,24.9373018501869,25.783860484277,26.2249121089404
Senegal,14.0728476821192,14.3911439114391,14.5886889460154,14.7550111358575,14.7920604914934,14.8028962188254,14.4810659186536,13.9109212934716,13.015873015873,11.8150289017341,11.0795454545455,10.8016425638279,11.1250588419896,12.1123626755667,13.3849419403171,14.8328611898017,16.2969106365333,17.7934585677505,19.174692939825,20.6125144460954,22.3173293907089
Serbia,21.7497705720404,21.4164305949008,19.3349423437919,19.3945613134941,21.4657093339936,23.846699787083,25.7948139797069,24.8260869565217,24.2896232372132,24.9061079264677,25.4429623730838,26.5750051303099,26.9522443123591,26.6433853738702,27.360824742268,28.562538892346,29.3748693288731,29.1315345699831,27.971878994461,26.886589047003,25.8191349934469
Sierra Leone,15.6512605042017,16.1764705882353,16.6061705989111,16.848281642917,16.9491525423729,16.8302945301543,16.3934426229508,16.0815402038505,15.5667506297229,14.5002589331952,13.5675939482674,12.8174123337364,12.5834797891037,12.9444791016843,13.6604404795093,14.4291091593476,15.0999091734787,15.5978485726107,16.4770572620402,17.9258481986709,19.5549780737372
Singapore,15.2830188679245,16.8604651162791,17.169373549884,15.8057851239669,16.0075329566855,15.9620362381363,16.8019480519481,17.8260869565217,19.5121951219512,23.5596120935539,28.4797630799605,33.1625523986958,34.7182229535171,33.6750788643533,30.3030303030303,27.0786516853933,25.5805381496498,26.7771639042357,28.2519567648155,28.3377710155953,26.7211201866978
Slovak Republic,22.8299643281807,22.9853975121687,20.0592885375494,20.0936768149883,21.3613972234662,20.8814719726145,21.1687780956273,20.0792079207921,20.7392996108949,23.2656190111154,26.0619977037888,28.062787136294,28.3917682926829,28.6148007590133,30.0757575757576,31.8077803203661,33.5266821345708,33.2808192201654,30.6425702811245,27.7618069815195,25.7983193277311
Slovenia,23.7960339943343,23.6016371077763,20.7171314741036,19.5402298850575,20.2970297029703,21.9454329774614,23.7825594563986,23.8723872387239,24.5444801714898,26.9392033542977,28.6452947259566,30.7692307692308,31.1740890688259,30.4695304695305,30.8531746031746,30.883813306852,30.7,29.4236602628918,27.170582226762,25.1805985552116,24.191866527633
Solomon Islands,18,17.5438596491228,14.5161290322581,13.6986301369863,13.953488372093,13.4615384615385,12.5,12.7659574468085,11.7283950617284,11.6402116402116,12.5,12.2448979591837,13.3574007220217,15.4838709677419,17.2514619883041,19.2,20.1970443349754,21.3151927437642,22.4839400428266,23.7903225806452,24.9034749034749
Somalia,15.2270703472841,14.96,14.572864321608,14.0395660497766,13.5059088351154,12.8318584070796,12.2955974842767,11.9949093223035,11.867525298988,12.1898263027295,12.3838162930563,12.6600628171056,12.92546316243,13.1593767599024,13.6684737966157,13.4932100548974,13.7037037037037,14.0109264739358,14.6633876421765,16.0190103438636,17.3362968028723
South Africa,15.6983568075117,15.4216553878188,15.2431313944132,14.9659863945578,14.5509730405285,14.2466609388425,14.0022126953395,14.1462223849628,14.3933560664393,15.759776262205,16.8064560003627,17.3823007353563,17.6444605067662,17.8786928924066,18.5922516302263,19.9010939607373,21.3428288241988,22.2808412228084,22.8090850653525,23.217194249699,23.6316307865485
