Female 40-59 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Iran,16.4745437079731,15.6818907697221,14.9099774943736,14.1734217636944,13.4968455376763,13.8861629048086,12.9710597543202,11.9558761137039,11.7431125972232,12.7633128352741,15.1753104455807,17.0589760580829,19.3613909652259,20.9972681083565,23.5665248501257,28.4873209401511,32.2128851540616,33.252865313934,30.7767319596371,26.7222730676429,24.0131782147637
Iraq,19.6858638743456,18.5084541062802,17.5174637291779,15.7437822618489,13.938185443669,12.7229488703924,11.9255381035486,11.5865202574782,10.9425543781372,12.0099683695965,12.0284755748302,12.5403081332856,14.0956421133822,15.0262578349992,16.6616238023197,18.059213513759,19.1977433940349,20.4864430762171,22.0671981776765,23.3783151847151,24.3199696711212
Ireland,21.1934156378601,22.4066390041494,22.4113475177305,22.1133659902029,21.2100611828688,19.5214105793451,18.1656804733728,17.7639046538025,19.7383390216155,21.68409466153,23.6401673640167,24.582338902148,24.7269550021844,26.0566270004103,27.8254091971941,28.7528005974608,28.6125089863408,27.0138888888889,24.8657718120805,23.6824983734548,23.8246505717916
Israel,19.376026272578,21.9257540603248,21.1946050096339,21.0567823343849,20.0278164116829,18.436754176611,17.4721189591078,16.7315175097276,17.7689594356261,19.9045170767536,21.208184475479,22.0544701006513,21.4986376021798,21.617497456765,21.9020172910663,22.3489167616876,22.6660877116804,22.4854530340815,22.76,23.4359868293628,24.2452830188679
Italy,23.1490041179931,24.5553040103493,23.5709244883557,24.4000905523695,24.2746756086893,23.9021639529146,25.4566131366738,24.753252962672,24.9523485364193,25.0152325502674,25.494051049117,27.022460743391,28.2046294495234,29.7751723249372,30.1439896456884,28.6441009587165,26.2501644953283,23.8697470623382,22.3138280045579,21.9947808994476,22.3452164048266
Jamaica,17.2222222222222,18.1588902900378,16.5289256198347,15.359477124183,15.0313152400835,14.6887159533074,13.4935304990758,13.126079447323,13.3000831255195,14.24,15.9754224270353,18.7958883994126,21.5925394548063,23.2067510548523,23.0982019363762,22.2677595628415,21.7539089055065,22.7770177838577,24.4290657439446,24.9823570924488,24.9273255813953
Japan,17.2046068534054,18.3823042451268,19.5040172075663,20.8671435154575,22.4106488183647,23.8185955442663,25.1558761079842,26.4341829183,28.4619429263396,28.6815644205358,27.8634327205314,26.7961135290872,25.3237984163035,26.1270175004638,26.9852226022025,27.1305657475206,26.1639667790478,23.8953202596654,22.6757846747326,21.9809620879821,21.6728814521777
Jordan,13.1578947368421,12.4610591900312,12.037037037037,12.1268656716418,11.9440914866582,12.1693121693122,12.1268656716418,11.7556071152359,11.2395632626847,11.4953726254262,12.3772940674349,13.0225675175731,14.9603803486529,17.6383981154299,20.1196302338227,22.5416036308623,23.8365225608316,24.6425379803396,25.3724989357173,25.4285714285714,26.1383796570077
Kazakhstan,19.3874602715978,20.6571635660788,18.8344268622154,17.3743922204214,18.5430463576159,17.7531775317753,20.2482544608223,18.6359740418758,17.9472140762463,20.0121506682868,21.0174717368962,24.1648808773478,24.8577309601647,24.7428705002338,24.5963156697748,25.0641956012058,27.0773638968481,27.5155347214652,26.1498596415461,24.8577868412579,24.3852679050789
Kenya,16.0969133753734,14.6067415730337,13.2920792079208,12.2474747474747,11.688542036183,11.3508720070943,10.719098370697,9.91886409736308,9.82309916652492,10.4702557785668,11.3717038539554,11.99330917201,11.8735317149569,11.9095889229177,12.7378476234497,14.1135492859631,15.7096149573057,16.759321244579,17.5,18.4298120479516,19.8441204779679
"Korea, Dem. Rep.",7.32261116367077,10.0405483684109,12.6486300189557,16.0216718266254,18.1018142431627,19.6784721382812,22.3126483553747,23.4440267335004,23.5082254453422,21.2781343216126,21.413221009198,21.9922922252011,25.19153142763,29.2508724941157,28.3029430582214,28.491355490645,26.9836296702436,26.7463666197843,28.2479235229588,27.6597425163889,26.7738580913527
"Korea, Rep.",15.6295374403651,15.422322775264,15.1255799072148,14.8339587906252,15.2580213050966,16.0618162875499,17.5630881094953,18.357774156915,19.512422505011,21.4070983084309,24.4401544401544,27.7324225258247,30.6759240351236,32.6433634020618,31.8252667759082,30.6606031594064,28.440330207582,26.978140081924,26.1927421690735,24.3466416957521,23.4097926775474
Kuwait,11.2903225806452,11.5384615384615,9.52380952380952,9.83606557377049,8.30769230769231,9.64912280701754,10.0854700854701,11.006711409396,11.027027027027,13.391557496361,15.5606407322654,16.8685927306617,19.6443007275667,23.2374100719424,26.1378413524057,27.5656324582339,27.4682846111418,26.2295081967213,24.9760306807287,24.3670886075949,24.6563573883162
Kyrgyzstan,21.0989010989011,21.3786213786214,18.859649122807,16.7780252412769,17.3462783171521,17.3302107728337,18.3324425440941,15.7945736434109,13.9991083370486,14.065180102916,15.6511350059737,19.1465256797583,20.355871886121,21.3252606794484,21.7697980121834,22.810275456515,25.286317058469,26.7846607669616,27.1830577313606,26.4410668196157,26.0022909507446
Laos,15.3846153846154,15.6964656964657,15.8333333333333,15.5243600330306,15.1870873074101,14.6103896103896,14.487415592388,13.4352812670672,12.6485972420352,12.5467386788533,12.9211403184006,14.0243902439024,15.172199813838,16.2585421412301,17.2034564021995,18.4484848484848,20.2809879900295,22.3386062419838,24.380333197887,24.8156771439658,24.8320895522388
Latvia,24.6600181323663,25.5978742249779,24.9579831932773,24.4354838709677,25.5269320843091,25.3956292388847,27.4538745387454,26.848528356066,25.0875963559916,25.1862891207153,25.6230529595016,26.4943457189015,27.0919635459818,27.1416454622561,26.8695652173913,27.1505376344086,29.2548298068077,28.9373814041746,26.85546875,24.024024024024,21.1498973305955
Lebanon,17.5732217573222,17.3100871731009,15.2777777777778,14.8250460405157,14.6864686468647,14.9155033063924,15.6094084105488,15.2957171991842,15.1376146788991,17.0896785109983,18.9090909090909,21.0172744721689,23.4670355002305,25.3982300884956,26.527125160188,27.3140495867769,27.6209677419355,27.8460928203094,27.9607843137255,26.8045259461568,25.6140350877193
Lesotho,16.1953727506427,15.2380952380952,14.9450549450549,15.3081510934394,14.7747747747748,14.3780290791599,13.7733142037303,13.5614702154626,13.7209302325581,13.5722041259501,14.3141153081511,14.6364494806421,13.557779799818,12.0386643233743,11.4065180102916,12.2586062132662,14.003294892916,16.1657189277011,17.9343474779824,19.0627482128674,19.843137254902
Liberia,15.1079136690647,15.1843817787419,14.7388059701493,14.24,13.9310344827586,13.768115942029,13.2094943240454,13.0008904719501,12.4886052871468,12.3092573753815,12.9733520336606,13.5714285714286,14.0571982549685,14.1392567278941,14.4646924829157,15.0885558583106,16.0802469135802,17.4795601917113,18.8458539121393,20.1352003862868,21.4366388073187
Libya,13.0522088353414,12.8856624319419,13.2420091324201,13.3504492939666,12.3287671232877,11.130284728214,11.0721793973371,11.0864745011086,11.3482056256062,12.2120817036071,13.2760640374854,14.9122807017544,17.2664141414141,20.253164556962,23.52,26.8892794376098,27.7618364418938,26.8984446477585,25.7124068391057,24.4885045349082,25.0920998772002
Lithuania,22.65625,23.3030090972708,21.5712383488682,21.5500945179584,22.7627627627628,23.7686139747995,25.9136212624585,25.3333333333333,23.948717948718,23.6704900938478,24.5972073039742,26.4802631578947,27.9930595720069,28.4513805522209,26.9919703520692,25.9517766497462,26.6797129810828,27.1994627266622,27.0963270963271,25.5364806866953,23.0940044411547
Luxembourg,27.7027027027027,28.9473684210526,27.0440251572327,25.748502994012,25.5813953488372,24.4444444444444,25.1336898395722,25.130890052356,24.2268041237113,24.0384615384615,25.1121076233184,27.6595744680851,29.5546558704453,29.7709923664122,29.3478260869565,27.9310344827586,26.3843648208469,26.3157894736842,26.4094955489614,26,25.4098360655738
"Macao, China",20.4545454545455,20.6896551724138,19.3181818181818,18.0952380952381,16.9354838709677,18.4,16.3934426229508,14.3790849673203,14.6596858638743,18.5714285714286,25.2173913043478,31.3725490196078,35.3146853146853,37.7926421404682,35.9223300970874,33.5423197492163,32.1100917431193,30.6990881458967,29.483282674772,26.2996941896024,22.6708074534162
"Macedonia, FYR",15.3344208809135,16.0237388724036,15.5523255813953,16.4850136239782,18.2170542635659,19.5416164053076,21.2189616252822,21.8681318681319,22.3739495798319,23.2415902140673,24.5526838966203,25.9332023575638,27.0955165692008,27.3170731707317,27.9024390243902,28.5994123408423,29.2079207920792,29.4176706827309,28.5420944558522,26.7015706806283,24.8387096774194
Madagascar,18.1130171543895,16.5389815232087,14.5774929915899,13.2862190812721,12.4031007751938,12.4461206896552,12.4970746548093,12.3228589032656,11.9005328596803,11.9859884252208,12.2616871245756,12.8506787330317,13.5739001482946,14.3106153041659,15.127549042413,15.6197771587744,16.6940270236141,18.0820335066436,19.6513301700698,21.3573448429826,22.615005349086
Malawi,12.2654155495979,12.1654501216545,12.5,12.4939467312349,12.6652452025586,12.4130355181252,12.418096723869,12.4530327428878,11.8626430801249,11.7280342879408,11.819856018751,12.1476315024702,11.8788032454361,11.3918439716312,11.4691850842177,11.7209784769643,12.3603351955307,13.8569918985558,15.4541346588342,17.0212765957447,18.5291837412781
Malaysia,13.2838840188806,13.3488778781696,13.4115884115884,13.4500426985482,13.1397729387679,13.2840722495895,13.8718173836699,13.8781804163454,14.5996860282575,16.008685353336,17.7494098102649,20.0428299492386,21.4025898443183,22.2814714816065,22.7554375316136,23.6353842470673,24.7126765395391,25.7708161582852,26.4119866107008,26.4885259458342,26.3834092058675
Maldives,18.9189189189189,19.5121951219512,17.3913043478261,16.3265306122449,16.0714285714286,13.8461538461538,13.1578947368421,11.3636363636364,11.4285714285714,10.7438016528926,11.8518518518519,13.8888888888889,17.1974522292994,19.7604790419162,22.2222222222222,25.3886010362694,28.8557213930348,30.8056872037915,30.7339449541284,28.3185840707965,25.764192139738
Mali,15.7616530514176,15.5103844454264,15.2173913043478,14.8936170212766,14.5010046885466,14.124466137889,13.7796373779637,13.575234712002,13.1572904707233,12.5907488073014,12.4272573681246,12.3831775700935,12.6520320379709,13.1582420483041,13.5933806146572,14.4442073821208,15.4466019417476,16.4859580519019,17.5075639872434,18.5726178763339,19.9013389711064
Malta,19.620253164557,18.5185185185185,19.0184049079755,20.2453987730061,20.253164556962,21.5189873417722,21.0843373493976,22.8571428571429,25.2747252747253,26.1780104712042,28.2051282051282,28.0788177339902,26.2135922330097,26.0869565217391,26.0663507109005,27.3584905660377,28.9719626168224,29.4392523364486,28.3018867924528,27.1428571428571,25
Martinique,16.5217391304348,17.3228346456693,16.3265306122449,15.7232704402516,16.5680473372781,16.4705882352941,17.8571428571429,18.8571428571429,19.8924731182796,21.7616580310881,23.7623762376238,27.8846153846154,29.4392523364486,30.2752293577982,28.310502283105,25.2293577981651,23.0769230769231,23.5023041474654,23.5023041474654,24.0566037735849,23.7864077669903
Mauritania,12.9909365558912,13.563829787234,13.953488372093,14.0280561122244,13.9130434782609,14.0483383685801,13.9290407358738,13.662456946039,13.5490394337715,13.2209405501331,13.3644133644134,13.9661016949153,14.6650573325287,15.8868335146899,17.1712158808933,18.3934276586034,19.492600422833,20.4572329523059,21.4338507021434,22.590782122905,23.8190286094478
Mauritius,13.0081300813008,12.5435540069686,12.3867069486405,12.7320954907162,13.768115942029,15.0442477876106,15.2749490835031,16.6340508806262,18.4410646387833,20.3180212014134,22.0563847429519,23.8095238095238,26.2672811059908,27.5811209439528,28.1609195402299,27.6923076923077,26.3812154696133,26.2585034013605,25.9158751696065,25.7801899592944,25.1017639077341
Mayotte,0,0,0,0,6.25,9.52380952380952,11.5384615384615,11.7647058823529,11.3636363636364,9.83606557377049,10.8108108108108,12.6436781609195,14,15.929203539823,17.4603174603175,19.2857142857143,20.9150326797386,23.1707317073171,25.2873563218391,26.8817204301075,26.6666666666667
Mexico,14.4834014483401,14.2469135802469,13.437779296567,13.2210998877666,13.1746886052591,12.9925030549226,12.8600793260184,13.1129057632807,13.4110093924623,14.557523080582,16.2261672570951,18.2588323493581,20.9095763616946,23.7111118683341,25.7603156337334,26.7617970728289,26.9585718052518,26.6903968724806,26.5691981408781,26.6998665006675,26.5999969832722
"Micronesia, Fed. Sts.",20,16.6666666666667,20,16,14.2857142857143,12.9032258064516,11.1111111111111,9.52380952380952,10.8695652173913,11.7647058823529,14.8148148148148,14.8148148148148,16.3636363636364,14.8148148148148,14.2857142857143,16.3934426229508,19.3548387096774,20.9677419354839,25.3968253968254,25.4237288135593,26.2295081967213
Moldova,20.0960768614892,21.9285714285714,20.4005006257822,20.823927765237,22.0073183481443,22.2113022113022,24.113475177305,22.2222222222222,21.1286089238845,22.7954144620811,24.9065420560748,27.6142131979695,28.2898241875333,27.0225646670336,25.7464788732394,26.2853841709994,30.1549463647199,32.1362229102167,30.9768637532134,27.662424648359,23.8095238095238
Mongolia,14.7286821705426,14.5833333333333,14.2561983471074,14.0255009107468,13.946117274168,13.6740331491713,13.751507840772,13.8947368421053,11.5004492362983,11.8061674008811,14.3449419568823,17.4183514774495,20.497803806735,23.3586731167934,25.3289473684211,26.9230769230769,29.6092796092796,30.3752233472305,29.5321637426901,27.5504322766571,25.2571428571429
Montenegro,17.7884615384615,17.9372197309417,16.1825726141079,16.8582375478927,18.1132075471698,19.0647482014388,22.0689655172414,22.1453287197232,22.972972972973,23.8709677419355,25,26.4150943396226,26.7295597484277,26.1006289308176,26.25,26.4797507788162,27.639751552795,27.2727272727273,26.813880126183,25.7142857142857,24.3589743589744
Morocco,13.2320071524363,13.2280355380059,13.1212381771281,12.4699879951981,12.1366849960723,13.112292051756,14.0184049079755,13.9220080681309,13.5391542048561,14.4754316069057,16.1804077709892,18.4682939429162,20.3639672429481,22.1301639906291,23.3345960279236,25.1847258822922,26.7366640127388,27.3328505913589,27.0983552476554,25.8639034093538,25.1073353430164
Mozambique,15.0576806314511,15.0070126227209,14.9360613810742,14.7540983606557,14.5669291338583,14.3384388263517,13.9793614962915,13.8547158758055,13.6775106082037,12.8463476070529,12.877030162413,13.0135712957799,13.368315842079,13.5470214696099,13.2545115121344,12.9563668744435,13.1766088745225,13.9171312998797,15.3030923612533,17.2648335745297,19.0071699319542
Myanmar,17.6341350601295,17.2807201172284,17.1460800902425,16.7607175945422,16.5167865707434,15.9396306348051,14.9988213107025,14.1106886354035,13.9333559026938,15.5511545213125,17.6485536402524,19.9724238614705,22.1603003212199,23.7776387918031,25.2321654706627,26.7753083073587,27.5614081176934,27.410419802107,26.7629513343799,25.9809382349301,25.648185081771
Namibia,15.9183673469388,16.1172161172161,15.7894736842105,15.0724637681159,15.1898734177215,14.2231947483589,13.0268199233716,12.3519458544839,12.0165745856354,12.56038647343,13.519313304721,14.7749510763209,15.3571428571429,15.4478225143796,15.6773211567732,16.3817663817664,17.828418230563,19.949012109624,21.4720194647202,22.332361516035,23.0769230769231
Nepal,15.1286716922277,15.0142314990512,14.8634114863412,14.6459747817653,14.4734566833823,14.582371942778,14.7199127708873,14.8366879595034,14.4530833954628,14.351894746595,14.6241830065359,15.3368405670028,16.6422677668352,17.8966001342855,19.1679299309416,20.4896304381725,21.9643637422926,23.720823798627,25.406345067362,26.4063149148317,26.5571280083153
Netherlands,22.38864800946,22.7575982209044,22.4188790560472,22.3250527683065,21.773082223243,21.3265306122449,21.3103254769921,21.4997951099577,23.5224117413725,25.1376616724292,26.9460333250435,28.6268801552644,28.9338892197737,28.695652173913,27.1778215984225,25.1289693912645,23.4465523117119,22.7760822877812,23.0525720746184,23.5828694763149,23.52
Netherlands Antilles,17.5438596491228,15.8730158730159,17.1428571428571,17.5675675675676,17.5,16.8674698795181,16.6666666666667,19.3548387096774,21.2121212121212,23.7623762376238,28.4210526315789,31,33.0188679245283,33.6283185840708,34.5132743362832,34.8214285714286,32.7586206896552,30.6306306306306,26.605504587156,23.8095238095238,22.3300970873786
New Caledonia,16.6666666666667,18.75,16.6666666666667,16.2790697674419,17.6470588235294,16.3934426229508,15.9420289855072,15.7894736842105,18.0722891566265,18.9473684210526,20.7547169811321,22.0338983050847,23.015873015873,25.7352941176471,25.6944444444444,25.8278145695364,25.4658385093168,25.5952380952381,26.0115606936416,26.1111111111111,25.9459459459459
New Zealand,21.7070600632244,21.86616399623,21.4588634435963,21.1450381679389,20.7239176721079,19.4695989650712,19.2672141503474,19.4899817850638,20.828471411902,22.4424209962507,24.7837150127226,26.79769894535,27.6273519963286,27.4250440917108,26.1571125265393,24.7126436781609,24.0718562874252,24.2684354272337,24.4640122511485,24.3406179351922,24.0416821734276
Nicaragua,13.0568356374808,12.664907651715,12.5,12.6091173617847,12.75,12.3297491039427,11.8372379778052,11.1650485436893,10.5110896817743,11.377245508982,12.8465443186255,14.2701128503822,16.0149608976539,17.2664141414141,18.8110026619343,20.9569110240627,23.0379071009076,25.0256673511294,26.0024906600249,25.9439707673569,25.9072338380197
Niger,11.4001530221882,12,12.1791044776119,12.2989102231448,12.1797752808989,12.1684867394696,12.2895622895623,12.6016260162602,12.7059410883674,12.0068244828322,11.5356754798986,11.207817987479,10.9682299546142,11.1029642819734,11.2482492997199,11.3557953461058,11.4626459865291,11.7049145970869,12.2021400953152,12.994438787499,14.473046847969
Nigeria,15.3105440539239,14.8044151820294,14.4808027923211,14.3533740410208,14.2272297841072,14.0204845746821,13.6507851867651,13.3495032417557,13.0158535588788,13.012808948223,13.0480684635687,13.0390304201418,13.0494836216182,13.282115092638,14.0542902625035,15.1984594602363,16.4802260388993,17.7469199731559,18.9619006184157,20.2868371656499,21.8110121017466
Norway,25.3187613843352,25.8420441347271,25.9877573734001,25.9775040171398,24.4866529774127,22.4702380952381,20.7281553398058,20.1904761904762,21.8080149114632,23.5934664246824,25.4416961130742,26.5297389816003,26.7513314215485,27.1898533491875,26.6129032258065,25.6791961295125,24.6926970354302,24.2595204513399,24.4989633724948,24.5584239130435,24.3975903614458
Oman,14.7982062780269,14.0562248995984,13.3333333333333,12.8834355828221,12.6315789473684,12.1145374449339,11.8794326241135,11.8571428571429,11.3970588235294,10.9988776655443,10.9792284866469,12.290008841733,14.1509433962264,16.1723163841808,18.937939859245,21.6627634660422,23.9566395663957,25.3542510121457,25.8958432871476,25.386012715713,24.7614917606245
Pakistan,18.5635600152697,17.2093951029771,15.784503305302,14.6146466261593,13.6303607423368,13.2034373694575,13.1546707503828,13.3587379984246,13.3050298625603,13.4200098664842,13.8080279232112,14.3369264855983,15.1271753681392,16.0545308740978,17.1428831502198,18.5849876345164,20.5274847736753,22.0506084270393,23.1127698341202,23.7972074084981,24.1383727597692
Panama,15.1079136690647,14.6137787056367,14.1304347826087,13.6363636363636,13.3333333333333,13.0331753554502,13.3333333333333,13.8992537313433,14.7899159663866,16.1119515885023,17.7397260273973,19.4496560350219,21.3218390804598,22.8877005347594,23.6236236236236,23.7870937352803,23.8372093023256,23.7382378100941,24.1948802642444,24.7195512820513,24.9804228660924
Papua New Guinea,14.5882352941176,14.5652173913043,14.1716566866267,12.7354260089686,13.2850241545894,12.8847530422334,10.5403602401601,10.8030040439053,11.5075376884422,12.347294938918,13.1818181818182,14.8037258815702,16.1109471820596,17.4603174603175,18.0378987766851,18.273444347064,18.7247780468119,19.4413198350206,21.0396909027046,22.5576380826008,23.8681179996845
Paraguay,12.5500667556742,12.9259694477086,13.2368148914168,13.1938125568699,13.4136546184739,13.1805157593123,13.2408575031526,12.8891316220644,13.047619047619,14.2375737152485,15.2157456472369,16.2671232876712,17.0053141606752,17.3663024726854,18.3030949839915,20.090067550663,21.9834710743802,23.8255787817487,25.0485018322914,25.4156275976725,25.489404641776
Peru,15.4130377408287,14.9860594795539,14.3060064935065,13.8161364035859,13.5808127100519,13.6647613983783,13.8840478680144,14.1356944301452,14.5162777829014,15.2465615565247,16.3424424888065,17.7933121937158,19.2346904098416,20.6511269504912,22.1315965670461,23.2377642629597,24.4132497364479,25.3705784770161,25.8520365752286,26.1829813160032,26.1431709265176
Philippines,14.0483533976719,13.9072847682119,13.6558980438648,13.5026737967914,12.8096443906198,12.5377571079254,12.5995473216531,12.8230506983394,13.3156652984713,14.3874315364658,15.5497300664452,16.7939831187815,18.010631200637,18.8761863248202,19.8923051476669,20.9560972255647,22.162074554295,23.3378499060758,24.1129840278187,24.5700978373543,24.8870025355529
Poland,22.7643527782053,23.3154400339031,21.3622695777226,21.8500896001977,22.2294964885133,22.544080604534,23.3784746970777,21.6065900624377,22.0271307908882,24.1760460303841,26.8061028594524,28.5967668372777,27.7295568752855,26.5973178318291,26.5475823837388,28.6100566793198,30.4347826086956,30.4241435562806,28.2978723404255,25.0448469417279,23.0321923146094
Portugal,21.1370930765704,21.8393376594316,21.7918199523913,22.0382165605096,22.7792436235708,22.9175387191293,23.489932885906,22.9050279329609,23.6842105263158,24.3128964059197,25.2456538170824,26.6262403528115,27.5207806288399,28.784609852571,29.7423887587822,29.4523032281465,28.2266910420475,26.1768506553443,24.1772625280479,23.1602966343411,22.9934082977898
Puerto Rico,12.4094202898551,13.5398230088496,14.6812080536913,16.6666666666667,16.5945165945166,16.6223404255319,18.0487804878049,19.1550925925926,21.1887727022565,23.0287206266319,24.5959595959596,25.8603736479843,25.8529553099471,25.7532956685499,25.69573283859,25.3902662993572,25.1256281407035,25.160403299725,24.7232472324723,23.8361266294227,23.1638418079096
Qatar,9.09090909090909,13.3333333333333,15,15.3846153846154,7.89473684210526,10.5263157894737,10.8433734939759,11.1111111111111,14.3790849673203,14.4444444444444,17.6744186046512,18.4100418410042,17.2506738544474,20.5673758865248,20.5298013245033,22.6530612244898,24.236641221374,24.1502683363148,23.3221476510067,22.2748815165877,21.8045112781955
Reunion,14.7286821705426,14.6666666666667,14.9425287356322,14.1414141414141,14.2857142857143,14.859437751004,15.5038759689922,16.1971830985915,16.504854368932,18.2352941176471,20.0542005420054,23.0769230769231,25.5813953488372,25.9911894273128,25.5230125523013,24.1516966067864,22.9287090558767,23.0055658627087,23.5934664246824,23.9285714285714,24.4288224956063
Romania,22.3709142586452,23.0880391285016,21.6976127320955,22.876557191393,23.5254171517268,23.8086408307065,25.5867709815078,24.311408462942,23.5329137608437,24.3011683254003,24.9470151889792,25.367348778509,27.2168165962915,27.8026905829596,29.2325271376881,31.1346415387604,31.4240254574383,29.7010509131721,27.0772135963072,25.4763967085318,23.188081102274
Russia,22.600344574655,25.1066754031291,24.188644026975,23.5680980888787,25.2826469552974,24.7015232606011,27.1633007890865,24.5470378746523,22.8663568726035,24.5998048137492,25.8908457915216,29.2735348903854,29.2567343967172,28.3980973879394,27.5050942957564,28.3495715623646,30.695625977305,29.973596093992,27.6180215177772,24.6996891450708,22.2404635441816
Rwanda,12.4087591240876,12.3407643312102,12.2267759562842,12.0221948212084,11.9309262166405,11.7330944917152,12.9759704251386,11.1567635903919,10.373781148429,10.7344632768362,11.9951632406288,12.6666666666667,12.726586102719,12.6055988073546,12.9455081001473,14.902951342728,17.2426336849764,18.2313076324853,18.9103546969232,19.2165767811524,19.893899204244
Saint Lucia,16.2790697674419,16.2790697674419,15.2173913043478,14,15.0943396226415,13.7931034482759,13.5593220338983,14.0625,12.5,13.3333333333333,16.0493827160494,18.6046511627907,21.5909090909091,23.0769230769231,24.7422680412371,26.7326732673267,27.1844660194175,28.0373831775701,28.0373831775701,27.027027027027,26.1261261261261
Saint Vincent and the Grenadines,13.8888888888889,10.8108108108108,16.2790697674419,15.2173913043478,12.7659574468085,8.16326530612245,14,13.2075471698113,10.9090909090909,13.4615384615385,14.8148148148148,20.7547169811321,21.4285714285714,22.6415094339623,24.0740740740741,24.5283018867924,25,25.4237288135593,26.6666666666667,25.8064516129032,26.6666666666667
Samoa,10.5263157894737,10.6382978723404,11.1111111111111,12.9032258064516,11.4285714285714,10.958904109589,12,11.8421052631579,12.8205128205128,12.5,13.2530120481928,15.1162790697674,15.2941176470588,16.2790697674419,15.9090909090909,12.3595505617978,13.9784946236559,15.2173913043478,20.2127659574468,25.8064516129032,26.6666666666667
Sao Tome and Principe,14.8148148148148,15.3846153846154,14.8148148148148,13.3333333333333,11.4285714285714,14.6341463414634,14.2857142857143,13.4615384615385,12.0689655172414,11.2903225806452,11.1111111111111,11.8421052631579,13.2530120481928,13.3333333333333,15,17.5925925925926,19.1304347826087,21.4285714285714,22.962962962963,23.6111111111111,25
Saudi Arabia,15.2380952380952,14.7291196388262,14.2715067130781,13.6653895274585,13.2258064516129,12.8011611030479,12.205615942029,9.80358074048322,9.21289251625398,9.39863608183509,11.5214816410036,12.8064363464269,14.9091826437942,17.027700203789,19.5729537366548,21.0915934755332,22.7931335466977,24.4978165938865,25.308929217724,26.1745296956565,26.2330674470194
Senegal,14.6766169154229,14.7540983606557,14.7251308900524,14.5868945868946,14.2857142857143,14.0657511444028,13.7114142139268,13.2384781936282,12.5931842385516,11.8311808118081,11.5778894472362,11.6704805491991,12.2436391673092,13.3387888707038,14.6329546842555,16.0340821068939,17.4163549984838,18.7906371911573,20.0635848083863,21.3615588164542,22.9265715795034
Serbia,21.1727325245523,21.5138361367336,19.9273482096523,21.1027568922306,23.1792886523107,25.2321262766945,27.0893371757925,25.610278372591,24.6677740863787,24.9562341956818,25.1662104028158,26.2693156732892,26.7322755573408,26.1842370489821,26.7936765301986,27.7868517762352,28.339164437127,27.9543094496366,26.6176470588235,25.3941201533873,24.2476726564191
Sierra Leone,16.3141993957704,16.3074039362699,16.2185602775369,16.347687400319,16.0818713450292,15.8139534883721,15.4029850746269,15.203426124197,14.9332061068702,14.5357316480311,14.2006413192854,13.9269406392694,13.8415245737212,14.19624217119,14.8217636022514,15.4909090909091,16.1197974014534,16.5660225442834,17.3880873103959,18.6591414400547,20.1176844783715
Singapore,14.5454545454545,15.3721682847896,14.819587628866,14.2387732749179,14.8075024679171,15.2036199095023,16.6385135135135,18.018018018018,19.4259012016021,23.4953703703704,28.5070140280561,33.4591788579519,35.3552139592854,34.1125198098257,30.2450229709035,26.4115898959881,24.081484176064,24.8467363865849,26.0348583877996,25.9955752212389,24.5567710298001
Slovak Republic,23.2453677709152,23.6680327868852,21.0179076343073,21.4542190305206,21.9267654751526,21.6666666666667,22.2529644268775,21.161191749427,21.5642458100559,23.6257735711685,25.9312839059674,27.521613832853,27.5923932543954,27.545551982851,28.5816108339273,29.881762809029,31.0756972111554,30.6588148693412,28.099173553719,25.2688172043011,23.364854215918
Slovenia,24.9350649350649,24.875,22.4242424242424,22.7058823529412,23.5498839907193,23.9955357142857,25.2375923970433,23.9219712525667,23.766364551863,25.049504950495,26.594700686948,28.61328125,29.1505791505792,28.6948176583493,28.6532951289398,28.2567049808429,27.9114533205005,26.6341463414634,24.4334975369458,22.5422045680238,21.5863453815261
Solomon Islands,12.5,12.5,11.1111111111111,12.5,12.987012987013,12.0879120879121,12.962962962963,11.5384615384615,11.8421052631579,12.6436781609195,12.6262626262626,13.1578947368421,14.3410852713178,15.9722222222222,17.8683385579937,19.1428571428571,20.1044386422976,21.219512195122,22.2727272727273,23.4913793103448,24.6406570841889
Somalia,15.8033362598771,15.3181461115475,14.8174157303371,14.1609482220836,13.618890719385,12.9202689721422,12.5345622119816,12.3560535325241,12.2448979591837,12.7162367223065,12.9317269076305,13.1941148552444,13.5100742311771,13.691026827012,14.1720779220779,13.9877125303615,14.1701428390848,14.4724977457169,15.1019993910484,16.4389883699465,17.7351150202977
South Africa,16.9336051252184,16.420041536864,16.0630102334138,15.3923339353803,14.6080339762874,14.2702031952846,14.1253764029565,14.324503710855,14.7058823529412,16.086314485781,17.423511878671,18.5039531358814,19.1659827256028,18.8211910404403,18.1001428464025,18.1552895981087,18.9150840427854,19.9870540851554,21.1292220993687,22.0221213840045,22.6349922458762
Spain,21.8823366938268,22.6505383490629,22.5553358423168,23.4538736446787,23.3167515039334,23.5839227943192,23.1565735801694,22.648546467072,22.6024631536443,22.659436871953,24.3648398715078,25.9211849684557,27.5055533777604,29.393213069257,30.8941755537326,30.6442463533225,28.7326319171151,25.966322996696,22.7502168940768,21.1406635590897,21.1767005473026
