Female 20-39 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Iran,26.9572526416907,26.3068242308102,25.6001500375094,25.1780889216409,25.7602608634012,25.8034838076546,26.6968561315844,27.8701739499364,27.6731845605873,29.226089231977,32.9741904066228,36.8463510904953,40.1960784313726,40.2200832333342,36.1873912202669,30.6661721756061,26.8302521008403,25.5714316783019,26.1468667853812,25.5012896247608,24.0543601359003
Iraq,29.6684118673647,26.6606280193237,25.4433100483611,24.7067104645706,23.3100697906281,25.3100050959742,25.5381035485748,25.9750094661113,27.0831009481316,27.5759608933193,29.0974552000655,29.9104263704765,29.701761151819,30.7244903721272,31.9717599596571,32.7536100263373,32.8327871572572,32.3109870358331,31.3283029612756,30.6132674193333,29.9845196347898
Ireland,26.7489711934156,24.8271092669433,22.4113475177305,22.0433869839048,22.9095853161115,24.1813602015113,26.3905325443787,28.2633371169126,27.7019340159272,29.0588882773803,30.5439330543933,32.0763723150358,31.6295325469637,29.0110791957325,26.0717069368667,24.4585511575803,24.2990654205607,24.7916666666667,24.7986577181208,23.9752765126871,22.712833545108
Israel,33.8259441707718,28.8863109048724,27.4566473988439,25.3943217665615,26.5646731571627,28.2219570405728,29.4211364843335,29.8151750972763,29.1887125220459,28.6081527726772,28.5807080220851,28.4191829484902,28.1198910081744,27.3143438453713,27.1373679154659,27.3888255416192,27.6595744680851,27.6807980049875,27.08,26.205694363742,25.377358490566
Italy,30.0991679973107,29.345892626132,30.2713087116757,28.2674313311198,27.3873742528065,26.457320081765,26.2492246192019,27.76886035313,28.6181075561607,29.4225170943064,28.8295312023321,26.9628304512025,24.3564805809505,21.8578882947884,20.1844361753762,19.7612991586774,19.9499934201869,19.8731992299011,19.6360345867686,19.0971633849595,18.546529616006
Jamaica,31.3888888888889,29.5081967213115,27.1546635182999,23.8562091503268,21.3987473903967,21.011673151751,25.8780036968577,28.6701208981002,31.1720698254364,32.88,32.1812596006144,30.5433186490455,29.2682926829268,29.4655414908579,30.2904564315353,29.8497267759563,28.9598912304555,27.2229822161423,25.8823529411765,25.4057868736768,24.781976744186
Japan,30.1009526517844,31.1176847171019,32.2494253600725,33.1810622908778,34.4413318543308,33.0493376373675,30.9595227663375,28.9617930742831,26.52762065614,26.6986723380299,26.7696585818013,26.0359835713848,24.4245288809772,21.756539484262,20.2114642487372,19.2491948792719,18.7056985445276,18.2359023034289,17.5626863054533,16.9448337367818,16.6209233215347
Jordan,24.5614035087719,25.8566978193146,27.3148148148148,27.4253731343284,27.3189326556544,26.2433862433862,23.0410447761194,24.8259860788863,24.9839434810533,30.4919629810034,31.7968416559966,33.259341472438,34.8335974643423,33.8044758539458,33.278955954323,32.1986888552698,32.057642334042,31.769436997319,30.8641975308642,29.734693877551,28.1095998423024
Kazakhstan,30.2802658191274,27.7844890070065,31.0883828637592,28.8006482982172,26.3870493009566,27.8256115894492,28.1613653995345,31.3089261662789,31.4604105571848,30.7533414337789,30.6269270298047,30.7575948569268,32.0256689671873,31.5568022440393,29.36092790539,27.5203751256001,26.4822569980163,26.4689850648643,27.4778665515008,27.3371256842331,25.5449371845807
Kenya,26.452041154995,26.3324690290982,25.3465346534653,23.6742424242424,23.1819794253281,23.4850724209282,24.3292907019478,25.5070993914807,26.4075523048137,27.8458082747627,28.6891480730223,29.5511569556733,30.5158574784652,30.6992192554889,30.5947153532085,30.8986415882968,31.8477605307431,32.9859999417877,33.5833333333333,33.4534624721576,32.7253092940817
"Korea, Dem. Rep.",32.2043519394513,35.9721954045182,37.825262795106,37.7089783281734,34.9038721906309,29.7836335065877,29.2641573414717,28.5505430242272,31.0328044388202,34.1137123745819,31.8490501160492,31.5013404825737,29.3681522365928,28.5609934258583,29.5745361484325,28.3255703797268,26.8504738779666,24.8867010470386,23.9304184297132,24.0028433773004,24.1820654347652
"Korea, Rep.",28.0854594482473,28.6858974358974,29.2593185090386,28.0464490547334,27.7731708872871,28.5871389708862,31.3836612489307,34.0937145114304,36.3911807206451,37.106833580114,34.7704847704848,32.5891369543485,29.4833571574433,27.2108569587629,25.6744334758803,23.1410563267911,21.5716919131201,19.4103094455935,17.7142384242976,17.4810589937856,17.5738861932069
Kuwait,29.0322580645161,30.7692307692308,31.4285714285714,30.6010928961749,30.7692307692308,30.2631578947368,31.4529914529914,34.7651006711409,35.2432432432432,40.4657933042212,40.7322654462243,42.0316868592731,40.2586903799515,36.9064748201439,33.9401820546164,32.2195704057279,31.715388858246,31.25,30.2972195589645,29.1139240506329,27.8350515463918
Kyrgyzstan,29.4505494505494,28.8711288711289,30,26.354862657758,23.4304207119741,23.4192037470726,25.2271512560128,29.312015503876,29.9152920196166,30.3602058319039,30.5455993628037,31.0800604229607,32.9537366548043,33.4006054490414,32.8630971465213,31.1358712472919,29.8071127185051,28.9970501474926,28.4885407600812,27.9896759392028,26.2313860252005
Laos,30.6508875739645,29.002079002079,27.6851851851852,27.085053674649,27.2193690388848,27.9220779220779,25.7213014119092,26.4882577826324,27.4369947693771,28.2509347735771,28.3228433913365,29.3360433604336,30.995966490847,32.6594533029613,34.0926944226237,33.430303030303,32.3589394969409,31.2099187687046,30.1909792767168,30.1901435778036,29.7201492537313
Latvia,27.92384406165,28.1665190434012,30.9243697478992,30.1612903225806,28.1811085089774,27.2795779954785,27.0110701107011,27.2074659009332,27.1899088997898,26.3040238450074,25.7788161993769,26.0904684975767,27.6719138359569,26.972010178117,24.695652173913,22.1326164874552,19.411223551058,19.3548387096774,20.8984375,21.8218218218218,21.3552361396304
Lebanon,27.4755927475593,27.3972602739726,27.6709401709402,26.1510128913444,25.5775577557756,26.3776634827333,27.583749109052,29.9116247450714,32.1100917431193,32.7693175408911,32.4155844155844,33.253358925144,33.0567081604426,32.5663716814159,31.7812900469885,29.6280991735537,27.6209677419355,25.9024196747322,24.4313725490196,24.2294186500195,24.1715399610136
Lesotho,27.2493573264782,26.9047619047619,26.5934065934066,26.6401590457256,26.8468468468468,27.140549273021,27.403156384505,27.6299112801014,26.7441860465116,26.4929424538545,27.4353876739563,28.6118980169972,30.9372156505914,33.128295254833,34.4768439108062,34.6767422334173,34.7611202635914,34.9309504467912,34.7477982385909,34.4718030182685,33.9607843137255
Liberia,28.537170263789,28.4164859002169,27.4253731343284,26.4,25.6551724137931,25.4830917874396,26.4189886480908,27.426536064114,28.0765724703737,27.7721261444557,27.6998597475456,27.797619047619,28.1628696073679,29.2182827851346,30.0683371298405,30.8242506811989,31.5432098765432,32.1398364815337,32.3628801663634,32.2790922259778,31.8500112943302
Libya,28.1124497991968,28.3121597096189,28.158295281583,27.4711168164313,26.6596417281349,26.6609145815358,25.6482130343378,24.390243902439,27.2065955383123,31.2907431551499,35.1425224521671,38.2105263157895,37.3106060606061,34.4073647871116,31.76,29.4752698970625,29.6030607364897,30.3293687099726,29.9430074528716,28.2218941151656,25.8288988948015
Lithuania,28.0539772727273,29.111266620014,32.0905459387483,30.7498424700693,28.6486486486486,27.319587628866,27.4086378737542,28.4266666666667,28.5641025641026,28.5192909280501,27.2824919441461,26.5899122807018,26.1422787738577,25.8703481392557,25.2625077208153,23.3502538071066,20.8741030658839,19.6104768300873,19.8198198198198,20.7439198855508,21.0954848260548
Luxembourg,30.4054054054054,28.9473684210526,28.3018867924528,26.3473053892216,26.1627906976744,28.3333333333333,28.3422459893048,30.3664921465969,31.4432989690722,30.7692307692308,29.1479820627803,28.0851063829787,26.7206477732794,26.7175572519084,26.4492753623188,26.2068965517241,25.7328990228013,24.7678018575851,24.0356083086053,24.2857142857143,24.3169398907104
"Macao, China",35.2272727272727,31.0344827586207,25,20.952380952381,22.5806451612903,28,35.2459016393443,40.5228758169935,43.455497382199,40.4761904761905,35.2173913043478,34.5098039215686,34.6153846153846,31.7725752508361,28.4789644012945,24.7648902821317,20.4892966360856,18.2370820668693,17.629179331307,18.6544342507645,18.6335403726708
"Macedonia, FYR",27.2430668841762,29.3768545994065,30.9593023255814,30.2452316076294,30.2325581395349,30.8805790108564,31.7155756207675,31.7582417582418,31.7226890756302,30.2752293577982,30.0198807157058,30.0589390962672,29.9220272904483,29.6585365853658,28.0975609756098,26.052889324192,23.7623762376238,22.0883534136546,21.1498973305955,21.0471204188482,20.9677419354839
Madagascar,25.832492431887,26.2730959891843,26.7521025230276,26.1837455830389,25.3643410852713,25.4310344827586,25.8132459630236,26.9459848018074,27.7442273534636,28.0079195857447,28.1927396186994,27.8054298642534,28.3737024221453,29.3446051943524,30.51872528495,31.8454038997214,32.4409647682788,32.5303292894281,32.2812816548489,31.9343156223644,31.4665798409228
Malawi,27.2117962466488,27.4939172749392,27.2379912663755,27.2639225181598,27.2068230277186,26.5836689857195,26.4898595943838,26.1943102522813,28.1373569198751,27.8784336645237,27.791729449188,26.7654751525719,26.6607505070994,28.1139184397163,29.5297439392464,30.8064655544991,32.0065176908752,32.7439239168721,33.258020786263,33.5836462244472,33.608373020268
Malaysia,27.7815239379636,27.105800058292,26.5984015984016,25.4910333048676,25.8328680439233,27.8489326765189,29.9970734562482,31.662811616551,32.3839425880242,32.3430714567706,32.2724490688118,32.0748730964467,32.1693583587953,32.3185960175498,32.0624683864441,31.2485037107972,30.3505060323632,29.2772739763671,28.3034907815738,27.1035765970643,25.8573596358118
Maldives,29.7297297297297,26.8292682926829,26.0869565217391,26.530612244898,25,24.6153846153846,26.3157894736842,27.2727272727273,26.6666666666667,28.9256198347107,31.1111111111111,35.4166666666667,38.2165605095541,40.1197604790419,38.8888888888889,34.1968911917098,30.3482587064677,27.0142180094787,26.1467889908257,26.1061946902655,25.764192139738
Mali,28.3998077847189,28.1926646045073,27.9790660225443,28.026412325752,27.8298727394508,27.5472849298353,27.5034867503487,27.1504694240041,27.2101033295063,27.5668948350965,27.6140416744885,28.6381842456609,29.1456541085731,29.5367559720206,29.9408983451537,30.403243012588,31.2718446601942,32.1720583007465,32.8645024122986,33.0280784076289,32.5510923185342
Malta,27.2151898734177,24.6913580246914,25.7668711656442,26.9938650306748,29.746835443038,32.2784810126582,34.3373493975904,32,29.1208791208791,27.2251308900524,26.1538461538462,27.5862068965517,28.6407766990291,28.9855072463768,27.0142180094787,24.5283018867925,22.4299065420561,20.5607476635514,20.2830188679245,20.4761904761905,20.6730769230769
Martinique,29.5652173913044,26.7716535433071,26.530612244898,23.8993710691824,24.8520710059172,22.3529411764706,27.9761904761905,30.2857142857143,32.7956989247312,32.1243523316062,29.7029702970297,26.4423076923077,24.2990654205607,22.9357798165138,23.2876712328767,22.9357798165138,22.1719457013575,20.7373271889401,19.815668202765,19.3396226415094,19.4174757281553
Mauritania,29.3051359516616,29.5212765957447,28.8372093023256,28.4569138276553,28,26.8882175226586,26.9382391590013,27.0952927669346,27.3003033367037,28.2165039929015,29.3706293706294,30.4406779661017,31.0199155099578,31.1751904243743,31.3647642679901,31.8119580100411,32.3890063424947,32.6763894363421,32.4464153732446,31.7388268156425,30.8715901530273
Mauritius,27.2357723577236,27.1777003484321,26.8882175226586,26.790450928382,27.7777777777778,29.8672566371681,31.9755600814664,33.2681017612524,34.4106463878327,34.452296819788,34.1625207296849,33.015873015873,30.8755760368664,29.7935103244838,28.5919540229885,27.6923076923077,26.6574585635359,25.0340136054422,24.2876526458616,23.7449118046133,23.8805970149254
Mayotte,0,16.6666666666667,25,33.3333333333333,25,23.8095238095238,23.0769230769231,23.5294117647059,27.2727272727273,29.5081967213115,29.7297297297297,29.8850574712644,31,33.6283185840708,35.7142857142857,35,33.9869281045752,32.3170731707317,31.0344827586207,29.5698924731183,28.7179487179487
Mexico,28.2498028249803,27.5555555555556,26.3971400031544,25.3153759820426,24.3541442411195,24.7399187555732,26.302075793984,27.6758089045047,29.8466294138628,31.9712006226892,33.4056442303865,33.5469965326586,32.8070487718049,31.5739257845776,30.4307085319744,29.6682645602077,28.6197322910366,26.9581222714066,25.1974188890393,23.6458817705911,22.5228894218441
"Micronesia, Fed. Sts.",26.6666666666667,27.7777777777778,25,24,25,22.5806451612903,25,28.5714285714286,28.2608695652174,27.4509803921569,29.6296296296296,29.6296296296296,29.0909090909091,33.3333333333333,33.9285714285714,34.4262295081967,32.258064516129,32.258064516129,31.7460317460318,30.5084745762712,29.5081967213115
Moldova,31.6253002401922,30.5,32.2277847309136,29.8532731376975,27.7574490329326,28.6977886977887,29.2671394799054,30.7588075880759,30.2274715660542,28.968253968254,27.4299065420561,27.3604060913706,30.2077783697389,31.1502476609796,29.5774647887324,26.1698440207972,22.4672228843862,20.8668730650155,21.6580976863753,22.5050234427328,21.5686274509804
Mongolia,27.906976744186,27.5462962962963,27.6859504132231,27.6867030965392,27.5752773375594,27.7624309392265,27.9855247285887,28.5263157894737,29.9191374663073,32.511013215859,34.4941956882255,35.7698289269051,37.9941434846266,37.5259156876296,35.1973684210526,31.9041614123581,28.2661782661783,26.5634306134604,26.2573099415205,26.4553314121037,25.6571428571429
Montenegro,25.4807692307692,28.2511210762332,29.4605809128631,29.5019157088123,28.6792452830189,29.4964028776978,29.6551724137931,31.1418685121107,29.3918918918919,30,29.9382716049383,28.3018867924528,28.9308176100629,28.3018867924528,27.1875,25.8566978193146,23.9130434782609,23.5109717868339,23.0283911671924,22.8571428571429,22.7564102564103
Morocco,27.4921770227984,27.4432379072063,27.3774720550301,27.65606242497,25.8837391987431,25,27.2188139059305,29.0990587180636,30.3907380607815,31.5626383355467,32.264707901421,33.7336949502777,34.5647558386412,34.0666247642992,32.6370474592781,30.2485402779931,28.5927547770701,27.7093893314024,27.3057165747679,26.909376879308,25.9294783959076
Mozambique,28.6885245901639,28.6395511921459,28.3631713554987,28.0304779496652,27.6212184003315,27.2559512825244,27.571751048049,26.8599882835384,25.1909476661952,28.8233177401943,29.5823665893271,28.8064696040156,28.0859570214893,28.0616873299063,29.247044181705,31.3446126447017,32.8592418454305,33.7542363616486,34.1286094613967,33.8880849011095,33.5845092935105
Myanmar,32.099907493062,30.5212476449655,28.1349877796578,25.8822538532806,24.4829136690648,25.6768385516648,27.4634606317775,29.3356569497254,31.3053150843933,32.686681370122,34.0265130659438,34.7905430066102,34.5601609969426,33.2254148118171,31.4478682988603,29.675430275105,28.5202942335479,27.8299016939383,27.3846153846154,26.5781656145563,25.5776134515664
Namibia,29.7959183673469,28.2051282051282,26.9736842105263,26.3768115942029,25.5696202531646,25.8205689277899,25.095785440613,25.3807106598985,28.5911602209945,29.3478260869565,30.1502145922747,30.1369863013699,31.3392857142857,33.0320460147905,33.7899543378995,33.7606837606838,33.5790884718499,33.0146590184831,32.7858880778589,32.6530612244898,32.0044918585065
Nepal,28.9316350402911,29.0559772296015,29.2105829210583,29.2725509214355,28.6183641708456,28.0418397169666,27.5862068965517,27.4316017837773,27.968899776334,28.9539516353192,29.4362745098039,30.2060499780798,31.2549906840564,32.5703473112373,33.6421312671944,33.7491553615053,32.8785745496917,31.5881006864989,30.3172533681008,29.4349813045285,28.8958183417286
Netherlands,29.4245171462357,27.9466271312083,26.8436578171091,25.864588407209,27.3311897106109,28.7172011661808,30.5836139169472,32.2360333287802,31.9582176385032,31.0795236265847,28.9977617508083,26.5769044153324,24.4907683144729,23.5252643948296,23.4891543904419,23.6157285337613,23.173917982506,22.5387136882559,22.1594120972301,21.9811427922299,22.2742857142857
Netherlands Antilles,28.0701754385965,26.984126984127,25.7142857142857,25.6756756756757,27.5,30.1204819277108,33.3333333333333,33.3333333333333,35.3535353535354,32.6732673267327,28.4210526315789,26,25.4716981132075,23.8938053097345,22.1238938053097,19.6428571428571,18.1034482758621,18.018018018018,18.348623853211,18.0952380952381,18.4466019417476
New Caledonia,30,28.125,27.7777777777778,27.906976744186,27.4509803921569,29.5081967213115,28.9855072463768,31.578947368421,31.3253012048193,33.6842105263158,33.0188679245283,31.3559322033898,31.7460317460318,30.8823529411765,29.8611111111111,29.8013245033113,27.9503105590062,26.7857142857143,25.4335260115607,24.4444444444444,23.7837837837838
New Zealand,29.1886195995785,26.9557021677663,25.275657336726,24.5801526717557,25.3371185237757,27.5549805950841,29.3114339861023,31.6332726168792,31.6802800466744,31.5479378682378,29.618320610687,27.7564717162033,26.6177145479578,26.3227513227513,26.072186836518,25.4926108374384,24.750499001996,24.0343347639485,23.8514548238897,23.7000753579503,23.3717901004838
Nicaragua,29.8003072196621,28.6279683377309,27.027027027027,25.800193986421,24.25,25.0179211469534,26.078914919852,26.6450916936354,27.8688524590164,28.6142001710864,29.6759078484967,31.3432835820896,32.6759605576335,33.9015151515152,33.8657202011239,32.5965304980414,31.4201815269621,29.9024640657084,28.7920298879203,27.9415347137637,26.8204758471521
Niger,26.9319051262433,27.728813559322,28.1194029850746,28.956927867151,29.1685393258427,27.808112324493,26.7003367003367,25.9581881533101,25.8362456315527,26.466197483472,26.8018833755886,26.7216368911284,25.9959657085224,25.6415627945952,25.6827731092437,26.0662115539896,27.3867638880306,28.4711306716965,29.4218145850193,30.465262003603,31.2642723686942
Nigeria,28.1281763226876,28.0548024786987,27.9232111692845,27.7281979019884,27.2962664893803,27.1621747068107,27.0376196443331,26.4961052287887,26.4668627931683,26.7959588670395,27.6141725985763,28.4622270214973,29.230184375594,29.9546798479435,30.6503802815436,31.5254984240125,32.6103761095365,33.3860825041219,33.5513844432704,33.1101888784608,32.2768979955829
Norway,29.933211900425,27.4099883855981,24.3183082915971,23.1922870915908,24.2813141683778,25.8928571428571,27.9126213592233,29,29.170549860205,29.038112522686,27.8710247349823,26.4869490800171,25.6042605489553,25.1684502576298,25.1536098310292,24.972087830294,24.4757772957339,23.589562764457,23.0822391154112,22.9959239130435,22.958500669344
Oman,28.2511210762332,27.710843373494,26.6666666666667,26.0736196319018,25.7894736842105,26.2114537444934,26.5957446808511,26.2857142857143,26.1029411764706,25.9259259259259,30.2670623145401,32.9796640141468,35.2201257861635,35.8757062146893,35.1247600767754,33.1967213114754,31.3279132791328,30.1619433198381,29.2403248924988,28.8828337874659,28.3174327840416
Pakistan,24.5896275290396,24.9887797337057,25.8173314745694,26.8028461784458,26.9236115938,26.6276779853196,26.4318529862175,26.7983735337321,27.2235014751385,27.4495138369484,28.3602094240838,29.5265005352386,31.161311914324,32.0408981555734,32.3469174123194,32.2313013835974,31.6870071275451,31.5082927955887,31.2543603568211,30.6839352364612,29.7912574572694
Panama,28.0575539568345,26.7223382045929,26.0869565217391,25.8620689655172,25.9863945578231,26.7772511848341,28.4375,30.2238805970149,31.9327731092437,33.2072617246596,33.0821917808219,32.332707942464,31.3218390804598,30.2139037433155,29.8298298298298,29.5807819123881,28.9803220035778,28.4003421727973,27.6218001651528,26.8429487179487,26.1942051683634
Papua New Guinea,29.4117647058824,28.4782608695652,27.9441117764471,26.2780269058296,27.2946859903382,28.1317108088762,27.2181454302869,29.6938186019642,31.2562814070352,32.4171029668412,31.8939393939394,30.9048569527611,30.3334316907642,30.1058201058201,31.1585512113217,32.0552147239264,32.6069410815174,32.7146606674166,32.1215314365999,31.5806933156411,30.9985802177
Paraguay,27.2363150867824,25.7344300822562,25.0258531540848,24.385805277525,24.4176706827309,26.1461318051576,27.3644388398487,28.399781540142,29.1904761904762,28.7700084245998,28.8417865253596,29.9315068493151,31.4160675211003,32.691201840138,33.1643543223052,32.6244683512634,31.7591499409681,30.9058215329288,30.0064669109722,28.9900249376559,27.991927346115
Peru,27.0783847980998,27.067843866171,27.0698051948052,26.6830725962384,26.5963947448824,26.9972085604147,27.7680957360288,29.2082775661485,30.3974914691506,31.2814491781281,32.1367917245638,32.2571346209282,32.3251546251614,32.3380209336672,31.8826465396555,31.3756154068926,30.4555290462187,29.202119120244,27.9561512884456,26.78716490658,25.6888977635783
Philippines,27.1813749875634,26.1374387202202,25.8076467101363,25.7002801120448,26.0486623362325,27.28580332742,28.3259284097577,29.4768869826606,30.3416179179729,30.3228596137215,30.6192898671096,31.0416371952657,31.5772483698108,32.0540508410771,31.9868413798173,31.5106404923162,30.9173419773096,30.1604409817387,29.4999115930925,28.8925493091746,28.0853819865505
Poland,30.8296136678467,29.6440175165984,29.6443979605177,27.2940740283013,27.37769313177,29.1218227616212,30.6211963375185,31.2345873340679,29.449705656514,27.7343158532277,27.1698494493281,28.7285258196929,29.8817318917821,29.1112130946918,26.4551894056052,22.9109250688992,20.694591728526,19.6519847743339,19.6360582306831,19.784734679706,19.3093939212277
Portugal,29.6882164144888,30.0962183933766,29.409218783813,28.3014861995754,26.2532981530343,26.3708664713269,26.2929332806948,27.9329608938547,28.1927244582043,29.0217182394772,29.3461829176115,28.6475560455715,26.9786772677991,24.5954692556634,22.3022878760584,21.0554951033732,20.5850091407678,20.2695218755769,19.8204936424832,19.1481270203461,18.7475765800698
Puerto Rico,28.5326086956522,26.9911504424779,25.4194630872483,28.1818181818182,27.7056277056277,30.6515957446808,30.0609756097561,30.2083333333333,30.2146395156852,29.2950391644909,28.7373737373737,27.826941986234,27.0543008169149,26.3653483992467,25.278293135436,23.921028466483,22.8871630881681,22.0439963336389,21.4944649446494,21.5083798882682,21.4689265536723
Qatar,36.3636363636364,26.6666666666667,30,30.7692307692308,28.9473684210526,26.3157894736842,34.9397590361446,37.6068376068376,35.2941176470588,37.2222222222222,34.8837209302326,37.6569037656904,41.2398921832884,38.2978723404255,37.3068432671082,34.8979591836735,33.3969465648855,34.1681574239714,34.7315436241611,34.2812006319115,33.5338345864662
Reunion,27.906976744186,26.6666666666667,26.4367816091954,24.7474747474747,24.3697478991597,25.7028112449799,27.906976744186,31.6901408450704,33.6569579288026,33.8235294117647,33.3333333333333,30.7692307692308,28.8372093023256,27.9735682819383,27.6150627615063,27.5449101796407,27.3603082851638,26.530612244898,26.3157894736842,25.8928571428571,25.1318101933216
Romania,30.9924206537186,30.5135615829257,32.3395225464191,30.6496448059302,28.4827318587505,28.0363434081216,27.5960170697013,27.2656182118342,28.4317060724613,28.2821289485071,29.0974920522783,30.4876949427567,30.1450339636497,28.0362481315396,25.1571129308703,23.3728385467262,20.972553699284,20.7019691868177,20.4783885858162,20.1277609354699,19.5586423210485
Russia,32.8011190147212,30.4332539593754,32.1381262042389,29.3834906746489,26.7694473776839,27.7549059969809,27.6367527083055,30.1684473212197,29.0025646885554,28.0193665318952,27.2411939381528,27.9787414190624,29.8431398504203,28.6708588627324,26.07458869545,23.0559554928081,20.5115698566858,20.8104081542342,22.0064037390552,22.2722089444991,21.6658619024626
Rwanda,27.1897810218978,27.1496815286624,26.844262295082,26.5104808877928,26.0596546310832,25.7501119570085,26.4325323475046,27.4336283185841,27.329360780065,26.9420903954802,26.4328899637243,28.6881720430108,31.3444108761329,31.2572469769753,30.8983799705449,30.2313214570593,30.2412998666182,31.896455949339,33.016457119493,33.0021761756079,32.2546419098143
Saint Lucia,30.2325581395349,30.2325581395349,28.2608695652174,22,20.7547169811321,22.4137931034483,23.728813559322,28.125,29.1666666666667,32,32.0987654320988,32.5581395348837,34.0909090909091,35.1648351648352,34.020618556701,30.6930693069307,29.126213592233,26.1682242990654,26.1682242990654,25.2252252252252,25.2252252252252
Saint Vincent and the Grenadines,25,24.3243243243243,20.9302325581395,21.7391304347826,23.4042553191489,22.4489795918367,24,28.3018867924528,30.9090909090909,30.7692307692308,31.4814814814815,32.0754716981132,32.1428571428571,32.0754716981132,31.4814814814815,30.188679245283,28.5714285714286,27.1186440677966,26.6666666666667,25.8064516129032,26.6666666666667
Samoa,28.9473684210526,27.6595744680851,27.7777777777778,24.1935483870968,25.7142857142857,27.3972602739726,29.3333333333333,32.8947368421053,28.2051282051282,30,30.1204819277108,25.5813953488372,24.7058823529412,27.906976744186,31.8181818181818,34.8314606741573,34.4086021505376,32.6086956521739,28.7234042553191,26.8817204301075,28.8888888888889
Sao Tome and Principe,37.037037037037,38.4615384615385,37.037037037037,33.3333333333333,22.8571428571429,21.9512195121951,22.4489795918367,21.1538461538462,27.5862068965517,25.8064516129032,27.7777777777778,30.2631578947368,31.3253012048193,32.2222222222222,33,33.3333333333333,33.0434782608696,32.5396825396825,31.8518518518519,30.5555555555556,30.4054054054054
Saudi Arabia,27.1111111111111,27.0316027088036,26.8523122824465,26.6922094508301,26.4516129032258,26.44412191582,25.4755434782609,28.5763949243873,29.9764836076912,29.1010539367638,31.517174545063,33.4595362044486,34.460141271443,35.2781341988075,34.772789488092,34.5420326223338,33.4361361652604,32.221615720524,31.327232304431,30.291539446469,29.192429319866
Senegal,28.2752902155887,28.9120715350224,28.8612565445026,28.4900284900285,27.6450511945393,26.2172284644195,25.2333094041637,24.8066811011444,25.5324813631523,26.7066420664207,28.0201005025126,29.2202077099102,29.9614494988435,30.6601200218222,31.2690851349701,31.9464424034525,32.9323764277772,33.4293145086383,33.3562467777969,32.8121241279769,31.7787336804769
Serbia,29.4627383015598,31.5246880086815,33.5495588998443,31.1027568922306,29.8814420517784,29.5961002785515,28.9736200399025,29.2933618843683,28.7375415282392,27.3293133631589,27.4736018771998,28.135661248244,28.4394456718216,27.8572868373312,26.3275233076611,24.9081257656186,23.5027783494546,22.7829698857736,22.6470588235294,22.2624627183639,22.0394024680667
Sierra Leone,29.3051359516616,29.4283036551078,29.4015611448396,29.2663476874003,29.2397660818713,28.7043189368771,28.2388059701492,27.9443254817987,28.1011450381679,28.8770053475936,29.6839212093449,30.0228310502283,30.0234035439652,29.6152699075455,29.7775395336371,30.6181818181818,31.6670336930192,32.7697262479871,33.2408435072142,33.1280998802805,32.7767175572519
Singapore,29.2929292929293,27.831715210356,27.319587628866,26.3964950711939,28.6278381046397,32.2171945701357,36.9932432432432,40.3903903903904,42.456608811749,38.6574074074074,32.8657314629258,27.9848985370458,25.0103863730785,25.0792393026941,25.3828483920368,24.1827637444279,21.8988723172063,18.6801298232961,16.9934640522876,17.1828908554572,18.2195397963033
Slovak Republic,29.5339696799551,28.125,28.6050895381715,26.8402154398564,26.8526591107236,29,29.7628458498024,30.5958747135218,29.4599627560521,28.7586457954132,29.4032549728752,30.2593659942363,31.0369573017582,29.903536977492,26.7640769779045,23.5757792905769,21.4415067004708,20.3165255796835,20.3606311044328,20.5837173579109,20.1733648542159
Slovenia,29.3506493506494,29.25,30.5454545454545,28.9411764705882,28.1902552204176,28.4598214285714,28.6166842661035,29.7741273100616,29.8086606243706,29.1089108910891,28.7536800785083,28.02734375,27.1235521235521,25.2399232245681,22.7316141356256,20.6896551724138,19.6342637151107,19.9024390243902,20.3940886699507,20.6554121151936,20.3815261044177
Solomon Islands,27.5,29.1666666666667,29.6296296296296,28.125,27.2727272727273,26.3736263736264,25.9259259259259,26.1538461538462,26.9736842105263,28.735632183908,30.3030303030303,31.140350877193,31.7829457364341,31.9444444444444,31.974921630094,32.2857142857143,32.6370757180157,32.4390243902439,31.8181818181818,30.8189655172414,29.9794661190965
Somalia,28.5338015803336,27.1798900235664,26.685393258427,25.8889582033687,25.5354200988468,26.1287223823247,26.3594470046083,27.3887332710862,28.0912364945978,28.5280728376328,29.04953145917,27.9781680113906,27.5503711558855,27.1785383903793,27.2402597402597,28.3897699671382,29.2504108203767,30.1848512173129,30.8839947224196,31.4749861546982,32.0280784844384
South Africa,28.5090273733256,27.9335410176532,27.3772565252386,27.0720449528397,27.1987258892231,27.8036295951605,28.4971256501506,29.1739576419477,30.284421460892,31.9106368789596,32.4712895590427,32.6901806562615,32.8682534099347,32.7306780827154,32.7945267273137,32.7460106382979,32.5038201266099,32.5302071346375,32.3964760851732,31.9342030629609,31.2984632736501
Spain,30.7761358928325,30.95839425761,29.8973017796772,28.7055545460052,26.4865802869042,25.4647145912157,26.2315657358017,27.7831706943238,29.0934786997779,30.6536663018605,31.3735033583179,31.0094175733748,28.6989851474367,25.566628821328,22.1616078753076,20.3119935170178,20.1951650469842,20.687870705784,21.1925230696427,21.0113988013632,20.4104769351056
