Total 40-59 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Somalia,15.5545735749006,15.1587301587302,14.6557842441448,14.1506460762685,13.5240211052485,12.8765792031098,12.41840223811,12.1698113207547,12.054586808188,12.4539877300614,12.6707234617985,12.9175146653897,13.227908964633,13.4190662566396,13.9229136044423,13.747037276449,13.9427046941498,14.2460789309779,14.8816809465524,16.2300023185718,17.5290166234429
South Africa,16.3060956000585,15.914705499935,15.6530236836054,15.1761380841829,14.5802781851309,14.2584737517998,14.0606727660453,14.2328347340635,14.5535689988298,15.9250755287009,17.1183418765322,17.9518648721736,18.415163098374,18.3554222695173,18.3451051872104,19.0213145854257,20.1246253928806,21.1315585515762,21.9718058529622,22.622189941363,23.1365092778423
Spain,21.4966617872827,22.1434443074394,21.9157390076511,22.7320938357874,22.9794540825389,23.424408014572,23.1425221191771,22.6929683027117,22.7079632347262,22.8738258441229,24.6380410758189,26.1757123946213,27.8791623452567,30.0389813990933,31.7436784449386,31.589737344213,29.6405681795351,26.7088657987977,23.4162873637958,21.808864374291,21.8836565096953
Sri Lanka,13.3616504854369,14.0233722871452,14.4795928550045,15.0017869907076,15.4712460063898,15.6936688664878,15.9638754233349,16.3419310942042,17.4762896136942,18.8209487249794,21.5941179604667,25.110064502918,25.8194111018568,24.5559334845049,24.1042645297964,24.9614232549696,25.176841630998,25.7281553398058,25.0292977553412,24.1810168567404,24.3619275776283
Sudan,13.3188248095756,13.2113821138211,13.2146525162616,13.2490920096852,13.1781914893617,13.0852340936375,13.0137988200302,13.0004573234108,13.1335129747887,13.2185585059819,13.4164159862484,13.7733216186883,14.3214335324351,15.2360200297513,16.3932859218475,17.7089029617739,19.0818919583572,20.5641198869918,22.041437264561,23.2007601839866,24.0920352116388
Suriname,14.8837209302326,14.4578313253012,13.1487889273356,12.6126126126126,12.8342245989305,12.396694214876,14.5205479452055,15.4255319148936,15.3465346534653,16.1662817551963,17.5213675213675,20.0400801603206,22.2011385199241,24.0875912408759,24.1622574955908,24.5733788395904,24.7508305647841,24.5928338762215,26.0517799352751,26.8488745980707,27.0226537216828
Swaziland,13.8686131386861,13.3550488599349,13.2183908045977,13.2315521628499,13.0337078651685,12.4031007751938,12.1262458471761,11.7563739376771,11.5606936416185,11.7768595041322,12.1996303142329,12.1994657168299,11.8333333333333,10.8864696734059,10.6753812636166,12.0274914089347,14.6981627296588,17.5803402646503,19.4899817850638,20.2710665880966,20.561282932417
Sweden,26.1724875267284,27.0035802809144,27.3930481283422,27.0364623739333,25.3046505844317,23.5538198681962,22.5992779783394,23.4758653730986,24.9328192545858,25.920471281296,27.0090293453725,26.8645189761695,26.2750161394448,26.205516950937,25.6254504272624,24.7377974989915,24.4887830057574,24.8553779782332,24.4328097731239,24.2168790113996,23.7748344370861
Switzerland,26.2204220848433,26.0895641743303,24.6996996996997,23.2069672131148,22.6067270375162,22.8183683130819,23.8841405508072,24.7913446676971,25.8636092912448,26.2821423497656,27.6270006958942,29.0244557914539,29.8012373305252,29.6406411582213,28.248730964467,26.3965087281796,25.052166441635,24.8606736127938,24.9430660433897,24.5222551928783,23.9544172932331
Syria,14.2574257425743,13.1545978451516,12.4025974025974,12.1526491293072,11.9585687382298,11.6609180153887,11.1433028749721,10.409540538042,10.0864779874214,10.7172187243362,11.7012900490582,13.038021024005,14.7256165296601,16.637406605969,18.937190769347,21.6323961393202,23.7074607329843,24.5465761875386,24.6929143091671,24.7993038791894,25.5750318333288
Tajikistan,19.1780821917808,18.4062850729517,15.3624579932789,13.1872509960159,13.6301835486064,14.0406976744186,14.9178255372946,13.1406044678055,11.4441930618401,11.0764970578055,11.7036796887664,14.1392501912777,15.5901060070671,16.2715794898222,16.3390954297892,17.2432789775231,20.1185277604492,22.9022019440587,25.1192520511353,26.0813308687616,25.8932589325893
Tanzania,12.3905371846817,12.4828375286041,12.4975183641056,12.467888337044,12.4135902338579,12.3285955794878,12.2186495176849,12.1676141573446,12.2166791059434,12.1780328306419,12.0916468899241,11.7591263330599,11.4700592819556,11.6364752840037,12.1992550585551,12.9384533206719,13.780862562255,14.5502014734985,15.3428450896189,16.486007582732,18.0254177668546
Thailand,13.9189517107498,13.906978698374,13.4867231025251,13.1848676854268,13.3638074751277,13.8676453178643,14.5903859174001,15.919990864799,17.1998235553595,19.040888608058,22.7251583928142,25.4295115774789,27.6684424485243,28.4719541314574,28.1073288169755,27.4219309357273,26.7294655740383,26.3614346984887,25.9722184687728,25.5948831915009,25.4058696037404
Timor-Leste,14.2528735632184,14.0388768898488,14.4,14.519056261343,14.7107438016529,14.8588410104012,12.3711340206186,13.0699088145897,13.5135135135135,14.0164899882214,13.7931034482759,13.4207870837538,12.8205128205128,12.5631768953069,11.6121062384188,12.2994652406417,13.4715025906736,14.8909395973154,16.8679245283019,17.4521857923497,18.4390547263682
Togo,14.3717080511663,14.375,14.2857142857143,14.1939252336449,13.7963397465978,13.2352941176471,12.7560186848724,12.4327555289898,12.2802547770701,12.3420577617328,12.5142857142857,12.7982646420824,13.3166199675564,14.1298633017876,15.3955471340597,16.9108143041792,18.4181908057341,19.8024330010061,20.9871281220697,22.0531710442024,22.9953008943459
Tonga,11.1111111111111,10.9090909090909,11.7647058823529,9.87654320987654,11.2244897959184,12.7659574468085,14.4329896907216,15.0537634408602,12.9032258064516,13.6842105263158,14.1414141414141,15.3846153846154,16.3461538461538,16.504854368932,17.5925925925926,17.6991150442478,15.7894736842105,17.2131147540984,19.672131147541,21.3114754098361,25.2032520325203
Trinidad and Tobago,16.0377358490566,16.2274618585298,15.7769869513642,15.4960981047938,15.1234567901235,14.6389713155292,14.5505097312326,14.6983857264231,15.5427631578947,17.3396674584323,20.3245749613601,23.6722306525038,25.297619047619,26.207906295754,26.9314079422383,28.6950252343187,30.7525325615051,30.6002928257687,28.8905435591958,25.4752851711027,23.1010180109632
Tunisia,15.0622876557191,15.4145077720207,14.9692089057319,14.5572354211663,14.6812244102164,14.8076244264031,14.9318463444858,14.0362842722684,13.7658227848101,15.3889199776161,17.4690508940853,19.9939258959304,22.228648544438,23.8445281631903,25.6818581734999,27.7721261444557,29.6940710810588,30.3243549300332,29.0124441608168,26.851632282033,24.822974036192
Turkey,15.8629677899832,16.2501523832744,14.6323321054123,13.895486935867,14.7370746796288,14.821285579093,15.3654521034617,15.2914798206278,15.4390657038424,15.912358669368,17.3432844804237,19.4342963129496,21.4437619708077,23.7053710998562,25.6644132059949,27.1267341238954,27.5969283880676,27.6289591786218,27.4207649122068,26.7330326126406,26.5656285617472
Turkmenistan,19.2402972749794,18.9807976366322,16.394472361809,14.3386243386243,14.4881170018282,14.20071400238,14.7902097902098,13.1660470879802,12.0261794382329,12.7059947456413,14.6189735614308,17.6130497625439,19.6059493915395,20.9112361590125,21.8803712616019,23.2251688354472,25.7370517928287,27.8363298202108,28.0412058778973,27.9654710522399,27.1630370806357
Uganda,12.6550387596899,12.6970672995423,12.7615679339817,12.8915512292525,12.8799915263214,12.73411678296,11.8688265507704,11.3957418046637,10.9882671480144,10.5273204485803,9.87639161755075,9.08330720183966,8.95049856496139,9.44873958044776,10.2918951595492,11.3678494522985,12.4965059111762,13.6691698565292,14.9014099298973,16.2520274782941,17.8527210772551
Ukraine,21.8441655941656,23.8808947854061,22.6660745173204,22.4702249669166,24.1836971912843,23.6974172752866,27.4709244234843,26.0144557489099,24.3665548727294,25.6820006658442,25.6558215674238,27.9727282411846,28.4245972356722,28.2366526287189,27.94271742927,28.9960592079969,30.9478189464255,30.8029724429766,28.5687568462956,25.1974374551279,22.8395237959289
United Arab Emirates,14.4927536231884,15,13.1868131868132,12.5,13.3333333333333,12.9943502824859,12.3152709359606,15.2374202693125,17.1749598715891,17.5647881530234,19.0432098765432,19.2608908467939,20.6625610533022,26.0492876395841,31.7193850503622,34.4195185852301,33.0282227307399,30.659434770197,28.8727663576515,28.7422103522828,29.613473888283
United Kingdom,26.2856352608807,27.221234789742,26.5924539830444,25.8790410127141,24.4624090541633,23.1986909272006,22.9263961644322,22.4683935991513,23.6377295200825,24.4202474070501,25.5886197355243,26.9764354463989,27.123216853261,27.1151757465095,26.3013151425762,25.2008228104683,24.6873068660055,24.8423397361722,25.0754598781252,24.6802782140453,24.2492917847026
United States,22.4596355156769,22.53273425221,22.630228738877,22.6896696949642,22.2831717296133,21.2654091380011,20.4128680251713,20.2168645656267,21.4156514233025,23.5495157970966,25.9288081655908,27.5203144612539,27.3070142299458,26.2816925141574,24.9059667084592,24.0576583206498,24.1098867239128,24.5484856539096,24.7767472596417,24.8282988670876,24.8548645443675
Uruguay,20.8482142857143,21.6694772344014,21.6929133858268,22.0244716351502,22.7839088643645,23.1802120141343,23.079561042524,22.3107569721116,21.46529562982,20.9792376820576,21.5597711532671,22.5563909774436,23.0358731099911,23.7900874635568,24.3127147766323,24.2595204513399,24.8466257668712,25.3797293565313,25.5085211654755,25.8852594015921,25.777166437414
Uzbekistan,22.1095977193538,20.7690187431092,16.7328815143725,13.8082673702726,13.8072168392917,13.7869356800458,14.9260280842528,13.3879931766907,11.9705609981966,12.3521968672281,13.9489828866645,17.1600106395106,19.3034217248948,20.7502970633169,21.5014109799897,22.8053551778946,25.506144461144,27.9676104060185,28.8871371864531,28.2882333370301,26.7550359514792
Vanuatu,12.7659574468085,11.1111111111111,12.3076923076923,10.958904109589,11.7647058823529,11.8811881188119,11.864406779661,12.2137404580153,12.751677852349,12.7906976744186,13.6842105263158,14.2857142857143,15.4471544715447,16.1870503597122,16.5584415584416,17.9941002949853,19.2934782608696,20.6030150753769,22.1445221445221,23.0769230769231,23.8589211618257
Venezuela,14.8017275225756,13.9624458353394,13.5110172846022,13.1199824040471,13.1934731934732,13.1250490619358,13.0092071272438,13.5022802055071,14.4478216818642,15.8926308165852,17.4935474620017,19.271924573481,20.4586145159069,21.1306765523633,22.1284491530496,22.9303325039584,23.9856769781655,24.9082924308964,25.3077326408829,25.5559606270507,25.5910755910756
Vietnam,19.9568776494664,19.496855345912,18.2655729909653,16.8744586472086,15.8911837381696,15.2829598749349,13.9057693750469,12.6800140498771,12.5016981901067,13.5026591370141,15.2295234099894,18.8938447814451,23.326107223489,25.5790361677363,26.2863614566009,25.9127520724322,26.3561186556407,27.4051938680162,27.5198661647846,27.4634330640664,26.3611777769818
Virgin Islands (U.S.),14.2857142857143,16.6666666666667,18.1818181818182,14,15.625,14.1176470588235,17.3469387755102,19.811320754717,25,25.4716981132075,28.4403669724771,29.3577981651376,27.027027027027,25.9259259259259,21.9047619047619,19.4174757281553,18.75,20.6521739130435,23.5955056179775,24.390243902439,24
West Bank and Gaza,13.9165009940358,12.4760076775432,11.8181818181818,11.5288220551378,12.0658135283364,12.2106943335994,11.8483412322275,11.1547085201794,10.5018587360595,10.4357798165138,11.0193712289616,11.9287991498406,12.6530612244898,13.5756385068762,14.1922149500517,14.7413398443461,15.9857904085258,17.2541743970315,19.1650639212581,21.0537319673845,22.4473889321902
Western Sahara,15.3846153846154,16.6666666666667,12.5,11.5384615384615,12.8205128205128,13.1578947368421,12.6666666666667,13.6612021857923,12.8440366972477,13.7931034482759,15.1419558359621,17.4603174603175,20.9829867674858,23.444976076555,25.2762430939227,27.390180878553,28.641370869033,28.7558685446009,27.6211950394588,25.9299781181619,24.7863247863248
"Yemen, Rep.",14.2095503013445,13.4643838511943,12.7969348659004,12.1614628255994,11.377151799687,10.4060913705584,9.63007159904535,9.02812037493833,8.86127355425601,10.7124452460706,11.0072061169481,11.3558515699334,11.6044191606893,11.9854765071719,12.8813023549866,14.4164695279937,16.4633526481651,18.6007696230701,20.3060963114754,21.4807173464529,22.6829086574281
Zambia,12.654980761009,13.0369253956292,13.0749014454665,12.9524886877828,12.6692456479691,12.4056315037747,12.1752684447523,12.1002210759027,12.1648963075367,12.0992534036012,11.8265189147879,10.9643891634009,10.1622029422859,10.1141598237533,10.7991488355598,11.6245831348261,12.7256188059559,13.856631450275,15.1754561860838,16.7278661770706,18.4072385688631
Zimbabwe,14.1869770825755,13.5810177958164,13.4061833688699,12.8025333634924,12.4159138958293,11.8514915693904,11.0424392253811,10.8059229117215,10.5610245627449,11.1500042687612,11.4232961387172,10.4448897795591,8.92193308550186,8.46104497825932,10.2704091463806,13.9868891537545,18.5030140656397,22.4105263157895,24.1805320314835,24.0818641584346,23.5559363304324
