Total 10-14 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Indonesia,12.1296176279974,11.3693549733475,10.4460611010219,11.2147645197588,12.0363322243224,12.1702911793372,12.2579016666326,12.059354345938,11.6390245002424,11.1366983112448,10.1740079307086,9.38497892451143,8.80107691050547,8.57440047175993,8.0222801779582,7.36420711998694,6.71821014711624,6.45800928936034,6.33578012070504,6.20716595109463,6.01747243249997
Iran,10.2524685153432,10.6035205364627,11.914854404718,12.4447480511131,12.3034195452178,12.4370201535509,12.4338893409276,11.566424322538,13.0662389396129,14.4106488328725,12.2907449479852,10.363733996552,7.0687427574357,7.36913647061785,7.8816322143804,7.71464313176408,7.12609938067758,6.16393158879718,5.71214186825613,5.74056750857499,5.85511729827275
Iraq,10.6662003846826,10.4747550866616,9.89993328885924,14.1104294478528,11.5964740450539,11.9923435419441,13.3851529629894,13.3287764866712,13.4583471622967,12.7896995708154,12.2920892494929,12.1896802068208,12.74033114056,11.8737111965669,11.2086109177687,10.4159674207335,9.90431013331152,9.52371970197114,9.10288615244084,8.58349974419488,8.06819602450306
Ireland,8.82452004041765,9.51728859979459,10.2328863796754,9.87482614742698,10.0169204737733,10.0031456432841,9.99705968832696,9.88700564971751,9.81507823613087,9.22949002217295,7.67411300919842,6.54562828475872,6.21050337764219,6.63119115841179,6.99572483482316,6.75977653631285,6.08289969495783,5.54400554400554,5.3125523713759,5.41903986981286,5.60762509928515
Israel,8.65766481334392,8.34762721555174,10.8325449385052,11.5399610136452,10.3555402140145,9.59189752755436,9.61487383798141,10.2851572020473,10.0620567375887,9.49190396426577,8.90714872637634,8.46038863976084,8.71773750686436,8.72955010224949,8.48886213124624,7.891435739537,7.36522399392559,7.037728026534,6.86733778530848,6.7136104948394,6.46948356807512
Italy,8.9936591467886,7.86122364184066,8.55584730357504,7.58099603760392,7.64458937741295,8.24994561670655,8.17319646218875,7.69474183851063,6.33169002964964,5.26168583714995,4.89722309766432,4.83067898918937,4.61246630503511,4.80496336875454,4.90166865315852,4.55848050649783,4.22837951301427,4.14853446670166,4.21714539582728,4.38876889848812,4.5684745465697
Jamaica,10.6761565836299,10.49902786779,10.6813996316759,10.7386363636364,13.322632423756,14.903129657228,13.4083450539147,12.4510230735742,10.9560067681895,10.9850020267531,10.6349824698091,10.9820089955022,10.3221083455344,9.04522613065326,8.64502470007057,8.37696335078534,8.18245125348189,7.80812324929972,7.27724529641463,6.81159420289855,6.45041014168531
Japan,10.4574926649038,10.5986591651787,11.9308487235344,9.4318262944794,7.6238893995098,7.39121475734418,7.62789502975299,8.37413570648758,6.96728630570663,6.00117982812774,5.18851171637609,4.72741824116502,4.64187848436171,4.49793705432026,4.21626342347005,3.934067935525,3.73007221692329,3.69373884448665,3.75483812212559,3.84426245011443,3.88951189281709
Jordan,12.2881355932203,12.6696832579186,12.8205128205128,11.9241192411924,11.8299445471349,12.448347107438,14.1509433962264,13.8950480413895,13.5567168767292,12.639405204461,12.2604574490006,11.9158878504673,10.8947612424664,10.2199223803364,10.1582236404733,9.53146247991099,8.60127684271619,7.90283578808529,7.35649071256165,6.88855269793242,6.5032711649253
Kazakhstan,14.7695061912576,7.9444513949706,8.93446723361681,10.7658716829023,12.2740102219849,12.1400778210117,10.1139410187668,10.0190114068441,9.66239109390126,9.77080062794348,10.7396014444296,9.14236819587968,6.90071102082275,7.21915285451197,8.71696759536052,8.41066604017385,7.66554563377015,6.78665596698384,6.28399818676337,6.28616369866861,6.4657104437472
Kenya,10.7636603028308,9.75644699140401,11.3277393879566,12.6486372724403,12.898924348831,12.9896142433234,13.0480231199656,13.3519979638585,13.5865158950288,13.8003782918667,13.618726544113,12.3268930087112,11.9276607199667,12.2178669882839,12.7262943460045,12.2837490446745,11.4293400003165,10.681386273628,10.2363154087292,9.93712888578414,9.56328298794052
"Korea, Dem. Rep.",15.6911070034915,15.242446267262,12.486298867373,7.81655844155844,11.5743665333053,10.7273971750358,13.1221719457014,11.5205896490947,7.51017571726397,8.59195137673819,8.16272965879265,8.75552533151989,7.86160900375156,6.69262295081967,6.18070394710317,6.18458232180523,6.38684688957395,6.32436064666588,5.97519281227638,5.63476444837142,5.52886572754662
"Korea, Rep.",12.7114673884754,12.3824821656352,11.2569308707966,12.1486438886932,13.9735352121636,13.0382189453069,11.8556288208441,11.075449338337,9.22711832860267,8.34658365619331,6.68504479669194,7.27846105329549,6.51931879097769,4.95188493072651,4.5719136551055,4.45800662840514,4.32181662800635,4.27087420747196,4.19503531103311,4.0794499618029,3.95671211743086
Kuwait,9.80392156862745,8.58585858585859,7.9136690647482,8.31556503198294,10.0671140939597,10.9126984126984,11.1111111111111,10.1744186046512,10.1354507239608,8.34782608695652,7.98922800718133,7.26194886995184,7.14285714285714,6.98845128812556,7.12737127371274,6.66666666666667,6.13152351977533,5.74383802816901,5.57752341311134,5.577610162763,5.61068702290076
Kyrgyzstan,11.7308798159862,6.99631772751184,7.6427255985267,10.5754276827372,12.8836424957841,13.030303030303,11.2703224028658,11.0640418639422,10.7646791078744,11.4814814814815,12.0686175580222,11.2217541171965,9.6593980897459,8.47659574468085,9.20903037193438,8.98400752587018,8.19196087421672,7.24225647164447,6.54893303899926,6.48310023310023,6.48161604417962
Laos,11.2845138055222,11.064055055585,11.5348399246704,12.4842899036447,11.998514115899,11.8110236220472,12.41890639481,12.746170678337,12.149310508797,12.2686629236848,12.8285820066642,13.1314849464195,12.7874456183965,10.5420401195049,10.2497058439012,9.99758220502901,9.80458601603976,9.37666489078316,8.67848101265823,8.01471299970961,7.59352317141262
Latvia,9.28681375064135,8.13895781637717,6.83962264150943,7.19329214474846,7.37600678253497,7.16320716320716,6.52346857597454,6.97404106935296,6.53889515219842,7.18010429201765,8.05567271193589,5.89777195281782,4.28189116859946,4.55373406193078,5.20446096654275,5.61904761904762,5.615234375,5.27373179306881,4.68589083419156,4.48075909330522,4.85961123110151
Lebanon,10.1871101871102,9.24317617866005,10,11.6811726981218,12.684124386252,12.563915266618,12.2800718132855,11.7647058823529,11.3353514968046,10.4297994269341,9.67399946991784,9.60548885077187,9.29193131027994,7.54461260447256,6.97623719206453,6.92713833157339,6.85608400247066,6.69498381877023,6.34380628377026,5.93034825870647,5.68362480127186
Lesotho,11.3233287858117,11.8471337579618,12.5439624853458,12.4064171122995,12.6091173617847,12.695652173913,12.7413127413127,12.9491525423729,13.4207240948814,13.8792102206736,13.4533898305085,12.9258517034068,12.757793764988,12.0904476234425,11.6599910992434,11.4384748700173,11.1440677966102,10.7410491257286,10.2911029110291,9.88654781199352,9.52189634391322
Liberia,11.543134872418,11.6228070175439,11.1531190926276,10.8766233766234,12.666200139958,13.1498470948012,12.6244106862232,11.3718411552347,12.3844731977819,12.5321006676939,12.429178470255,12.3649459783914,12.4116069251402,12.2374624946421,11.976389946687,11.6612600307325,11.1746522411128,10.5998588567396,10.0520156046814,9.54567423876269,9.08371040723982
Libya,11.5646258503401,11.8117229129663,11.6382505559674,11.5289765721332,11.7293233082707,11.6024340770791,12.6875407697326,13.3766233766234,13.745704467354,14.4393876706661,10.9573672400898,9.18608578183046,9.0158924205379,9.26236378876781,9.32588647876348,8.88998035363458,7.91451385627055,6.80640072120802,6.10099696575639,6.01968174204355,6.25318260515327
Lithuania,9.62212699649396,8.58988977575066,8.24037423533645,8.35016835016835,9.00986946832219,8.93668585277189,7.9988280105479,7.81161872532431,7.11195240670633,7.44211686879824,7.88796799085453,6.90866510538642,5.40872771972956,4.54834605597964,4.80549199084668,5.12734584450402,5.25953936060502,5.27060488149982,5,4.63102409638554,4.64936071290198
Luxembourg,6.77966101694915,6.57894736842105,6.38977635782748,7.18562874251497,7.41839762611276,7.22222222222222,7.14285714285714,5.70652173913044,5.51181102362205,5.63725490196078,5.97701149425287,6.29067245119306,6.30081300813008,5.5984555984556,5.47445255474452,5.32646048109966,5.53745928338762,5.71870170015456,5.77777777777778,5.68181818181818,5.43478260869565
"Macao, China",8.42105263157895,7.26256983240223,13.2947976878613,14.9038461538462,16.078431372549,11.8577075098814,8.300395256917,7.21311475409836,6.18279569892473,8.23244552058112,9.27601809954751,7.18685831622177,4.74452554744526,3.51493848857645,3.92491467576792,4.15282392026578,4.09165302782324,3.91517128874388,3.4257748776509,3.16139767054908,3.36700336700337
"Macedonia, FYR",10.4963384865745,9.67503692762186,11.2706389088299,11.4035087719298,10.7506361323155,9.9582587954681,9.53708867819297,8.75752599890531,8.7434554973822,8.54961832061069,7.9641612742658,7.5147347740668,6.51641352278295,5.72687224669604,5.27859237536657,5.34575772437469,5.35448686167576,5.24193548387097,5.03597122302158,4.83447188649501,4.79267635971998
Madagascar,10.8796863513845,10.1802990325418,10.3096824774598,12.0055517002082,12.2040629295861,12.241632217629,12.3547187354719,12.8745270477554,12.8359797746829,11.5692401493789,12.3600654664484,12.7682525263995,12.8108403236214,12.2740996805671,11.8036360805076,11.3582319205483,10.8792184724689,10.3649507882589,9.8452958683004,9.3491774221734,8.88415233990725
Malawi,11.970853573907,12.2790404040404,12.5212464589235,11.8460764587525,12.1044478867006,12.2441243366186,12.4356499356499,12.4002202036884,12.9325854587787,12.3422712933754,11.9327304994507,12.9989015012816,13.5572694244375,13.2125791754639,12.6892924964698,12.4256273174097,12.1867397768081,11.7422784987233,11.1079127486727,10.4591536013203,9.91059955709872
Malaysia,11.8946335078534,10.5458702486425,11.6599090797395,12.7052631578947,13.0655118400442,12.9161227154047,12.3065746458409,11.6675172237816,10.91531790311,11.2848402447315,10.7072269485263,10.3218256290228,9.52892710012538,9.09363246014047,8.50120241106843,8.04311774461028,7.5518766300034,6.99058277603385,6.47497225011893,6.30517023959647,6.18208405819025
Maldives,9.87654320987654,8.88888888888889,9.27835051546392,12.8440366972477,12.5,11.7647058823529,11.3924050632911,11.8918918918919,12.4423963133641,14.2276422764228,14.2857142857143,13.013698630137,9.90415335463259,7.73809523809524,7.75623268698061,7.83289817232376,7.69230769230769,7.17703349282297,6.49651972157773,5.84269662921348,5.70175438596491
Mali,11.3428638387626,11.6616183470359,11.2230784429955,10.8939558450959,11.7149958574979,11.8975447105183,12.2929138243074,12.382285568847,12.2241478913923,12.8822790113113,13.1939163498099,12.9332206255283,12.4887421194836,12.4858267191356,12.7467939158962,12.5564394753816,12.0431893687708,11.4332946117416,10.7806080525883,10.3097092912787,9.93984430290163
Malta,10.2893890675241,9.87261146496815,9.84126984126984,11.4754098360656,10.4918032786885,8.88157894736842,7.14285714285714,7.84883720930232,8.10055865921788,7.67195767195767,7.21649484536082,6.46766169154229,5.88235294117647,4.80769230769231,4.49172576832151,4.69483568075117,4.67289719626168,4.70588235294118,4.51306413301663,4.29594272076372,4.08653846153846
Martinique,10.8597285067873,10.2040816326531,11.2676056338028,13.2258064516129,12.5,14.2424242424242,12.5382262996942,10.2941176470588,8.07799442896936,8.13008130081301,7.8125,7.80856423173804,6.89655172413793,6.74698795180723,6.02409638554217,5.75539568345324,5.75539568345324,5.55555555555556,5.36585365853659,5.23690773067332,5.1150895140665
Mauritania,12.1538461538462,11.9623655913978,11.7578579743888,11.5927419354839,12.3585726718886,12.5377643504532,12.5819134993447,12.6285714285714,12.7830900855561,12.6872246696035,12.4423963133641,12.0308310991957,11.7682020802377,11.6353887399464,11.4180929095355,10.9860423232778,10.244105987899,9.61650768931283,9.15904936014625,8.80775220626406,8.44605740679644
Mauritius,12.3732251521298,12.4561403508772,12.443095599393,13.1474103585657,13.8014527845036,15.0055991041433,12.4223602484472,11.2315270935961,10.0378787878788,9.04255319148936,8.11036789297659,8.78594249201278,7.9414032382421,7.17488789237668,6.40932265112892,6.49536045681656,6.47887323943662,6.30252100840336,6.08391608391608,5.87002096436059,5.75035063113604
Mayotte,6.25,10.5263157894737,13.0434782608696,12.9032258064516,10.8108108108108,13.0434782608696,12.7272727272727,14.0845070422535,13.0434782608696,13.0081300813008,12.8378378378378,13.2183908045977,13.1313131313131,11.7117117117117,10.1214574898785,9.45454545454546,8.94039735099338,8.58895705521472,8.09248554913295,7.35694822888283,6.75324675324675
Mexico,11.3153815651923,11.7304234608469,11.6249010815088,12.8899392302498,13.0569628787733,12.8595068674499,13.1722615867116,13.7570118128423,12.6398330995288,11.3815904329609,10.7254094242942,10.4272287097693,9.46885139226549,8.72233426526214,7.99883021390374,7.31974222834678,6.62670610004903,6.27063988499942,6.0947629386674,5.84668421133632,5.56361126834829
"Micronesia, Fed. Sts.",12.5,10.8108108108108,11.3636363636364,13.2075471698113,13.1147540983607,12.9032258064516,13.8888888888889,14.1176470588235,12.6315789473684,14.018691588785,13.0841121495327,12.7272727272727,12.6126126126126,11.5044247787611,11.0169491525424,9.91735537190083,9.6,9.375,8.46153846153846,7.8125,7.03125
Moldova,10.6746370623399,8.14927646610815,7.39506995336442,10.2848575712144,11.5470228158041,10.3645833333333,8.31045670077364,8.34914611005693,8.61792344716938,9.40308826918645,9.75609756097561,8.2756785524215,5.70469798657718,4.90903840600635,6.00947306098283,6.3164287883389,6.12437185929648,5.5102706227584,4.9424509140149,4.91918482080112,5.30164533820841
Mongolia,11.5942028985507,11.8963486454653,11.8626430801249,11.9853613906679,12.1308858739026,12.3098201936376,12.3271196632592,12.4083769633508,12.2182146077547,12.1198765976201,13.2328308207705,10.8934169278997,8.78103001111523,7.50087627059236,7.82811459027315,7.71929824561404,7.47836835599506,7.09969788519638,6.41330166270784,5.88579795021962,5.77984316003485
Montenegro,12.0906801007557,9.83606557377049,10.9207708779443,11.6370808678501,11.1753371868979,10.3825136612022,9.18544194107452,8.69565217391304,8.87372013651877,8.52090032154341,8.19423368740516,6.89102564102564,6.88,6.4,5.85443037974684,6.0126582278481,5.82677165354331,5.85443037974684,5.71428571428572,5.59105431309904,5.47504025764895
Morocco,12.1844985481349,12.2853759621078,12.2903586479745,11.9990995047276,13.0502939255389,13.6030049118752,12.3268768845505,12.341914073011,12.1004474182756,12.5626089860127,11.696961287637,10.5630800511593,9.36322648384905,8.50518466736572,8.49447513812155,8.36128350719662,7.94507985836921,7.3373601346668,6.77252263155347,6.41870199053485,6.24178095059177
Mozambique,11.4250232846942,11.5048056232965,11.4308134972535,11.4966949952786,11.7553698021373,11.9182212172602,11.8800461361015,12.294528259401,13.6907399202481,12.3243853487205,12.1801545120815,12.1094312455004,12.4482036823444,13.2064568324537,12.7482921702575,12.1100387957293,11.545497462528,11.1162752549416,10.7470076308603,10.3009231507014,9.79184126480781
Myanmar,9.77912465761408,9.12212127614621,9.71813609186676,12.2101680493512,12.0815028026057,11.7721857850355,11.7885452053162,12.1087490652708,11.6535278852274,11.5488077326403,10.3962413918864,9.47771227634709,8.55547193725987,8.33945559009136,8.11965041895666,7.82148128853,7.32373009855952,6.81037175882537,6.43240888630754,6.20336340349705,6.07346861488939
Namibia,10.5154639175258,11.0486891385768,11.5,11.8594436310395,11.9383825417202,11.9469026548673,12.5246548323471,13.5416666666667,12.9328621908127,12.4150710315009,12.5548245614035,12.636815920398,11.6131947582467,10.9498133554542,10.6732976281561,10.2207977207977,9.89635573386827,9.49667616334283,9.03596252644304,8.54082223508975,8.16383393702981
Nepal,12.1585035687915,12.0712996389892,10.9597523219814,11.5024353690521,11.72315196367,11.8448637316562,11.9131416428714,12.0799434029006,12.2801507537688,12.2329109240588,12.1367171510438,12.2658144148116,12.1130912501675,11.0670112608455,9.78763219824775,9.3003076437643,9.13228528550693,8.77502671064245,8.20997746453979,7.63909456314787,7.21802977768713
Netherlands,8.15701008503065,8.53874058227142,10.3108943655839,9.00585746827205,8.85940016875048,9.00709738786859,8.64494239061285,7.2951894540686,6.03183094824127,5.85836354220611,6.13296468518286,6.15922044493473,6.01092896174863,5.99432489950343,5.51860926379652,5.27438321420337,5.32632300834381,5.49200387001309,5.54068674904618,5.5117209834191,5.40260934536468
Netherlands Antilles,9.90990990990991,9.83606557377049,11.8518518518519,12.3287671232877,13.3757961783439,11.377245508982,10.7344632768362,9.39226519337017,8.46560846560846,8.37696335078534,8.28729281767956,8.10810810810811,6.96517412935323,6.82926829268293,6.2200956937799,5.66037735849057,5.23809523809524,4.8780487804878,4.45544554455446,4.54545454545455,4.66321243523316
New Caledonia,11.1111111111111,10.2941176470588,10.3896103896104,10.8695652173913,11.214953271028,11.6279069767442,12.0567375886525,11.6129032258065,10.5263157894737,9.89583333333333,9.72222222222222,9.32203389830508,9.01960784313726,7.74907749077491,7.24137931034483,6.9078947368421,6.875,6.66666666666667,6.3768115942029,5.93220338983051,5.78512396694215
New Zealand,7.65199161425576,8.52059925093633,9.99156829679595,9.93150684931507,10.457284650833,10.3146286084982,9.65385836773579,9.01313779407272,7.56054341405789,7.21845318860244,7.62470922719049,7.61557177615572,6.80762081784387,6.47962591850368,6.42535874919683,6.31208609271523,6.1318858061922,5.932036927912,5.7214409554999,5.59241706161137,5.5524397083567
Nicaragua,12.3647604327666,11.9284294234592,10.7605633802817,13.5724672806592,14.0475197999166,13.0450321658327,12.7960627499231,13.2075471698113,13.5396518375242,13.6295342348143,12.9437144538145,12.8458860179586,11.5100498196186,10.2793296089385,9.91017964071856,9.42326767748335,8.82870683818551,8.16592747195408,7.59285080491824,7.13132066095167,6.74033149171271
Niger,13.1140885099472,13.8004246284501,12.8663992594878,11.7631439192777,12.1578467153285,12.6522593320236,12.862930452397,12.952380952381,13.1705465587045,13.0710523487047,12.8353879622915,12.8377346969928,12.8429398439466,12.9295039164491,14.0410511177932,13.64001460387,13.2512360654731,13.0123617436565,12.9105727364073,12.713166235635,12.2264591707032
Nigeria,11.5839694656489,11.5568360914106,11.2449888148132,11.7881582862243,11.8741920059504,11.847311054467,11.6378616284687,12.0220311912815,12.6064578432078,12.7515867051761,12.5093116954895,12.2743631059278,12.1648689805951,12.2014437560393,12.2152019911928,11.7633617221828,11.0385083740713,10.3262657499095,9.80708139283842,9.43779338452021,9.07317275661315
Norway,6.55436447166922,7.52845053983076,8.8498045784478,8.11173784582326,7.94428681970596,7.81328007988018,8.14778566185466,7.53672044305322,6.27358490566038,5.98761183757743,6.44513826940232,6.83631658399828,6.5266625488985,6.05519158229105,6.00230858022316,5.721207603429,5.70962479608483,5.75323066029386,5.72817219232772,5.6181693989071,5.49764626765299
Oman,11.6740088105727,11.9284294234592,12.212389380531,13.0841121495327,13.0026809651475,12.4183006535948,11.625947767481,11.3145846958797,11.828540423223,12.1546961325967,11.4904246461282,11.085626911315,10.5335628227194,9.09943714821764,8.58614768174013,8.64164904862579,8.37243763892319,7.92725577057589,7.36795383932534,6.86649659863946,6.52040188640558
Pakistan,9.76468588358144,10.6002382076002,10.4143176366879,10.7192216264028,10.9032905816816,11.2032903787305,11.936956021741,12.1353297798755,11.8538224345077,12.3632989247972,13.0680744201118,12.1351377430405,11.2875027739739,10.7945421455752,10.5699683449166,10.376917985927,9.7469636008476,9.06206072533034,8.48244067080138,8.08025233595194,7.77604744686691
Panama,10.8139534883721,11.4636642784033,11.7229129662522,11.9631901840491,12.2923588039867,12.5797101449275,12.7430910951894,12.2645842903078,11.0650642353916,10.4712041884817,10.1626016260163,9.52380952380952,9.40975192472198,9.06440498277233,8.54233921033027,8.01312089971884,7.62201916648094,7.32436472346786,7.00741962077494,6.68138041733547,6.34328358208955
Papua New Guinea,11.3888888888889,11.40625,11.6826923076923,11.9702927042377,12.4559341950646,12.4214933705513,13.2541419193498,13.2599724896836,12.1248789932236,11.932059447983,11.7712588191608,11.8829682902909,12.2060957910015,11.7493812687248,11.2750885478158,10.7501349163519,10.1322461966789,9.72388955582233,9.31741500129769,8.86965044103234,8.40780169399332
Paraguay,13.1614654002714,12.8281622911695,13.1095962244363,13.7804317868627,13.3950120675784,13.2882080513003,12.8790246952173,11.6090712742981,11.7591721542803,12.4557383878359,12.1144139091419,11.5176151761518,10.8840377767456,10.2769055095632,9.71466489714665,9.22463226128148,8.69001297016861,8.16005395076992,7.70475882162512,7.31936190178292,6.99442473390776
Peru,11.6266876392712,11.3020412870488,11.5194844426543,11.999651172931,12.2489198817555,12.5758375098918,12.3607825033181,12.1677677062529,12.0315944158707,11.3236706904473,11.0743674536645,10.5941945681851,9.92676973148902,9.34064172837132,8.83488944983425,8.15233130611063,7.62650669332889,7.22044899820294,6.87092568448501,6.55164492994053,6.26492696784574
Philippines,11.8817822673401,12.0167054163438,11.9927563012787,13.0594532957461,12.9902094842203,12.8954755221466,12.6761441576256,12.3135074233586,12.1952391631692,11.9400851842323,11.8498114276152,11.5094449967834,10.803708767732,10.1213938172704,9.8129136959574,9.30672806344334,8.8595891787595,8.396736639472,7.9419980402767,7.54130483816398,7.1861080892465
Poland,9.35787947147921,7.33110956343243,9.81172818678723,11.0743591374594,10.577717907112,8.1547461563336,7.08944734918761,7.66646057901669,8.47808974022566,8.75197554214058,7.62145143243736,6.45583538405152,5.23423944476576,4.68125645028977,4.91785790484318,4.99959418878338,4.84980794207865,4.50649866621261,4.19541574084902,4.10867924528302,4.25452160059976
Portugal,9.47055324211779,8.9082462253194,9.46952595936795,8.97977328295177,9.33287245074317,9.41383481799186,8.72414499283228,8.54521886529066,8.0561122244489,6.71381611714314,5.64192822919722,5.21475301033469,5.13369980434175,5.20022246941046,4.92244822141729,4.67874486365334,4.45344129554656,4.30025687375131,4.31599229287091,4.42616529573051,4.52321517723415
Puerto Rico,12.3028391167192,13.0164371390493,13.6382888606523,12.147001934236,12.3252391464312,11.1942837699898,10.5724116359087,10.1865561148949,9.63445735335789,8.64631180761956,8.0188679245283,7.69230769230769,7.18218218218218,6.23312883435583,6.06719845298526,6.00765916706558,5.86412395709178,5.70269625387736,5.51162233405224,5.30888030888031,5.21823945379176
Qatar,12.5,11.4285714285714,11.1111111111111,8.57142857142857,9.09090909090909,9.35672514619883,9.56521739130435,7.20221606648199,7.49464668094218,7.61904761904762,8.10372771474878,5.07900677200903,4.6388336646786,5.15021459227468,5.22988505747126,5.57963163596966,5.53562275756022,5.02439024390244,4.79962721342032,4.70008952551477,4.74547023295945
Reunion,10.0806451612903,10.580204778157,11.9760479041916,13.9175257731959,13.882863340564,14.2857142857143,13.2411067193676,11.0507246376812,10.0826446280992,9.93975903614458,9.39226519337017,8.78980891719745,8.22407628128725,8.35214446952596,7.93991416309013,7.51802265705458,7.24925521350546,6.92974013474495,6.67293233082707,6.45756457564576,6.21572212065814
Romania,9.99386879215205,7.8062449959968,8.48544111255976,9.43673812526272,8.85300943070162,6.65035063773709,9.0401333273276,8.34360147861292,8.47267712463368,7.35858207310083,7.82435851102277,5.54682444300638,5.26191599811232,5.07023282663075,5.11826479536755,4.98447049393848,4.80270922058597,4.54186205806418,4.3815411311751,4.40255090624301,4.53151224029168
Russia,11.9218710443808,6.64087395983878,8.28732507130586,9.81009412451577,10.1646560781637,8.80937481375529,6.68070651193988,7.04741469395717,7.28603846985088,8.01761639887406,8.21629213483146,5.69664459531193,4.58939779292854,5.0579427602351,5.58919972822073,5.85515130907854,5.63841509785358,5.15918588700673,4.83024552383603,4.9539035080354,5.34720667022688
Rwanda,12.4131542380732,12.3893805309735,12.2576177285319,12.25,12.6059322033898,12.7466545701973,12.5456994419858,11.6058274676706,11.9686800894855,14.8897058823529,15.1149641914813,12.0440391459075,11.541455819385,11.7581949765858,12.1344918775973,12.4693376941946,11.7844281634174,10.7463875298669,10,9.69523717234362,9.55119786241565
Saint Lucia,11.9047619047619,11.7647058823529,12.3595505617978,13.6842105263158,13.7254901960784,14.6788990825688,14.406779661017,13.3858267716535,11.5942028985507,10.8108108108108,10.828025477707,10.3658536585366,9.30232558139535,7.65027322404372,7.8125,7.57575757575758,6.89655172413793,6.73076923076923,6.57276995305164,6.04651162790698,5.99078341013825
Saint Vincent and the Grenadines,13.2352941176471,13.5135135135135,13.75,13.6363636363636,14.2857142857143,14.8936170212766,14.1414141414141,13.4615384615385,12.2641509433962,11.8181818181818,11.214953271028,10.2803738317757,9.43396226415094,8.10810810810811,8.33333333333333,8.10810810810811,7.20720720720721,7.14285714285714,6.14035087719298,5.98290598290598,5.98290598290598
Samoa,13.4146341463415,12.7659574468085,12.037037037037,14.2857142857143,13.986013986014,14.6666666666667,12.987012987013,12.1019108280255,13.6645962732919,11.4457831325301,11.9318181818182,12.9213483146067,13.8121546961326,13.2596685082873,10.3825136612022,9.57446808510638,9.47368421052632,10.1522842639594,10.2564102564103,9.23076923076923,7.8125
Sao Tome and Principe,6.66666666666667,6.89655172413793,6.25,9.52380952380952,12.5,12.3456790123457,12.3711340206186,13.3333333333333,13.7931034482759,14.84375,12.8571428571429,12.5,12.8048780487805,12.2905027932961,11.5577889447236,10.6976744186046,9.82905982905983,9.52380952380952,8.95522388059701,8.51063829787234,8.08080808080808
Saudi Arabia,11.4339268978444,11.5534521158129,11.6867174073165,11.686143572621,11.6817548746518,11.8036403750689,11.3482561166059,10.9202549354889,11.8088443323698,12.0041639272408,11.7449180642991,11.0617032990302,10.2267098494951,9.71934190515692,8.99772209567198,8.63446177253709,8.24189355589,7.766161171782,7.23162445954293,6.67109508445625,6.22537792029318
Senegal,11.5066225165563,11.5684093437152,11.1002921129503,10.5633802816901,11.2470023980815,11.4566284779051,12.2448979591837,12.8012279355334,13.1236730360934,13.1177829099307,13.0707070707071,13.0384683566743,12.6205287713841,12.3726246213164,12.5656066687249,11.9961934617107,11.1401084842902,10.3665709848948,9.81485515138314,9.42736294127216,9.04493736352143
Serbia,9.19215919215919,7.35762782319523,9.6123417721519,9.82256020278834,8.33129434793247,7.70943175161101,7.5684740078256,7.63589301121657,7.75501672240803,7.73377769064889,7.32260929635843,6.56452922077922,5.87459415584416,6.01281920846475,5.76569208750767,5.69958847736626,5.61028725500363,5.4619650517945,5.37281861448969,5.39005572224604,5.40452370595911
Sierra Leone,10.9511568123393,11.26018207954,11.1801242236025,10.3067484662577,10.5736782902137,10.9177755032412,11.1928856179086,11.6496832828422,12.093023255814,12.3401053423627,12.080378250591,11.6092404072044,12.0994001713796,12.751677852349,12.643521049754,12.3289360128221,11.754837266525,11.2834115486635,10.8313049990638,10.4193687851275,9.97910975413788
Singapore,11.4369501466276,10.5504587155963,10.4039167686658,12.8191489361702,13.9210019267823,12.5330979699912,9.7682119205298,8.74216156399852,6.86339522546419,6.5823512503593,6.79611650485437,7.89412040290466,6.53027485017566,4.92094861660079,4.02298850574713,3.85977997389521,4.15750915750916,4.50319051959891,4.5412759698474,4.19475655430712,3.8306837770542
Slovak Republic,8.68686868686869,8.47591471439852,9.26193921852388,11.0729023383769,9.72375690607735,8.655267046654,7.61655948553055,8.51974324061467,9.01483453784709,8.36913880067252,7.6594162483733,6.68399554400297,5.32249122158566,4.76628634523371,5.03491363469313,5.1727323111029,5.01028229575622,4.68125594671741,4.38834951456311,4.28741564112743,4.43269621797479
Slovenia,8.74576271186441,8.09928151534944,9.11392405063291,9.079754601227,7.9089275014979,7.86452353616533,7.47816593886463,7.54115772703133,7.7322262584328,7.01932858596134,6.2405636638148,5.14228657014478,4.59259259259259,4.40313111545988,4.81986368062317,5.02684236212787,4.81335952848723,4.5589692765114,4.35871743486974,4.35222672064777,4.60122699386503
Solomon Islands,12.2222222222222,12.7450980392157,11.0169491525424,11.8518518518519,13.125,11.9170984455959,12.6637554585153,13.9194139194139,13.3333333333333,12.9476584022039,12.289156626506,12.262156448203,11.9850187265918,11.5384615384615,11.0271903323263,10.3448275862069,9.78398983481576,9.20897284533648,8.8008800880088,8.42872008324662,7.94438927507448
Somalia,11.4007954043305,10.7539682539683,11.1426543647977,12.2281752284904,12.2188281033046,12.1720116618076,12.3251476530929,12.7044025157233,13.131159969674,11.441717791411,11.9945909398242,11.7921704776727,12.2876375681163,12.5617370235766,12.4448799608035,12.3105652517417,12.0180397637045,11.8396466791235,11.6177070583435,11.2172501738929,10.6500573955189
