Total above 60 (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Somalia,4.63985859478568,4.76190476190476,4.89709013484741,4.94799873936338,4.915301305193,4.85908649173955,4.72489897419956,4.71698113207547,4.6398786959818,4.46319018404908,4.46247464503043,4.34574404405603,4.3380703066567,4.5662100456621,4.78523599542708,5.02765208647562,5.34205678714349,5.74146424324784,6.2984496124031,6.55692093670299,7.07878066408741
South Africa,5.94942259903523,6.07203224548173,6.05886410669119,6.0361360654083,5.54148335777452,5.18348445343814,5.0526243378964,4.98801541308899,5.12967044928838,5.48398791540785,5.90817918431023,6.53173298941194,7.3161553544196,8.46280352133114,9.61304777094251,10.4694416545772,11.0573057525035,11.470593536526,11.9735902926481,12.9461992240784,14.1914017112074
Spain,10.9357706451498,11.5324016988629,12.3271927232128,12.783878213127,14.2133933329386,14.9222362337116,15.4541093700032,17.0093166085463,18.9670708787106,20.8123889312008,21.5983311396429,21.6005945330825,22.4043957013924,23.1981695690861,24.7467259698542,27.1749279421914,30.0785566471782,33.2238544528046,36.1214557348624,37.5112467237805,37.52487222504
Sri Lanka,12.1601941747573,8.60322760155815,6.7059175730965,5.98641887062187,5.93450479233227,6.33838566973675,6.84640414370144,7.60809055483392,8.33333333333333,8.9991774060872,9.47306729181096,10.1105764308385,12.2874920386066,14.7156084656085,17.1364096896012,19.6559862031406,21.8562739355711,22.5188781014024,23.7131524384747,26.1438502430824,27.8448355293467
Sudan,5.34276387377584,5.1490514905149,4.89558370421089,4.74424939467312,4.70079787234043,4.69902246612931,4.72475498561607,4.77279341454288,4.84293676866856,4.94115358428168,5.12534020913909,5.3852912295209,5.74385331296013,6.12206415386872,6.60701995870612,7.18834341759424,7.92196081646036,8.85333497113377,9.99130686757462,11.2870796265183,12.7180960413262
Suriname,8.37209302325582,6.82730923694779,5.88235294117647,6.00600600600601,5.61497326203208,5.50964187327824,6.02739726027397,6.64893617021277,7.17821782178218,7.62124711316397,8.54700854700854,8.81763527054108,9.4876660341556,10.036496350365,11.6402116402116,14.1638225255973,16.1129568106312,18.2410423452769,19.2556634304207,21.0610932475884,22.6537216828479
Swaziland,4.37956204379562,4.56026058631922,4.59770114942529,4.58015267175573,4.26966292134831,4.26356589147287,4.31893687707641,4.39093484419263,4.27745664739884,4.44214876033058,4.80591497227357,4.80854853072128,5.25,5.59875583203732,6.02759622367466,6.04810996563574,5.90551181102362,5.4820415879017,5.52519732847602,6.18738951090159,7.78923253150057
Sweden,14.9536707056308,15.7670063343432,17.2593582887701,18.2570468063098,19.5722457100224,21.0275811569441,21.9494584837545,23.5836627140975,22.7596681855357,22.0346663645633,22.1106094808126,23.278905560459,24.9838605551969,25.9423036428722,26.7476577782354,27.7833803953207,28.8663887234465,29.5421119717619,29.6005429513283,29.5909569882173,30.1986754966887
Switzerland,13.8989554465999,14.3542582966813,15.1276276276276,15.5054644808743,16.4133247089263,17.468833833044,18.2494460272238,19.1035548686244,19.4312090530077,19.6050575365819,20.2783576896312,21.580220370868,23.2855074371462,24.7931747673216,26.7005076142132,29.0897755610973,30.9684546458819,31.7421856069784,31.7751408366295,31.8219584569733,31.8139097744361
Syria,6.73267326732673,6.28915058882486,5.64935064935065,5.07595405705817,4.62962962962963,4.32475457681083,4.16759527523958,4.15087362484977,4.22955974842767,4.37311798521763,4.5787656713706,4.68594738768893,4.86558542546101,5.4627852855918,6.32246855761604,7.60945586795356,9.21138743455497,11.2029611351018,13.6261030166222,16.3925223151631,18.902224269188
Tajikistan,7.43639921722114,7.4635241301908,7.53720595295247,7.60956175298805,7.47790618626785,6.71511627906977,6.19469026548672,5.93517301795883,6.24057315233786,5.88438906195916,5.52763819095477,5.09563886763581,5.01766784452297,5.46250966245813,6.5356381719157,7.96606434552666,9.01434809731753,10.0079349335449,11.0188895248998,12.7634011090573,15.5881558815588
Tanzania,3.77728401516142,3.87871853546911,3.98054397458805,4.05035108751499,4.11825268421827,4.18884227662638,4.23365487674169,4.28204657986429,4.34065286561653,4.42412918724143,4.5823444962058,4.74005332239541,4.86245254113102,4.89330672397912,4.95285393107614,5.05519615407443,5.25193387729151,5.62814429794235,6.19057405864982,6.86603510230749,7.66187609067071
Thailand,5.05217180296045,4.99978992479308,5.14072787786701,5.25220524288732,5.38585641301425,5.5498993725583,5.76125592417062,6.28235383678441,7.3895015438906,8.54021516819368,9.6318870799583,10.252172198887,11.5455172515006,13.7248173408256,16.3932590560439,19.1289860659801,21.5580844518254,23.4349420248677,24.656108964138,25.6084340614667,26.3518763375636
Timor-Leste,5.51724137931034,4.53563714902808,4.4,4.71869328493648,4.46280991735537,4.45765230312036,3.78006872852234,3.49544072948328,3.51351351351351,3.76914016489988,4.1871921182266,4.54086781029263,4.78632478632479,4.83754512635379,5.1266213712168,5.29411764705882,5.27555346208196,5.49496644295302,5.54716981132076,6.38661202185792,7.46268656716418
Togo,6.77200902934537,6.18055555555556,5.73979591836735,5.31542056074766,5.16189582355702,5.14705882352941,5.03054257994969,4.96114763897191,4.89171974522293,4.89620938628159,5.02857142857143,5.2060737527115,5.48591653148503,5.83596214511041,6.26480341070583,6.77509694097372,7.45427582797825,8.36001097594439,9.58145085670446,11.0105701473414,12.5284220100045
Tonga,2.22222222222222,1.81818181818182,2.94117647058824,2.46913580246914,3.06122448979592,3.19148936170213,4.12371134020618,5.3763440860215,6.45161290322581,7.36842105263158,8.08080808080808,8.65384615384615,7.69230769230769,8.7378640776699,8.33333333333333,8.84955752212389,10.5263157894737,12.2950819672131,11.4754098360656,12.2950819672131,13.0081300813008
Trinidad and Tobago,6.13207547169811,6.10263522884882,5.81257413997628,5.79710144927536,6.68724279835391,7.6162215628091,8.06302131603336,7.98640611724724,7.97697368421053,8.07600950118765,8.57805255023184,9.33232169954476,10.5654761904762,12.2254758418741,14.6570397111913,17.6640230713771,19.6092619392185,21.5226939970717,23.6783320923306,27.2243346007605,30.0704776820673
Tunisia,8.06908267270668,6.81347150259067,6.25296068214116,5.57235421166307,6.18054201598752,5.82421461348394,5.8550185873606,6.27472377574683,7.1445959104187,8.61779518746503,9.0678235107396,9.21239117230208,9.7165991902834,11.0998805476431,12.8981171916241,14.7846727704307,16.9209202605756,19.3399660276632,22.2239948947033,25.2865386135483,28.2218725413061
Turkey,5.77173710668404,5.85558129139746,6.06758288466988,6.24453056632079,6.78579319487406,6.65841644221203,6.30821888133096,6.29752388379801,6.70054381741999,7.41291418861512,7.80793884859611,8.24246852517986,8.99808467076151,10.0619020821609,11.5296109501496,13.4025456709858,15.5074356023723,18.012850178116,20.4868389176208,22.7987763778711,24.421649262237
Turkmenistan,9.49628406275805,8.6410635155096,7.72613065326633,7.40740740740741,7.22120658135283,6.78302261007537,6.01398601398601,5.88599752168525,6.19034633215162,6.20969668020062,6.57631637413908,6.04996902746232,6.14255360247247,7.00671628244691,8.62839463733242,10.5089771042662,12.1593625498008,13.871667699938,15.6339948492653,17.7407352284566,20.4973513831666
Uganda,4.72868217054264,4.35667062213935,4.24403183023873,4.2181455135405,4.2262472195742,4.25082629452809,4.29079415250889,4.31902669820885,4.33212996389892,4.37127177284658,4.13801571709234,4.02425002613149,3.8494540935586,3.68178498577149,3.49756034371087,3.43226289673252,3.62563099133466,4.10834818689186,4.74833932837976,5.55886842858506,6.50932956425511
Ukraine,10.9395109395109,10.8855582433477,11.1004628114628,12.3224525805029,13.9822896633345,15.7860377820392,15.4869909276208,16.4218093255293,18.4886493612237,18.4987172708223,20.9310415387763,20.594439117929,20.8997270886522,22.0848616582892,23.858423565025,25.3964821222607,26.1552243262747,27.3273815667252,28.7664645061316,30.8665157121555,32.751877123362
United Arab Emirates,5.79710144927536,5,4.3956043956044,4.16666666666667,4.88888888888889,3.57815442561205,1.97044334975369,2.19702338766832,2.08667736757624,1.89222542163719,1.85185185185185,1.786588350465,2.05988532597154,2.90720061609549,4.18801908464393,5.37088586867529,7.97864225781846,12.3751070510991,15.7463388418648,17.2453262113697,17.5572519083969
United Kingdom,15.5185016891558,16.1819566788414,16.865882532651,17.5789802940256,18.8035569927243,19.6930081994913,19.9662612092693,20.7461762885687,20.8109855168679,20.7487681334206,20.7981802441053,21.2661798871557,22.6821111811176,23.296447291788,24.242563913471,25.8119247458747,27.1741369669502,27.7829206202268,27.8190671450538,28.1902064168723,28.8371450286741
United States,12.500316832687,13.1123978241436,13.2547255884847,13.461384192688,14.0793362073493,14.8073772175239,15.6392176686945,16.3990839986534,16.5817197339768,16.259315502252,16.1859631325519,16.7368038580961,18.1910338748268,20.0831091612655,22.2770789879649,24.1791968422285,25.2767033982826,25.8924365590436,26.2812123144489,26.7518556324273,27.3584975726172
Uruguay,11.8303571428571,11.7200674536256,11.8503937007874,12.3470522803115,12.9227483090068,14.1342756183746,14.7462277091907,15.5710491367862,16.5488431876607,17.167647970251,17.3441734417344,17.8947368421053,18.3812629706493,19.067055393586,20.1317296678121,21.2976022566996,22.2810931399888,23.6122618061309,25.1511819681144,26.1048586329948,27.4002751031637
Uzbekistan,9.12258473234083,8.88919514884234,8.77541481654592,8.93188703215089,8.71199465419312,7.74128926092867,6.70762286860582,6.40510647664117,6.45805917044402,6.32226536934421,6.57087504036164,6.18991526389786,6.32173568884252,7.2721099983025,8.96934325295023,10.936544809879,12.5335219402941,14.3312467696549,16.1707159145294,18.495619385605,21.4940446786322
Vanuatu,4.25531914893617,3.7037037037037,3.07692307692308,2.73972602739726,3.52941176470588,4.95049504950495,4.23728813559322,4.58015267175573,5.36912751677852,4.65116279069767,4.73684210526316,5.06912442396313,4.8780487804878,6.11510791366906,6.49350649350649,7.37463126843658,8.42391304347826,9.54773869346734,10.4895104895105,11.8681318681319,13.6929460580913
Venezuela,3.41578327444052,4.01219707912053,4.1826098429872,4.45397558561531,4.8018648018648,4.96899285658215,5.06060806782805,5.32240374069157,5.79533941236069,6.2466051059207,6.7352206153468,7.49401376833284,8.63173116650599,10.0188552618964,11.507152690489,13.3199502375028,15.0203268448968,16.5021958150349,18.2816908441737,20.1385344513307,22.0898149469578
Vietnam,7.00555474345856,7.2310405643739,7.38231098430813,7.64062048872674,7.52016411021493,7.48931735278791,7.04103833745968,6.98479602589192,7.03880930457228,7.50041120675476,7.8029060676557,8.46387154326494,8.73535589527008,10.0259485087616,12.2845861094389,15.1899974523292,18.1634549730673,20.8504103100223,22.9247358754751,24.4733101847687,26.6387864025504
Virgin Islands (U.S.),10.7142857142857,10,9.09090909090909,6,4.6875,4.70588235294118,6.12244897959184,7.54716981132075,8,10.377358490566,12.8440366972477,17.4311926605505,20.7207207207207,23.1481481481482,27.6190476190476,31.0679611650485,32.2916666666667,32.6086956521739,31.4606741573034,31.7073170731707,34.6666666666667
West Bank and Gaza,7.3558648111332,6.81381957773512,6.18181818181818,5.26315789473684,5.21023765996344,4.8683160415004,5.01015572105619,5.38116591928251,5.11152416356877,5.58103975535168,4.82692918386789,4.48990435706695,4.39909297052154,4.55795677799607,5.09817430244574,5.87517167709446,6.61292526301407,7.53246753246753,8.43986876343478,9.41877482751411,10.8437256430242
Western Sahara,0,0,3.125,3.84615384615385,3.84615384615385,3.94736842105263,4.66666666666667,4.37158469945355,3.6697247706422,3.83141762452107,3.78548895899054,3.6281179138322,3.96975425330813,5.26315789473684,6.9060773480663,8.78552971576227,11.3831089351285,14.0845070422535,16.9109357384442,19.6936542669584,21.7948717948718
"Yemen, Rep.",6.16597125637459,5.34770661593743,4.77011494252874,4.34707607383129,4.05320813771518,3.80710659898477,3.55608591885442,3.31524420325604,3.09454191033138,3.90363308425664,3.73507893723527,3.7488106565176,3.84615384615385,4.11618794262501,4.4855381697487,4.91156922383688,5.35478296228525,5.98312392785943,6.96507855191257,8.37367084589748,10.130755476084
Zambia,4.36083796494228,4.18236623963828,4.20499342969777,4.29864253393665,4.32785299806576,4.40726382370945,4.4163491513682,4.42151805453206,4.41325240263025,4.45761967501098,4.55674436377532,4.67711705571648,4.76046774801962,4.71326523799987,4.60456318713796,4.4518553808692,4.38550294441519,4.54466078756658,4.98897132544616,5.53021030377212,6.30611962978312
Zimbabwe,5.34739905420153,5.36996565719638,5.2771855010661,5.11196561863832,4.88179896213723,4.71789883268482,4.69715698393078,4.54391319091217,4.5398069387365,4.72978741569197,5.12161836718311,5.63527054108216,5.78976508740014,5.86641955948393,5.62656561115036,5.24433849821216,4.87273945077026,5.07894736842105,6.4312045431902,8.9757527059602,12.0124453262389
